 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
e	0.39651676	0.3605399725	0.0307206835	0.0281598845	0.0274966925	0.0264740615	0.027160367	0.0271581995	0.0271468495	0.0210409105	0.027585682
t	0.322598246667	0.492622534167	0.0256208091667	0.0215301631667	0.0213614038333	0.0196952461667	0.02126541	0.0212027468333	0.0211605788333	0.0114653773667	0.021477527
t	0.395864355556	0.426951221389	0.0237434347222	0.0207554547222	0.0238279106111	0.0125231520556	0.024472937	0.0220902119444	0.0214413106111	0.00506323012223	0.0232668356667
ù	0.311868337185	0.454074360463	0.0292028515741	0.0241353795741	0.0379036168704	0.0089968516852	0.0443791206667	0.0276731116481	0.0253568018704	0.00372543617408	0.0326841852222
a	0.131039579062	0.612866020154	0.0746051511914	0.0236315701914	0.0341726216235	0.0083746402284	0.0416281798889	0.0224281415494	0.0201444436235	0.00344784165803	0.0276618315741
n	0.054257279354	0.685727173385	0.125065550397	0.0229143200638	0.0221829875412	0.00910608140947	0.0243439362963	0.0177983935165	0.0168153152078	0.00225335651934	0.0195356240247
k	0.0369770447847	0.573078024462	0.134907773466	0.0312207656879	0.0497911138471	0.00967329630316	0.0613956254321	0.0316138258388	0.0279081717359	0.00337497453978	0.0400594026749
ò	0.0370760592616	0.307104895821	0.269904074489	0.0589408852293	0.0796162462824	0.0100649242677	0.101885175144	0.0400860529463	0.0340077862453	0.00593533451326	0.055378574225
r	0.0303924407539	0.300215986274	0.35918269483	0.0641934440764	0.0611426854275	0.0089633107559	0.0811134337147	0.0272022733154	0.0232102204151	0.00661872867109	0.0377647914083
a	0.0191501542513	0.292540675091	0.397105284943	0.139303970359	0.0405940891425	0.00999396625197	0.0432817999049	0.0163281734385	0.0146901434717	0.0063234792237	0.0206882838028
s	0.00940960738377	0.124074939697	0.493478828314	0.25853595012	0.0386630593808	0.0102777704173	0.0220481738016	0.0128308411462	0.0121743148239	0.0042170752879	0.0142894242676
t	0.00419899249459	0.0658869595657	0.531686209438	0.25694562004	0.0452279954603	0.00811468870577	0.0272351344339	0.0189696060487	0.017607977608	0.0024198314093	0.0217069617559
è	0.0034613258982	0.0286988201886	0.463712093146	0.250998400013	0.124326745153	0.00868316146859	0.046478497478	0.0223672900162	0.020158144536	0.00357608916977	0.0275394529186
o	0.0024158360794	0.0125097814095	0.280897054382	0.373578783338	0.219080155051	0.0123267628229	0.0420538221593	0.0170825676721	0.015407448512	0.00349261332326	0.0211551879729
n	0.000973627326467	0.0047049841965	0.163330824794	0.437996714446	0.295794841684	0.0157800766076	0.0270898037198	0.0176947745574	0.0161222331707	0.00157403825775	0.0189380856576
m	0.00149163539549	0.00369974687883	0.110975438265	0.324626584815	0.288431373895	0.0197137532025	0.11387417124	0.0418624938525	0.0356697023902	0.00379220906925	0.0558629162192
o	0.0017535591485	0.00368109792628	0.0677831374217	0.201948103272	0.306589467965	0.105192366067	0.144061540413	0.0503915186175	0.0426187221301	0.00805646502308	0.0679240587397
l	0.000784539032833	0.00190386067543	0.0354061524739	0.149934872757	0.507824739322	0.138145116022	0.0698448558043	0.0296878528725	0.0249106553767	0.00650744792436	0.0350499435799
ì	0.000741794877611	0.000982066978477	0.0188827834913	0.103498831919	0.646280936441	0.100067046007	0.0681018609348	0.0211530829575	0.0151854097922	0.00320193115812	0.0219042551933
m	0.000802276652537	0.00205952891283	0.0122673087304	0.074850814973	0.546443608814	0.191442518669	0.0830394186449	0.0350638703192	0.0245286745974	0.00772762965271	0.0217742907311
o	0.000470184437512	0.00227636331761	0.00778451181013	0.0671087236577	0.350654026271	0.367447216223	0.0888165745483	0.0502292557731	0.0316375321991	0.00965762761757	0.023917926577
a	0.000347160305837	0.00105501767587	0.00682360850338	0.0373905835526	0.211598208757	0.450633025408	0.134132618183	0.0799382042577	0.033081232733	0.00598755260586	0.0390127695257
n	0.000542845325279	0.000702621748623	0.00326890080779	0.0149895694175	0.114628786252	0.440341961803	0.171147006061	0.155701988086	0.046097430911	0.00363640251529	0.0489424898419
a	0.000627278345093	0.000494683409541	0.0014257084426	0.0062932271725	0.0561114047507	0.359902207268	0.256773068687	0.226219986029	0.0501510413037	0.0036289734851	0.038372463614
