 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
ì	0.846519185	0.03156104	0.012764671	0.0181342195	0.016485082	0.00944511865	0.018094848	0.014620141	0.0149185995	0.017457084
t	0.764831038333	0.05113288	0.01814911	0.0293906418333	0.0267694233333	0.00656629465	0.0269958276667	0.0238801426667	0.0237854028333	0.028499217
s	0.640526789444	0.062113701	0.024885653	0.0522240839444	0.0446486857778	0.00713183111667	0.0447896125556	0.0375211895556	0.0366461942778	0.0495122746667
e	0.521245136481	0.127678884667	0.033239024	0.0590721099815	0.0507793679259	0.0149508559389	0.0512324918519	0.0431802591852	0.0424031627593	0.0562187505556
r	0.502092308827	0.172929779889	0.0324631986667	0.0592436799938	0.044811259642	0.0165860050796	0.0445341869506	0.0373903043951	0.0369565369198	0.0529927398519
e	0.398088204276	0.34184970163	0.0377048832222	0.0502412506646	0.033588194214	0.0118322297932	0.0327674333169	0.0261006267984	0.0256784203066	0.0421490299506
k	0.156611006759	0.60694396721	0.0525640900741	0.0361304795549	0.029290498738	0.0096757533644	0.0262422987723	0.0251221812661	0.0249593581022	0.0324603406502
a	0.0573580717197	0.576643015737	0.195051577691	0.0362400625183	0.029128293246	0.0088541815548	0.0225117879241	0.0232451377554	0.0232766237007	0.0276911878834
k	0.0208939363066	0.423945331912	0.34247744923	0.0517952568394	0.039904536082	0.00829703448493	0.018964500308	0.0297636409185	0.0301056829002	0.0338525689611
à	0.0126768867022	0.275434810637	0.34578139641	0.154497655613	0.068168198694	0.00470955659498	0.0227024007693	0.0326813839728	0.0401348843001	0.0432127786537
n	0.0107403335674	0.204547003546	0.31792218547	0.265203858538	0.087354202898	0.00352838373166	0.0227847575898	0.0209823816576	0.0306514944334	0.0362853395512
n	0.00730460852247	0.170280363182	0.303012991823	0.298359699513	0.0920454876327	0.00466969264389	0.0295439618633	0.0207052452192	0.0280911051445	0.0459868075171
i	0.00477610084082	0.0757504435273	0.287586180608	0.320299289838	0.153423559211	0.0173259118813	0.0348516772878	0.0234435924064	0.0328938873815	0.0496493185057
t	0.00217125281361	0.0284965926424	0.239736290203	0.308990673279	0.260086399737	0.0192723016271	0.0304319357626	0.0298796064688	0.0360921857938	0.0448427298352
s	0.00129366509787	0.0135721319808	0.174167545068	0.35609331776	0.288014853246	0.00873280620903	0.0316205192542	0.0321235638229	0.0399246492646	0.0544569409451
ì	0.000749002992623	0.00761326162693	0.0935731100227	0.460336739253	0.290918221082	0.024801070403	0.0268889530847	0.0200099272743	0.0319431610882	0.043166529315
c	0.000677474097541	0.00441696080898	0.0482199620076	0.524183946418	0.315139113694	0.0323159894677	0.0177459730282	0.0123517299248	0.0202975761961	0.0246512604383
h	0.00085534089918	0.00352734676966	0.0356851603359	0.511197595473	0.362586747898	0.0204858511559	0.0173661670094	0.0114497601416	0.0150478275654	0.0217982194794
r	0.000897151099727	0.00295568003655	0.030152081112	0.470731825158	0.377130999299	0.0509606513853	0.0230162050031	0.0108610760472	0.0130630235218	0.0202313108265
a	0.000632952559909	0.00145630940885	0.0207250300373	0.328384935053	0.2983527131	0.231766743795	0.0628966663344	0.0228355993491	0.0143651878406	0.0185838569422
c	0.00071424227997	0.00108051591962	0.0111220202124	0.136865175018	0.258203841033	0.268754289598	0.107453540778	0.067594879783	0.0594817102802	0.0887297756474
e	0.000749632853323	0.000916974763207	0.00775555050413	0.066089920006	0.208848730344	0.247736264866	0.176522925593	0.0896710915943	0.0895611867601	0.112147701882
e	0.000437532461108	0.000541467454402	0.00547190010138	0.0289686743353	0.107634868448	0.258033971622	0.315283231864	0.123487338865	0.101354235587	0.058786767294
n	0.000952186837036	0.000317813418134	0.00237914258713	0.0112732407218	0.0473490996493	0.130903416541	0.395073927288	0.239446776288	0.124703531862	0.0476008324313
ì	0.00217880847901	0.000316562949378	0.00108152026238	0.00650898318393	0.0250259198831	0.0610600286803	0.459151859096	0.268781605429	0.127813273954	0.0480814124771
c	0.002124942793	0.000588776503126	0.00158461370079	0.00922431206131	0.0167116077944	0.0441353310601	0.428099339699	0.286083908476	0.122219474651	0.0892276924924
h	0.00165764606433	0.000587350634375	0.00175178128026	0.0120478261871	0.0155419712648	0.03821345302	0.4181717999	0.297897482825	0.118120008217	0.0960106774975
e	0.00146150647478	0.000388446478125	0.00115825914009	0.0095308317957	0.0134876102549	0.0218005510067	0.357642246633	0.257577314275	0.259751706072	0.0772015124992
n	0.00101981261159	0.000289414746042	0.000839180623363	0.00515883349857	0.00740893458497	0.0123940077022	0.151930684878	0.326614138092	0.379439322024	0.114905680833
a	0.000792458363863	0.000244191768681	0.000594194794454	0.00290675593286	0.00425179912832	0.00518692993407	0.0656152319593	0.287187396031	0.489304174008	0.143916890278
n	0.00292270478129	0.000342099302894	0.000556412558151	0.00197979257762	0.00261230074277	0.00295485771136	0.0447459359864	0.211537688677	0.547617004669	0.184731206759
a	0.00381123488376	0.000546454060965	0.00074210073605	0.00195584502587	0.00259713668092	0.00162348226045	0.0358918819955	0.166130091892	0.557167268223	0.229534512253
t	0.00547634738459	0.000874819366988	0.000866710912017	0.00191237400862	0.00246102992697	0.00115705044348	0.0402068963318	0.0990428246307	0.556197266074	0.291804650751
è	0.00579425749486	0.000715578577663	0.000478767622006	0.00143318770287	0.00145830870899	0.00100503737116	0.0378316346106	0.0779353892102	0.547932078691	0.325415703584
t	0.00342509553162	0.000934770881221	0.00173520652534	0.00733907026762	0.001646684803	0.00107330318039	0.0343418773702	0.0464319067367	0.435157974564	0.467914074528
s	0.00304662841054	0.00116552966041	0.00223202156511	0.00959732485587	0.001919884881	0.0010183972468	0.0329323683901	0.0474205399122	0.233010586521	0.667656691509
i	0.0192629370368	0.00260383092014	0.00128593384504	0.00808547671862	0.002311298507	0.000688992478933	0.0201913820634	0.0554798656374	0.18197251884	0.708117763836
</S>	0.0362590410184	0.00436552111007	0.00131332682252	0.0106862878593	0.0031922519535	0.000795786404466	0.0232499260317	0.0556748063187	0.15017890442	0.714284181918
