 	sono	stato	sempre	poveretti	</S>
ì	0.903579675	0.044483847	0.024518797	0.015732339	0.011685333
m	0.831196041667	0.0485354503333	0.0604663636667	0.0274057823333	0.0323963546667
e	0.568732307222	0.275002411444	0.0758433635556	0.0365151161111	0.0439068028889
s	0.301673795741	0.568536817148	0.0551525901852	0.0358577483704	0.038779086963
t	0.20261102858	0.623203605716	0.0730330567284	0.0481896874568	0.0529626769877
a	0.117609748527	0.678066691905	0.0935353855761	0.0526313514856	0.0581568596626
m	0.0502416438423	0.593538720635	0.179258151859	0.0744761948285	0.102485333888
m	0.0402383449474	0.353882200212	0.248962953953	0.13789982161	0.219016704629
è	0.0660803533158	0.277112673404	0.315701221318	0.13338008387	0.207725680876
n	0.0589299374386	0.387973847801	0.393123040439	0.0674247029567	0.092548494292
a	0.0245491292129	0.344379567267	0.525734780146	0.0595310906522	0.045805473764
p	0.0110210737043	0.142766331856	0.624362926715	0.132080824884	0.0897688722547
à	0.00932110530143	0.066232920052	0.638905922238	0.181875524961	0.103664534752
n	0.00860905326714	0.0433734640173	0.677278287413	0.215408541654	0.0553306522507
t	0.0122426127557	0.0219535780058	0.660633429138	0.243679030551	0.0614913607502
a	0.0132396017186	0.0137684571353	0.455678369713	0.294520463517	0.222793136917
t	0.0070539204062	0.0072966383051	0.179594634904	0.335794147839	0.470260652306
e	0.00402867756873	0.00295606149503	0.0741611183013	0.29903358928	0.619820537435
c	0.00233243292291	0.00147773406501	0.0300048879671	0.207293083093	0.758891845812
h	0.00155798300764	0.00066589952167	0.015488892189	0.160067514364	0.822219681937
ù	0.000980410252547	0.000381744507223	0.0195766703963	0.186687504788	0.792373660646
d	0.00168712980085	0.000390101712408	0.0191320744654	0.148212401596	0.830578296882
d	0.00486241310028	0.000828865680803	0.0221681721551	0.152403390532	0.819737142294
h	0.00729023570009	0.00230870692693	0.0360633117184	0.172479343511	0.781858364098
i	0.0285271115667	0.00413739064231	0.0563715449061	0.222624637837	0.688339284699
</S>	0.0494874532833	0.00488219282116	0.0709767524531	0.292925218918	0.581728362349
