 	lo	posso	finire	di	scrivere	</S>
o	0.7354503	0.2105471615	0.01351375085	0.01312171665	0.0131276241	0.01423945315
s	0.429248368333	0.477503283833	0.0244924442833	0.0228847902167	0.0213043450333	0.0245667673833
ò	0.166197772778	0.740428111278	0.0220978448611	0.0255464617389	0.0182334513444	0.0274963714611
z	0.062555042026	0.865904227093	0.0115620170537	0.0233699592463	0.00958962444813	0.0270191928204
o	0.0707985967753	0.777792199031	0.0711774496846	0.0293848440821	0.0183077481494	0.0325392259401
s	0.0792916819251	0.609397899677	0.186701606562	0.0439891543607	0.0354397717165	0.0451799123134
p	0.0461881686417	0.487560443226	0.190159217187	0.107173403787	0.0462753929055	0.122643406771
i	0.0435884222139	0.308188541075	0.330395287396	0.125117214596	0.0493805709685	0.143330018924
c	0.0311121697046	0.141419115358	0.577620962465	0.0969486061987	0.0407574286562	0.112141699641
c	0.0117862360682	0.078745056786	0.473134427488	0.142715770066	0.0580856562187	0.235532776547
è	0.0102019285561	0.172588828929	0.303437639163	0.182246186689	0.0663901460729	0.265135192182
t	0.0110343255187	0.193934603643	0.433458719721	0.170241375563	0.0380438898576	0.153287005727
s	0.0140457805062	0.162919718548	0.466470239907	0.163515878521	0.0315104681192	0.161537843576
i	0.0142129201687	0.139791516849	0.296678326636	0.277668906174	0.0791605420397	0.192487747859
à	0.0065987556429	0.049671184183	0.162674963212	0.555734328725	0.0858759103466	0.139444817953
t	0.00234255744763	0.0192249517943	0.184974388737	0.670083062908	0.0383384091155	0.0850365713177
s	0.00127525856254	0.0108175624314	0.218733386246	0.558396254303	0.0447770690385	0.166000443773
e	0.00108862357418	0.0075918092438	0.111824751749	0.405539831434	0.199133209679	0.274821764591
g	0.00059025185706	0.0040646735146	0.047902481583	0.261119150478	0.281158179893	0.405165248197
r	0.000262177301353	0.0022435150482	0.0321359485277	0.211987736826	0.374800489964	0.378570121066
à	0.000409138670451	0.0015261795594	0.0246303421759	0.178343625609	0.587346716655	0.207744018689
t	0.000759837123484	0.0038589605198	0.0142733810586	0.171722388536	0.538291098885	0.27109437623
s	0.000699774294495	0.0044492896066	0.0220172063529	0.213149699512	0.426749192962	0.332934862077
i	0.00100323468483	0.0277581339689	0.0480249437843	0.251086556504	0.340361717654	0.331765424026
</S>	0.00152299079242	0.0525886369845	0.0626928768922	0.271836928252	0.251202038827	0.360156527013
