 	ha	potuto	entrare	dalla	finestra	</S>
ì	0.77455645	0.13342885	0.045784059	0.0191132775	0.012814828	0.01430257565
s	0.660623716667	0.238270663333	0.040427207	0.0239319135	0.0166604416667	0.0200860958833
o	0.416399898889	0.456879621111	0.0648141556667	0.0231154285	0.0182939068889	0.0204970156278
s	0.18744487963	0.59953625037	0.134471125222	0.0289233265	0.0240697472963	0.0255546928759
e	0.0844085275433	0.444749830123	0.367504721741	0.0399079635	0.0311180437654	0.032310899292
è	0.0344183103144	0.200030263041	0.649830173914	0.0564187011667	0.0287202999218	0.0305821880973
m	0.0264756645715	0.0765682866803	0.527789961305	0.283941163722	0.0282593329739	0.0569655160324
b	0.0996880958572	0.0359360798934	0.248189600435	0.410995791241	0.0678327019913	0.137357698677
i	0.113006289819	0.0289986742978	0.187477456812	0.440861853747	0.0915607973304	0.138094919559
à	0.040431900873	0.0197741115993	0.145457860937	0.572341037916	0.12914354911	0.092851539853
t	0.0148509393243	0.00686236848777	0.0795429923123	0.685812512639	0.13333081637	0.0796003716177
t	0.00811487884143	0.00273385381726	0.0439068541041	0.75257757088	0.109972035457	0.0826947988726
i	0.00662239571381	0.00243640847242	0.0242074410347	0.498882673627	0.288920558486	0.178930496291
f	0.00494258323794	0.00200044823414	0.0114823981116	0.201879427209	0.477463376162	0.302231752097
i	0.00360370361265	0.00105908948805	0.0084738161372	0.0869471247363	0.548503682054	0.351412594032
n	0.00310680550422	0.000727226582683	0.00737367924573	0.0347994805788	0.573954817351	0.380038004677
è	0.00290535546807	0.000339997534228	0.00345581371524	0.0253653585263	0.52347348245	0.444460008226
s	0.00173498223936	0.000188637016076	0.00208124860508	0.0352583251754	0.39141021415	0.569326589409
t	0.00105951543979	0.000151071443359	0.00198331963503	0.0524676383918	0.25864354805	0.68569489647
r	0.00202578062326	0.00112230550112	0.0131772913783	0.0865817661306	0.215594182683	0.681498678823
a	0.00514749587442	0.00161744315371	0.0217504371261	0.149880172044	0.185156590894	0.636447859608
</S>	0.00724462993721	0.00114219780685	0.0195295735631	0.189766051022	0.159646105447	0.622671429804
