 	io	nella	mia	vita	ho	sempre	lavorato	</S>
e	0.74050795	0.140346209	0.03040901415	0.0191922	0.0165759539	0.0170318945	0.0183087727	0.01762799085
v	0.449926367667	0.284670843	0.0727818703833	0.0280840333333	0.0419341159667	0.0424126995	0.0407967309	0.0393933302833
ò	0.202316423556	0.459144414333	0.127000563461	0.0323218361111	0.0491260349889	0.0478797385	0.0425738836333	0.0396370884278
s	0.104508390185	0.591609291444	0.175946644487	0.027425730037	0.030639479663	0.0281290595	0.0221351655444	0.0196061768093
t	0.0392015910617	0.636746203815	0.184160388162	0.038563024679	0.0365725298877	0.0301415998333	0.0190829731815	0.0155316572698
i	0.0227758190206	0.513541381272	0.307198679387	0.0493717115597	0.0394326539626	0.0314573826111	0.0197112480605	0.0165111384233
z	0.0161527809402	0.324826667091	0.514377193129	0.0314723755199	0.0348806803209	0.031338376537	0.0252043860202	0.0217475628078
o	0.0174589982467	0.220147322364	0.515175921043	0.104156360173	0.0485609234403	0.035704659179	0.0311537446734	0.0276421022693
ì	0.0177882057156	0.147992834121	0.359918590348	0.317684456724	0.0844057678134	0.0277743357263	0.0235633532245	0.0208724836564
m	0.00710555143853	0.075806226707	0.213396345449	0.456350572241	0.114077732604	0.0355925392421	0.0768145167415	0.0208565507855
m	0.00403970137951	0.0648447409023	0.236429103816	0.328827062747	0.121093174201	0.0669414210807	0.141415932247	0.0364089155952
u	0.00595876079317	0.0617540479674	0.237409234605	0.151896052916	0.316815554734	0.0779343850269	0.107983010749	0.0402489821984
ì	0.00607937785106	0.0272676113225	0.112258301202	0.110660460972	0.575456818245	0.0916853316756	0.0502410592497	0.0263510448328
m	0.00233396593702	0.0114353052742	0.0462947300673	0.0856781659907	0.600170072748	0.108535890559	0.126550655417	0.0190011953776
e	0.00149007161234	0.00483834782473	0.0212236790224	0.0550959253302	0.483204997583	0.250159550186	0.159472672806	0.0245147461259
p	0.00105570902278	0.00264119469158	0.0126248964408	0.0331791139767	0.322221565861	0.426837053395	0.154734695269	0.046705755042
à	0.000396138599593	0.00188502841386	0.00910018324693	0.0294827005256	0.21805607862	0.527877171132	0.165409898423	0.0477927606807
n	0.000177882278198	0.00196908400462	0.00822734054898	0.0274342384419	0.179929222873	0.635473873711	0.118699926141	0.0280884202269
t	8.2841521066e-05	0.00124550867821	0.00462990838299	0.010957374914	0.114380585624	0.71090379457	0.130496962047	0.027303042409
a	0.000337811387022	0.00145081090274	0.00376888002766	0.009056486138	0.0561844845413	0.668523051523	0.152961624016	0.107716848803
p	0.000419723116341	0.00144644112091	0.00325483103255	0.009134926246	0.0315420551804	0.433525547174	0.344623784672	0.176052679601
o	0.000182375621114	0.000836315693637	0.00176861743418	0.005890917282	0.0155035501935	0.237997705725	0.506834964891	0.2309855432
l	0.000109795154705	0.000562906581546	0.00100669353273	0.003733583094	0.0069826235845	0.135460881242	0.63182778163	0.220315707733
e	8.1732334235e-05	0.000569305677515	0.00063601348891	0.00271393103133	0.00298193971483	0.052547270414	0.62595050721	0.314519275911
m	0.000128305398078	0.000655049385838	0.00057866943297	0.0122001533438	0.00298576720494	0.032219428138	0.52584664907	0.42538597197
i	0.000199493782693	0.00133251165528	0.000931589057657	0.0156625596146	0.00409656956831	0.0312552753793	0.45668116969	0.48984082399
m	0.000417469510898	0.00176764678509	0.00124514689922	0.0213626050382	0.0062594998561	0.0323897257931	0.31844084323	0.618117027997
m	0.000470940393633	0.0011876129617	0.00132418747974	0.0242397365794	0.00694705638537	0.0351050392644	0.38486083441	0.545864569332
è	0.000483205454544	0.00106266302057	0.00119526669325	0.0138873054265	0.00435211826179	0.0375974450881	0.521429798137	0.419992196444
n	0.00138865578485	0.00120557934019	0.000716943331083	0.0733981234755	0.0056632461206	0.0407496383627	0.511303892712	0.365573932148
a	0.00145864837162	0.00096355824673	0.000588686557028	0.0893467653652	0.00584678010687	0.0299816217876	0.357691397571	0.514122554049
</S>	0.00076917570081	0.000604341873365	0.000506718948514	0.0448426389926	0.00306795515344	0.0188535643938	0.264146358785	0.667209242024
