 	Marika	è	che	si	sposa	domani	</S>
M	0.349565925	0.1746504575	0.11526064	0.07575362	0.0842435085	0.107892626	0.0926332065
a	0.152777545	0.313570429167	0.141437146667	0.0722863533333	0.1022023675	0.11168217	0.1060439855
r	0.078619579	0.463608599722	0.177452295556	0.0550593071111	0.0722072151667	0.077797778	0.0752552018333
ì	0.0693916836667	0.504704926574	0.261872178519	0.022757686537	0.0434546250556	0.0502063203333	0.0476125372778
k	0.0675517352222	0.470110035525	0.346629439506	0.0127082703457	0.0270695370185	0.0407188644444	0.0352120900926
a	0.0301697520741	0.343573151842	0.361168506502	0.161430156782	0.0387144656728	0.0353454578148	0.0295985106975
è	0.015915530358	0.185831560614	0.375485868834	0.243625515594	0.112046318558	0.0440802109383	0.0230149978992
n	0.00707564191933	0.114252211205	0.472538609611	0.123321581865	0.199759096186	0.0574186923128	0.0256341696331
a	0.00334764977311	0.059572478735	0.365856006537	0.142914247288	0.362874342062	0.0432844067709	0.0221508578777
r	0.00194419377104	0.0245863482117	0.142988996846	0.171567512429	0.593280114021	0.0424058615903	0.0232269526259
m	0.00511461443701	0.0169976263706	0.0798398469487	0.100545229476	0.526796774674	0.0905083105301	0.180197585209
a	0.00720268461234	0.0209904911235	0.0674898529829	0.150803611825	0.399936194891	0.116865680177	0.23671146407
s	0.00384418520411	0.0142197969112	0.042138216161	0.155463743275	0.41978583163	0.184768950059	0.179779267023
t	0.00190947546804	0.00618347817373	0.0248171322203	0.0586100410917	0.369382960543	0.263742356686	0.275354555674
ì	0.00154788842268	0.00468453962458	0.0191737870734	0.0305473050306	0.230165064514	0.440992545562	0.272888878558
à	0.00125889396756	0.00288056462819	0.00869002452447	0.0168827132102	0.0859258306713	0.715562865187	0.168799121519
v	0.000676441549187	0.00103999730006	0.00315985568816	0.0069360340034	0.0331946844571	0.803617055062	0.15137593584
v	0.000627149016396	0.000850676270687	0.00814372157605	0.00376004773447	0.032367408219	0.735859035021	0.218391971947
r	0.000547538372132	0.000848338636896	0.00989256977535	0.00238592901149	0.0317356632397	0.483315739674	0.471274243982
i	0.000733435390711	0.000505088725632	0.00421746627512	0.0013819883705	0.0140908682466	0.226979011225	0.752092167994
</S>	0.00107876259536	0.000467576212816	0.00314682928756	0.00125317408525	0.0101488951233	0.162694760612	0.821210033997
