 	ha	pensato	che	il	ladro	è	entrato	dalla	finestra	</S>
e	0.59362922	0.30077469	0.02337242	0.01331428575	0.0126002875	0.0110091345	0.01100926675	0.0111272972	0.0114342635	0.0117291735
p	0.430820973333	0.35429401	0.0492607786667	0.0232745799167	0.0235716131667	0.0223131161667	0.02334146525	0.0250756330667	0.0229885188333	0.0250593525
è	0.353295657778	0.293261216667	0.140370429556	0.0303914753056	0.0295140060556	0.0280667947222	0.0300360160833	0.0343520963556	0.0281524429444	0.0325599045
n	0.290222339259	0.292157772222	0.236799266519	0.0305360327685	0.0239820736852	0.0228487852407	0.0245529230278	0.0297158884519	0.0221162543148	0.0270686758333
s	0.278107133086	0.253870534074	0.265356025506	0.0270658109228	0.0245629335617	0.0233348730802	0.0266115603426	0.0460304738173	0.0216218514383	0.0334387719444
e	0.188015247695	0.172224241358	0.368002755169	0.0987822993076	0.0243876218539	0.0222369003601	0.0250719546142	0.0479030592724	0.0203346114794	0.0330412446481
t	0.065892316565	0.116482303786	0.515009431723	0.173657946436	0.0220392972846	0.0184670974534	0.0195630667047	0.0281711007575	0.0178064448265	0.0229109378827
s	0.031120355855	0.0714858845953	0.609128543908	0.139632522145	0.0240175957615	0.0201391561511	0.0222937115682	0.0348177332525	0.0194963139422	0.0278681926276
e	0.0207619489517	0.0433352115318	0.532237284636	0.225915357382	0.0324596192538	0.0257245880504	0.0247814688561	0.0387731200842	0.0233776959807	0.0326337242092
k	0.00990448981723	0.0271831459439	0.366915084879	0.357495412461	0.0606137220846	0.0320215356835	0.0306963426187	0.0489117390281	0.0273511309936	0.0389073937364
a	0.00476812853908	0.0175803780813	0.262243321626	0.36789912082	0.142291720695	0.0559779425612	0.0313330212062	0.0510083223427	0.0274450446645	0.0394529799121
o	0.00271739731303	0.0132747703271	0.141360685875	0.29195734694	0.274593866898	0.145020785854	0.0286352894021	0.0341287544476	0.0310727892215	0.037238270304
l	0.00106083606768	0.00512912322903	0.055299028625	0.164468715647	0.472517272299	0.154930925285	0.0396295898007	0.0388746191492	0.0315727584072	0.0365170801013
à	0.00196690928589	0.00346022436301	0.0287409515417	0.086961598549	0.495556907433	0.194975881762	0.0449340079336	0.0655600913831	0.0343421794691	0.0435012097004
d	0.0022940747053	0.00274475650434	0.0189529621472	0.0491378948497	0.367330602478	0.258673583921	0.100695262645	0.115566295461	0.0336092711564	0.0509952855668
r	0.00126508667843	0.00131091159811	0.0137039183491	0.0380004416166	0.316488527493	0.297343451307	0.123545717548	0.12799114182	0.0292879647188	0.0510628705223
o	0.000982193379477	0.000892303746037	0.011733871183	0.0280181595389	0.205263392498	0.473983527102	0.0953328058493	0.0794032566067	0.0438347135729	0.0605557945074
m	0.000570987293159	0.000510426408679	0.004541901061	0.0124503677463	0.0892381308327	0.465108692367	0.20763390195	0.0513919088689	0.0680426895243	0.100510961502
b	0.000300962951053	0.000224410032893	0.00239958555367	0.00820130681543	0.0818267236109	0.282468974122	0.227726717317	0.0637509669563	0.133130888175	0.199969443834
ì	0.000281297230351	0.000320183190964	0.00452225661789	0.0116066692718	0.136284294537	0.199747374707	0.167066385772	0.154939328985	0.134759034058	0.190473171278
k	0.00025661955345	0.000340324862988	0.00476588427263	0.0103709649239	0.116079467512	0.160691784902	0.304428831924	0.257432362995	0.0599960500193	0.085637698426
e	0.00015382486115	0.000413140460329	0.00198966220421	0.00618232427463	0.0827511468373	0.134649464967	0.370717133975	0.285168794332	0.0681630773398	0.0498114324753
à	0.00031273132705	0.00052268947011	0.0010724842814	0.00437671965821	0.0697996076124	0.127517261656	0.241874687992	0.325353621444	0.12983646578	0.0993337524918
t	0.00071552704235	0.000426662290037	0.000590572597133	0.0017993075194	0.0285544058708	0.0850092432187	0.156480565997	0.455547717148	0.12946792526	0.141408095831
t	0.000716890960783	0.000395005030012	0.000309429445711	0.000891043306467	0.0139994516236	0.0402838024062	0.146319578666	0.525037989049	0.148501035087	0.12354579161
i	0.000760368000261	0.00117878601	0.000796849891904	0.00114963203549	0.0172148895412	0.0266302228021	0.140536819555	0.399134789683	0.262225865029	0.15037178187
f	0.00103788203342	0.00141437979667	0.000981372217301	0.00117243669516	0.0186975501804	0.0151792712674	0.0999931235183	0.246559406561	0.41682995501	0.198134633957
i	0.00107859594447	0.00146129252556	0.000539603265767	0.000641990035053	0.0110719737268	0.0074691177558	0.0450230908394	0.135352428854	0.510322085003	0.287039857986
n	0.00268152304816	0.00162098700852	0.000369838628589	0.000391597795018	0.00659356324227	0.00436737913527	0.0209486335798	0.0788047129513	0.524767295001	0.359454495995
è	0.00295834818939	0.00087566290284	0.00020873214953	0.000166234430339	0.00336506908076	0.00186760657842	0.0100504198266	0.0782381443171	0.478868265	0.423401525332
s	0.0013243786198	0.00048926865428	0.000163478369843	8.91755687797e-05	0.00174314385025	0.000868450769473	0.00614464670887	0.202124478106	0.303556698333	0.483496301777
t	0.000912079089933	0.000777621338093	0.000165636093281	8.46559062599e-05	0.00104204524008	0.000472627043158	0.00544857700296	0.263512959369	0.200238092778	0.527345743926
r	0.00267421242998	0.00348327607936	0.000601936321094	0.000586817862087	0.00546156921336	0.000921371474386	0.0132395283343	0.320868753123	0.217331847593	0.434830704642
a	0.00866330614333	0.00444859959312	0.000951182573698	0.000876820334029	0.00809675807112	0.00102383260813	0.0149705564448	0.340618934374	0.198731659198	0.421618324881
</S>	0.0128396760717	0.00313588814656	0.000848821536849	0.000687901587015	0.00628654253556	0.000673409079065	0.0105705937224	0.237523492187	0.178127844599	0.54930578744
