 	i	bambini	non	possono	mangiare	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a	0.64182258	0.10665279	0.024024201	0.022016521	0.0202592905	0.0198590375	0.0202160865	0.020195093	0.02015787175	0.020189121	0.0202206295	0.0202377305	0.022761179	0.0213878855
p	0.480989636667	0.193284183333	0.020619627	0.0267160666667	0.0286501401667	0.0214716948333	0.0290087321667	0.0284179206667	0.0274547629167	0.0271323353333	0.0289084421667	0.0286751478333	0.029175257	0.0294960465
e	0.319373602222	0.303803541111	0.030324071	0.0333958402222	0.0327222557222	0.0234148472778	0.0331604253889	0.0323867682222	0.0311324163056	0.0306792311111	0.0330218187222	0.0326928739444	0.0311176536667	0.0327746471667
t	0.188055100741	0.39771476037	0.0326102255667	0.0366027874074	0.0366835769074	0.0218409770926	0.0379318687963	0.0368181494074	0.0348729207685	0.031584476037	0.0374714929074	0.0373157169815	0.0338279558889	0.0366699983889
ì	0.10272596358	0.428735993457	0.0243579560889	0.0670708624691	0.0420776366358	0.0149679811975	0.0446172802654	0.0412032598025	0.0364604955895	0.036918400679	0.0440814676358	0.0425099613272	0.0340924926296	0.040180275463
a	0.0702960761933	0.285160790486	0.179784649696	0.168327460823	0.0338960955453	0.0129000938992	0.0348148740885	0.0313968619342	0.0271769685298	0.0321240665597	0.0346157135453	0.0326053624424	0.0263356422099	0.030565384821
e	0.0364782002311	0.104154441439	0.425783569899	0.212069276941	0.0256890638484	0.0142392862997	0.0221192513628	0.0207941326447	0.0192826621766	0.0202409655199	0.0218524905151	0.0214351468141	0.03167766907	0.0241838672737
s	0.0148434022437	0.0366076708563	0.382483666633	0.275866362314	0.0397092392828	0.0130066610999	0.0282927764543	0.0284760708816	0.0276858047255	0.0163576561733	0.0254591428384	0.0292236946047	0.04933409069	0.0326537667579
ò	0.00960870741457	0.0157236288521	0.172557118878	0.490344300771	0.0486751864276	0.0079659131333	0.0341386778181	0.0298760032939	0.0273461139085	0.0226915147244	0.0319926906128	0.0347462698682	0.0428875625633	0.0314462809193
z	0.00592123727152	0.00847926588403	0.0719011889593	0.629778066924	0.0386502711425	0.0035433283511	0.045501639606	0.0214527257646	0.0147995939695	0.0389014819081	0.0457199022043	0.0304620742894	0.0241907125211	0.0206984553064
u	0.00265997169051	0.00418966945468	0.17760319232	0.484064968975	0.0938129427142	0.0144799873237	0.0470442435353	0.0193955692549	0.0133868483232	0.0367734899694	0.0443611857348	0.0252775024298	0.0194459511737	0.0175044584355
n	0.0015272830215	0.00155757773489	0.220985904107	0.227697959658	0.264419827571	0.0234396204412	0.0424215635118	0.0296322854183	0.0268380367744	0.0213771826565	0.0308870445783	0.0322102231433	0.0485160213912	0.0284894944785
e	0.0006229506985	0.00065349106163	0.108100369369	0.088418013086	0.389354835857	0.0694234214804	0.0525488745039	0.0360593341394	0.0343339735915	0.0179609065522	0.0284672248594	0.0381978247144	0.0906158071304	0.0452429944928
f	0.000310446222167	0.000375927553877	0.0619555009563	0.0345090518953	0.405735991952	0.0845414161601	0.0531764915013	0.0457102103798	0.0447304105305	0.0178222561841	0.0226717262865	0.0503116095715	0.122095192377	0.0560537698309
à	0.000174820940056	0.000284862057959	0.0242623981521	0.0182036919651	0.381652063984	0.05079309572	0.1292001905	0.0473487207933	0.0433609495102	0.0392279940614	0.0425274777622	0.0618461538572	0.103940661459	0.057176924277
