 	vestita	la	figlia	l	avevo	portata	alla	chiesa	</S>
n	0.6471028	0.1112571395	0.0192675691	0.0243955725	0.040650279	0.0407433345	0.04028787375	0.035722391	0.04057304085
d	0.351611056	0.174876543167	0.0214713172	0.0265802045	0.0978751096667	0.112213554833	0.0927265579167	0.0431913843333	0.0794542666167
ì	0.155850088	0.373470194389	0.0136710849	0.0147756352667	0.107547312222	0.132354184944	0.0990090516389	0.0261194728778	0.0772030035389
s	0.125838206	0.60392969813	0.0083993328	0.00711851962223	0.0626618807407	0.0801010849813	0.056846866213	0.0125468417259	0.0425576051796
o	0.142393968667	0.662375999377	0.0341488091	0.00751266164074	0.0369241274136	0.0460421493271	0.033853745071	0.0104442179086	0.0263043120599
n	0.106110359222	0.721110083126	0.0594238790333	0.00968033088025	0.0230619136379	0.0261767107757	0.022020807357	0.0130046734695	0.0194112246866
t	0.0445800447407	0.765952711042	0.0413921306778	0.00785416309342	0.0321719582126	0.0352130229252	0.0310472984523	0.0140569479898	0.0277317065622
a	0.0375480435802	0.598264160347	0.172163813893	0.0132874174978	0.0405512120709	0.0435274676417	0.0393112301508	0.0195401913299	0.0358064495207
t	0.0331480889601	0.371832566782	0.269362334631	0.0173700504993	0.065739301357	0.0793334098806	0.0710184207169	0.02920823911	0.0629875885069
i	0.01906593942	0.218312282261	0.394093591544	0.0262755138331	0.072130737119	0.0891958666269	0.0794908779056	0.0314140720367	0.070021169169
k	0.0141997862733	0.100732324087	0.464342530515	0.0331855609444	0.065123102373	0.112157725542	0.0961308503019	0.0327542080122	0.0813739740563
i	0.0086909918911	0.0531893586957	0.407656110172	0.107322539315	0.0676019361243	0.124320299514	0.105312911101	0.0370453843374	0.0888604913521
a	0.0065908574637	0.0262286667986	0.384697260057	0.288547403105	0.0565487407081	0.0742152875047	0.063900091367	0.0390011837791	0.060270528784
t	0.0041160429879	0.0117280281662	0.240745890019	0.286701069702	0.0493238315694	0.152456059168	0.120707880456	0.043474704593	0.0907465345947
è	0.0046128858293	0.0169021537221	0.12439448134	0.210007491901	0.0903310351898	0.232058866389	0.165865610152	0.0401276008643	0.115699912865
r	0.00369254750977	0.0166517190274	0.21523916178	0.2614543173	0.10485186573	0.187974595463	0.105901649051	0.0273121042881	0.076922069955
a	0.00305890960326	0.00686279856247	0.241208744927	0.399013142433	0.09231105591	0.136052206821	0.0556425653503	0.0243716184294	0.0414789573183
t	0.00252449640109	0.00348696488749	0.114877320642	0.442124757478	0.120799615303	0.162498820607	0.0695871117834	0.0289302264765	0.0551706607728
i	0.00184857576703	0.00146046819583	0.0692429068807	0.429965545826	0.138336108434	0.192497453536	0.0736300449278	0.0316579578255	0.0613609312576
n	0.00141059656901	0.000675860491943	0.0290931759602	0.346826983942	0.134979026145	0.311268111179	0.0871316026426	0.0295744299418	0.0590402160859
ì	0.000652530386337	0.000387664137314	0.0115583549201	0.153388574314	0.205871695382	0.471576053726	0.0866543618809	0.0208241069806	0.049086665362
c	0.000664350745446	0.000380945259105	0.00834354124003	0.170016395771	0.203226937794	0.514050384575	0.055177251627	0.0180819799935	0.0300582137873
h	0.000586442768482	0.000381880336368	0.00697135464668	0.195524177257	0.162354661931	0.528127044858	0.0594276818757	0.0163326998978	0.0302940692624
a	0.000380943886161	0.000397499528789	0.00329150126556	0.110824874419	0.181781773977	0.526337811619	0.0887446919586	0.0342403651993	0.0540005574208
p	0.00030620772872	0.000451483709596	0.00129652434852	0.047607448273	0.109716223992	0.572332283873	0.117934455986	0.0468095853998	0.103545810807
à	0.000183116659573	0.000355658684865	0.000919225559507	0.019740677091	0.130485357331	0.630884314624	0.102361130662	0.0281620334666	0.086908531269
r	0.000481698579858	0.000182757306622	0.00115554245317	0.034958089897	0.164476617444	0.651866024875	0.0908023802207	0.0206063858222	0.035470529423
o	0.000649628493286	0.000179245205541	0.000829816361057	0.0389726167323	0.133383610815	0.570388908292	0.137646450074	0.0802092686074	0.0377404778077
n	0.000411710437762	0.00022226620518	0.000320696705019	0.0152222564108	0.096166731605	0.499452922764	0.221613803358	0.109754706202	0.0568349606026
t	0.000562484785921	0.00139762626506	0.000332853509673	0.00671154087027	0.093305248535	0.482448460921	0.243205251119	0.0917233270673	0.0803132515342
a	0.000595826591974	0.00191113888835	0.000373612906558	0.00339671795676	0.111607014845	0.34717920364	0.29290182704	0.154628277356	0.0874063905114
s	0.000303760863991	0.00093261780945	0.000181239645519	0.00162160350892	0.0673634739483	0.30845822788	0.386753179013	0.148555785785	0.0858300968371
t	0.000390307824664	0.000711589616483	0.00019091681184	0.00103767255964	0.0403382496494	0.29085509596	0.402728436338	0.101198175262	0.162549545612
i	0.000385921665555	0.000877524238828	0.00022907705728	0.000998811166547	0.0356986792165	0.16496963532	0.451357212113	0.157916741754	0.187566391871
n	0.000405955165852	0.000881087112943	0.000186246642427	0.000695384868849	0.0203886812055	0.160788271773	0.533048354038	0.152025654918	0.131580365624
a	0.000436346555284	0.000772913870981	0.000152454007476	0.000621364856283	0.00835636203517	0.139680462591	0.401322936679	0.306259872639	0.142397303541
g	0.00204412859843	0.00107222919033	0.000214590642492	0.000813892118761	0.00428071794506	0.10168767953	0.289587714226	0.37938041088	0.220918667847
l	0.00264952769948	0.000999018036777	0.000248814760831	0.00067433749292	0.00540357341502	0.09525033051	0.425962204742	0.22774248696	0.241069709282
i	0.00139069989983	0.00188292848559	0.000186077226944	0.000410295390973	0.00629961293834	0.0448871385033	0.395351758247	0.258747058987	0.290844413094
s	0.00230335313328	0.00316929726186	0.000254403642315	0.000932788603658	0.00393028354611	0.0402691495011	0.212850756082	0.248804669662	0.487485294365
ì	0.00227033144776	0.00218758890729	0.000288896874105	0.00111464674789	0.00267335218204	0.0420609455004	0.117487838694	0.259804796554	0.572111611455
a	0.000977067519253	0.00155470935576	0.000196994884702	0.00053341180063	0.00298798202735	0.0251468091668	0.0974462195647	0.257975992185	0.613180817152
</S>	0.000728503709627	0.00188146917788	0.000135880992351	0.000300978007315	0.00334549011367	0.0157250405834	0.110956009782	0.185249001093	0.681677608576
