 	la	casa	la	costruirono	i	muratori	</S>
o	0.700306025	0.236827042	0.0156770293	0.01118031	0.0112486268	0.0129325095	0.0118284442
s	0.452244615	0.453722080667	0.0264571104333	0.0172743323333	0.0162450116	0.0167929125	0.0172639047333
p	0.322865705	0.479218376889	0.0469919001444	0.0500670087778	0.0290742042	0.0263768635	0.0454059062444
ì	0.253166601667	0.49907716563	0.0677364520481	0.0657456309259	0.0309205207333	0.0263891875	0.0569644197481
t	0.146608921889	0.695511278543	0.055530581016	0.0410217559753	0.0156045703778	0.0131198292	0.0326030462494
i	0.098588741963	0.574267299514	0.233994982005	0.0343335753251	0.0171964189259	0.0158927087667	0.0257262417498
o	0.064325501321	0.248008069838	0.566198410668	0.046239682775	0.0247574963086	0.0235476382556	0.0269231212499
f	0.0234968977403	0.0966610976127	0.734325503556	0.0661456742583	0.0265376411029	0.0257284014185	0.0271046850833
a	0.0137496825468	0.0487747468709	0.651207207852	0.156775171419	0.0454244940343	0.0413450258062	0.0427236400278
b	0.0100224321089	0.030543519957	0.427029812617	0.33364165714	0.0548385366781	0.0522330932687	0.0916909733426
b	0.0075297532963	0.024360024319	0.257646930872	0.344007395713	0.076280336226	0.0787444757562	0.211431111114
r	0.00982017376543	0.0315538701063	0.191950643624	0.398151251904	0.0794720474087	0.0777858185854	0.211266239038
i	0.0106520299218	0.0313572270354	0.198226501208	0.558002650635	0.0641140844696	0.0426555111951	0.0949920516793
k	0.0077855536206	0.0183851202785	0.162033902069	0.661028526878	0.0622544568232	0.0298615867317	0.0586508965598
è	0.00278338601353	0.0080034313595	0.086964368023	0.787525385626	0.0557730809411	0.0180930235772	0.0408573651866
t	0.00113908005784	0.00510712335317	0.063228138341	0.835977945209	0.0544548203137	0.0145247191924	0.0255682073955
s	0.000711869795947	0.00458544735106	0.051302477447	0.85441686507	0.0425336467712	0.0169547283975	0.0294949977985
a	0.000795930148649	0.00333221441702	0.0248005024823	0.633412108357	0.25310059559	0.0314655767992	0.0530931225995
n	0.000621914128216	0.00173464943901	0.0104949718274	0.406387546119	0.44418327853	0.0532317389331	0.0833459491998
e	0.000697346488072	0.00118851397967	0.0067802651758	0.293408760373	0.49064403951	0.105670212978	0.1016108964
e	0.000793450312691	0.000896841953223	0.00494012887527	0.127237849458	0.471928769837	0.262653674326	0.1315492838
f	0.000437468410897	0.000517456277741	0.00219316677509	0.0651706831527	0.366585546612	0.426640778109	0.138454862933
a	0.000968374460299	0.000483662325914	0.00230568482503	0.0377961633842	0.286290595537	0.54018195937	0.131973512644
b	0.00145718928677	0.00159861050864	0.00275086067501	0.0409091977947	0.157765761179	0.55385871979	0.241659637548
b	0.00100541439559	0.00348160800288	0.00508579329167	0.0703057359316	0.16993560306	0.350302153263	0.399883692516
r	0.00071922709853	0.00432423070096	0.00603145253056	0.0632462453105	0.217793587687	0.340727331088	0.367157907505
i	0.00079115740951	0.00314039651365	0.00538834261019	0.0348383604368	0.232540409229	0.452853637029	0.270447672502
k	0.000779485966503	0.00218459775122	0.00448709653673	0.0263449721456	0.18880098641	0.492698315676	0.284704547501
a	0.000885083975501	0.00173593864374	0.00183958884558	0.0175907560152	0.0746623738033	0.636219701892	0.2670665725
t	0.0010879434585	0.00163815784125	0.00094377688186	0.00705285040507	0.0332810726011	0.632631997297	0.323364230833
ù	0.000812399516167	0.00219877658042	0.000553123127287	0.00395766223502	0.0281435972004	0.525101009099	0.439233463611
r	0.000374964568722	0.00153121586681	0.000346192307429	0.00262838102167	0.0266920765335	0.568718236366	0.399708961204
i	0.000199139516241	0.000927188528937	0.000211529447476	0.00113725270389	0.0115192795445	0.485555392122	0.500450240401
</S>	0.000144586798121	0.00102400046447	0.000205274693738	0.000750587981945	0.00729187462225	0.326373516061	0.6642101702
