 	la	madre	e	il	padre	non	è	non	è	che	li	dimentichiamo	mai	perchè	ci	hanno	dato	la	vita	e	amore	</S>
i	0.42929541	0.34180035	0.040215483	0.011413147	0.0100791495	0.0098842705	0.010046231	0.0094347085	0.010034537	0.010037053	0.00990728	0.00621170185	0.0100397165	0.01005011225	0.0098394705	0.0100478065	0.0100103375	0.01004268125	0.0100491795	0.010032569	0.0101357045	0.01139309
m	0.27563351	0.425991726667	0.0568403943333	0.0150147393333	0.0129433698333	0.0097302545	0.0138174916667	0.00832173266667	0.013816432	0.0139652883333	0.0118332453333	0.00366801015	0.0140647301667	0.01427589125	0.0110539395	0.0142187645	0.0134361698333	0.0140581169167	0.0141410708333	0.013856664	0.0142759091667	0.0150425433333
à	0.1920436	0.411348008889	0.133739171444	0.0171884394444	0.0132384326111	0.00731765583333	0.0159941075556	0.00528148438889	0.0159423393333	0.0163934082778	0.0108405506111	0.00192312658333	0.0167571727222	0.0175241190833	0.0093706295	0.0173338291667	0.0147618429444	0.0167195534722	0.0170682532778	0.01601762	0.0173272577222	0.0158693527778
n	0.14323592	0.426909436296	0.216705080481	0.0151051931481	0.00952889633703	0.00433272461111	0.0133385325185	0.00279880172963	0.0132148401111	0.0138609075926	0.00687789197037	0.00112392937111	0.0144362845741	0.0156687623611	0.0055560064	0.0153729353889	0.0115178874815	0.0143691046574	0.0149604760926	0.0132808865	0.0153073499074	0.0124980652593
a	0.099656162	0.347407898765	0.330826576827	0.0539631080494	0.00977259891234	0.0051427742037	0.0108549598395	0.00409850150988	0.0107164397037	0.0111603180309	0.00650078625679	0.00179891680037	0.0115707485247	0.0124654504537	0.00569034636667	0.0122503001296	0.0095196466605	0.0115209022191	0.0119514946975	0.0107428493333	0.0121920268025	0.0101971294198
c	0.0489612556667	0.188629959588	0.472855742276	0.0887337460165	0.0139480226374	0.0073497060679	0.0125567432798	0.00602128316996	0.0124532069012	0.0126962458436	0.00968772375226	0.00221147483346	0.0128924065082	0.0133300211512	0.00881893445556	0.0132152560432	0.0117746725535	0.012872001073	0.0130569728992	0.0124819277778	0.0132100887675	0.0122425924733
e	0.0222465345556	0.107907899863	0.462483800759	0.173317895339	0.0202412815458	0.0092990326893	0.0141943950933	0.00774398405665	0.0140047506337	0.0141568042812	0.0117360189174	0.00361959021115	0.0142744825027	0.0145573347171	0.0108334881519	0.0144759501811	0.0134709945178	0.014262425691	0.0143646689664	0.0139968839259	0.0144914965892	0.0143202778244
o	0.0113065506852	0.054698302621	0.329934913586	0.358034378446	0.0496880848486	0.0116197132298	0.0130323300311	0.00933566168555	0.0122350172112	0.0121253089271	0.0112527229725	0.00433844853705	0.0121253758342	0.0122262354057	0.0106789077173	0.0121930893937	0.0118025711726	0.0121095835637	0.0121499933221	0.011990618642	0.0124076405297	0.0147145266081
c	0.0043913442484	0.0265811228737	0.199996627862	0.430197859482	0.0840291669495	0.00882755930993	0.0171420673437	0.00660448072852	0.0165532530704	0.0175824831424	0.0132492049908	0.00268704311235	0.0175519416114	0.0185057143019	0.0114505075724	0.0179674322979	0.0152746740575	0.0178209085212	0.017346595774	0.0173799308807	0.0186930305099	0.0201670468694
i	0.0023173275028	0.0162240179579	0.119816229287	0.409607696494	0.14390713565	0.0123363613366	0.0213857214479	0.00821712240951	0.0198367306901	0.0210132467141	0.0158173179969	0.00457550393745	0.0209120248705	0.022129382434	0.0134294666908	0.0214227980993	0.0179972666858	0.0212615768404	0.0206109205913	0.0206848059602	0.0221597665033	0.0243376356231
