 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
o	0.586998745	0.294447758	0.013680102	0.0117224711	0.0116418065	0.011497325	0.0116298527	0.0115611345	0.011515285	0.0116315895	0.01183075685	0.01184314965
m	0.395901385	0.424444369333	0.020203611	0.0188212727	0.0187438738333	0.016171563	0.0184165349	0.0172326365	0.0161628406667	0.0179284471667	0.0177049272833	0.01826852655
a	0.298099135	0.453972573111	0.0292217336667	0.0258641042333	0.0256720552778	0.0223338066667	0.0252153983	0.0236912778333	0.0223105912222	0.0245770023889	0.0241929690944	0.02484933685
r	0.205528863667	0.512383267704	0.0411418028889	0.0310458230778	0.0303352900926	0.0224588632222	0.0292074367667	0.0249050742778	0.0224834507407	0.0269774701296	0.0259528796981	0.0275797942833
ì	0.122569598556	0.510007742568	0.099842800963	0.0426928500259	0.0395182896975	0.0186085287407	0.0361507505889	0.0242390607593	0.0187108109136	0.0295794627099	0.026912476566	0.0311676457611
o	0.0591532091853	0.436297197523	0.238398530321	0.0466028016753	0.0387582675658	0.0188936162469	0.0346459351963	0.0237270205864	0.0188784843045	0.0285134632366	0.026155830522	0.029975592587
t	0.0353242347284	0.355484172508	0.352098190107	0.0442500265584	0.0332388688553	0.0225990614156	0.0287413197321	0.0250413481955	0.0218533804348	0.0272742447455	0.0262863685073	0.027808717529
è	0.0254394539095	0.221192077503	0.485858250036	0.0560666265195	0.0378310616184	0.0202504981385	0.0303324919107	0.0234653108985	0.0193456214783	0.0269055899152	0.0254489611691	0.0278640381763
l	0.0131751461365	0.107718452501	0.639864016679	0.0701331755065	0.0402561285395	0.0117455342128	0.0290472046369	0.0155625917995	0.0113760634928	0.0205742943051	0.0181969930564	0.0223504190588
i	0.0058231449555	0.058739310167	0.659074538893	0.136189015169	0.0429509375132	0.0105165427376	0.0215892352123	0.0116463442665	0.00908708516427	0.0149359337684	0.0132271626855	0.0162207700196
f	0.00226200141183	0.0233521668223	0.578902512964	0.229051445056	0.0516290238377	0.0170538920792	0.0187588927374	0.0154308807555	0.0136998893881	0.0166636969228	0.0160907382285	0.0171048613399
a	0.00110439763728	0.0092896127741	0.407807844321	0.340704355019	0.0906819846126	0.0259224836931	0.0216564965791	0.0204476379185	0.018788788796	0.0207775919743	0.0208959217428	0.0219228821133
m	0.00073535559576	0.00445274169137	0.203076877107	0.43760049834	0.148694314871	0.0303465898977	0.0299680745264	0.0276613436395	0.019675451932	0.0326471706581	0.0304497819143	0.0346918147044
è	0.00054571818192	0.00286954049712	0.127959871369	0.448862039447	0.220412514957	0.0248478029659	0.0335326011755	0.0259227348798	0.014838578644	0.0340369222194	0.0301424276381	0.0360292392348
n	0.000397929597307	0.00208017059237	0.117964532456	0.500735673149	0.269546178319	0.014582687122	0.0230965177252	0.0128197547599	0.007450800348	0.0173278437398	0.015104310746	0.0188935646449
o	0.000218175445769	0.00086552139079	0.069519236152	0.43149659105	0.33531152944	0.0899471898407	0.0211286165751	0.01193932572	0.00705368024933	0.0108657609133	0.009924617782	0.0117297194483
a	0.000175587150256	0.000415170063597	0.0288017485173	0.22668925035	0.349219133147	0.24714446328	0.0455375761917	0.02838429824	0.0150478894164	0.0149125769711	0.0202613099273	0.0234109868161
p	0.000139659308419	0.000292426854532	0.0109014426391	0.104866260117	0.320106077716	0.30110948776	0.0691235487306	0.0503685477467	0.0227846771388	0.0332174913237	0.0400267189758	0.0470636699387
p	0.000129412032806	0.000351908118177	0.00756647754637	0.058575110039	0.320770082572	0.241907382587	0.0730679109102	0.0594030735822	0.0284426730463	0.0527316004412	0.0652105886586	0.0918437899796
è	0.000110294669602	0.000390008516059	0.0166492701821	0.0707710883463	0.276537710857	0.210703990862	0.13599600497	0.0723413288607	0.0246878573488	0.0434023948137	0.0601296292195	0.0882804386599
