 	voglio	un	forno	che	vende	rustici	</S>
t	0.88005087	0.037203666	0.017997359	0.015741936	0.0164508545	0.016448518	0.0161067975
è	0.800475503333	0.093985902	0.0229586206667	0.0193993496667	0.0197478438333	0.0222096446667	0.0212231178333
l	0.700923247778	0.199294477333	0.0237005512222	0.0164859288889	0.0167233726111	0.0225472678889	0.0203251109444
o	0.509297182593	0.403928909111	0.0218261914074	0.014498333963	0.014286539537	0.0190012132963	0.0171616429815
è	0.254719066198	0.648927269704	0.0330348411358	0.0137890539877	0.012820403179	0.0201845894321	0.0165248233272
n	0.119052812733	0.755500323235	0.0497695203786	0.0153790856626	0.0140285297263	0.0260823884774	0.0201873967757
a	0.0679235855777	0.598584867745	0.193763512793	0.0524364485542	0.0256936249088	0.0326227538258	0.0289752539252
f	0.0275045011926	0.312888155915	0.326995100931	0.130886119518	0.0653205823029	0.0697366799419	0.0666688713084
ù	0.0143013693975	0.148655285305	0.45302841031	0.160533293173	0.0695631017676	0.080588332314	0.0733301964361
r	0.0093822379325	0.0900035117683	0.645964770103	0.132671041058	0.0331893032559	0.0500116781047	0.038777475812
n	0.0045048666775	0.0558817232561	0.742735356701	0.100412045019	0.019476640752	0.0512086710349	0.025780715604
o	0.00213518025917	0.0239720227187	0.5427394439	0.314766349673	0.0368214182507	0.050087715345	0.029477837868
k	0.00166725838639	0.0098295197729	0.2110614323	0.603978156558	0.0638422394169	0.0500369767817	0.0595843792893
a	0.00149910364213	0.00539621309097	0.0896294144333	0.590140988853	0.191455526472	0.0555751062606	0.0663036610964
p	0.00105932441071	0.00297944893032	0.0526245724778	0.456224249618	0.300888098824	0.0906505194202	0.0955738283655
u	0.000895794486903	0.00174075481011	0.0347210641593	0.317019173206	0.424714489608	0.11028442314	0.110624286122
l	0.000697797195634	0.00114187304837	0.0199942226198	0.183637059069	0.600693363203	0.115787801047	0.078047865374
ì	0.00203828803188	0.00111679799446	0.0202601961066	0.095643587023	0.560195221068	0.258727077016	0.0620188217913
r	0.00265568272396	0.00127220479815	0.0334702320355	0.0660764300077	0.407784533689	0.443461675672	0.0452792339304
ù	0.00315768498799	0.000958879899383	0.0286080120118	0.0494261996692	0.298092237896	0.573862975224	0.0458940279768
s	0.00334643882933	0.000856801666461	0.0290291780039	0.0245203588897	0.206807262632	0.682903691741	0.0525362926589
t	0.00189484904311	0.000909993555487	0.0350612273346	0.0155183816299	0.153332820877	0.686309497247	0.10697327422
i	0.0031385977477	0.00138367345183	0.0258067504449	0.0122004838766	0.131682513626	0.636308049082	0.189479948073
k	0.0033933875159	0.00136537785061	0.0195155154816	0.0073719345922	0.0798082462087	0.685215533027	0.203330022691
u	0.00240977043863	0.00107719008354	0.0127320680939	0.0044060436974	0.0369897217362	0.525520887676	0.41686437423
</S>	0.00268816421932	0.00110564929177	0.00776069344695	0.0044681336487	0.0248883428681	0.310742208838	0.648346862115
