 	sicuramente	stanno	ancora	svegli	</S>
s	0.26944616	0.23079543	0.159620455	0.125568104	0.214569855
i	0.31653812	0.220636846667	0.163611641667	0.0870064773333	0.212206921667
k	0.391342433333	0.215465342222	0.125716099222	0.0671676836444	0.200308443889
u	0.548129037778	0.178066070741	0.077258185074	0.0373537977481	0.159192911296
r	0.730516812593	0.105673584914	0.0488823400247	0.025830447766	0.0890968437653
a	0.823179620864	0.0753416889713	0.0308055546749	0.0134727791053	0.0572003925884
m	0.815628436955	0.0904025256571	0.0253810568916	0.00938660022177	0.0592013908628
è	0.799263348985	0.117932499886	0.0159029301972	0.00449446709392	0.0624067142876
n	0.820643706328	0.127024537962	0.00883693986573	0.00331155253131	0.0401832247625
t	0.803021848776	0.141424205987	0.0104833298552	0.00704576784377	0.0380248305875
e	0.607995869592	0.302483458662	0.0325445789517	0.00934051508126	0.0476355578625
s	0.421567003197	0.482570796221	0.0389050729839	0.00579679149375	0.0511603359542
t	0.390974961066	0.481628852074	0.0287022999946	0.00758342683125	0.0911104753181
è	0.262570420355	0.589016594025	0.0449065356649	0.0112813166104	0.092225113106
o	0.113722682785	0.617620424675	0.207881305222	0.00905930087013	0.0517162700353
n	0.0527040539283	0.568636834892	0.315159928407	0.00463403154338	0.0588651430118
e	0.0248041586428	0.438469806631	0.470569869469	0.0115115027678	0.0546446760039
a	0.0127633338143	0.177045481877	0.71136383649	0.0193360192559	0.079491361668
n	0.0060373733381	0.070945685959	0.813788492163	0.0129637624186	0.096264681556
k	0.00351465484603	0.0538466459863	0.706692954054	0.00766453747287	0.228281198185
ò	0.00752780488201	0.0840670933288	0.425697431351	0.172192390491	0.310515279395
r	0.00850818712734	0.0740731341096	0.499097533784	0.24775003683	0.170571093132
a	0.00507576887578	0.0369976637032	0.513992687928	0.190248918943	0.253684951044
a	0.00425228029193	0.0210601343677	0.231853479976	0.189244687648	0.553589433681
t	0.00266523316398	0.0091178776559	0.0834476565253	0.278276997216	0.626492257894
s	0.00140774691466	0.00470767131863	0.0309403983751	0.278376326405	0.684567885965
ù	0.00144330909822	0.00631467013954	0.0200476597917	0.347220749468	0.624973635322
n	0.00143063995274	0.00624301097985	0.0149187548639	0.611870773156	0.365536838441
n	0.000756876110913	0.00331995745995	0.017192358888	0.701560797719	0.27717001948
i	0.0227792932436	0.169791723353	0.0330269486293	0.547800225906	0.226601826493
t	0.0303390633145	0.225364569451	0.0275423698098	0.517627051969	0.199126955498
i	0.0118840228715	0.0780640744837	0.0105340299699	0.44458047799	0.454937378499
</S>	0.00804176573575	0.0418664717419	0.00645992463495	0.232821979995	0.71080983925
