 	sul	muro	vuole	uno	specchio	</S>
s	0.91272104	0.0281044185	0.0137341971	0.0132321795	0.0182143355	0.01399383815
t	0.87887007	0.0250837013667	0.0228237043667	0.0205611965	0.0265731548333	0.0260881997167
o	0.676520136667	0.210481274322	0.0283039067889	0.0238173991667	0.0300628882778	0.0308144109056
t	0.365264740889	0.286825074774	0.037804812263	0.0566846990556	0.118626845093	0.134793836302
ì	0.395588208963	0.158149078258	0.0522765220877	0.0689268213519	0.151761965698	0.173297430767
c	0.401780839654	0.125728319419	0.110779222696	0.0576887804506	0.140516879233	0.163505998922
h	0.304212936551	0.15810827314	0.171646447565	0.0596379484835	0.141493309744	0.164901112307
o	0.239032836384	0.286934657713	0.289704542522	0.0422640194945	0.0670948389147	0.074969114769
t	0.0827768671613	0.254469992571	0.419163757507	0.0751979231648	0.0821946053049	0.0861968295897
è	0.0343832592204	0.11290545419	0.578042862502	0.0885489370549	0.0916336327683	0.0944858315299
l	0.0181226095401	0.0536102393967	0.754871797501	0.061299551685	0.0554133162561	0.0566824931766
i	0.00706813832337	0.0222671613656	0.566253269167	0.312914183895	0.0491703664187	0.0423269157255
o	0.00272709828446	0.0101481247885	0.229421133822	0.656197141298	0.0597130054729	0.0417935255752
j	0.00163244742815	0.00462652969617	0.085992996374	0.673370647099	0.110955661824	0.123421705192
e	0.00125612202272	0.00285490456539	0.042901677458	0.5425181757	0.161208973941	0.249260121731
l	0.000775742837573	0.00150596554513	0.022385846486	0.3983582519	0.251563411314	0.32541076391
ì	0.000733209162524	0.000947414538377	0.0207617634953	0.2980028173	0.419859013771	0.25969580297
</S>	0.000705912231262	0.00106826626919	0.0282435742476	0.28705265865	0.510442756886	0.172486888985
