 	se	vieni	a	casa	mia	ogni	sabato	compra	pane	di	portare	</S>
a	0.47985146	0.31552036	0.078050326	0.0174357945	0.013840067	0.01362146625	0.01361278275	0.01355271	0.01343533	0.0135245052	0.013752531	0.013802614
n	0.288664808	0.210117981	0.226249605333	0.0453840018333	0.030071394	0.0289173160833	0.02916203925	0.0289539453333	0.026712294	0.0283725507333	0.028781639	0.0286124266667
è	0.104879079	0.0840117446667	0.446410818444	0.0797419606111	0.0383930863333	0.0368274296944	0.04007498975	0.0388737984444	0.0274126476667	0.0331422302444	0.0365919113333	0.0336403228889
r	0.0393787769667	0.0419540842222	0.558729386148	0.118149683537	0.0323173691111	0.0316630395648	0.04626929825	0.0404416891481	0.0139868674556	0.0224224070815	0.0313032044444	0.023384207963
t	0.0190442152889	0.0355198680741	0.489288648716	0.129790474512	0.0345778897037	0.0379560571883	0.0943020110833	0.0655513533827	0.0121833107185	0.0215817660272	0.0372630404815	0.022941375321
i	0.0216071604296	0.0397490480247	0.428774989572	0.181952258171	0.0373399912346	0.0360847067294	0.0956222056944	0.0636737191276	0.0147201209062	0.0219890963424	0.0353313511605	0.0231553764403
n	0.0176895488765	0.0234070539416	0.421768786524	0.302846052724	0.0403486447449	0.0269056232431	0.0469036708981	0.0360391997092	0.0157266953021	0.0208026627808	0.0261503727202	0.0214117214801
è	0.00685110669217	0.00955883391387	0.315497932175	0.438226450908	0.0826251732483	0.0229911864144	0.0312710936327	0.0263197925697	0.0115899171007	0.0167378695936	0.0210973065734	0.0172333542934
s	0.00307707327739	0.00509391583796	0.208619460725	0.562435470303	0.122332957749	0.0174118014715	0.0223701998776	0.0187960685232	0.00552307520023	0.0097462207312	0.0143629981911	0.0102307568978
s	0.0012625290258	0.00257155917932	0.151456405242	0.636640810101	0.10652610925	0.0171589681572	0.0271109539592	0.0215601485077	0.00405777990008	0.00837844377707	0.014320790397	0.0089554796326
u	0.000709010221933	0.00146532914311	0.083013400414	0.4946962467	0.27039725975	0.0308618187191	0.0315084833197	0.0265339665026	0.0101461649667	0.0140442159257	0.019366546799	0.0172575468775
m	0.000358336784644	0.000682679231037	0.032166052538	0.236206943567	0.493583299917	0.0498801152397	0.0359063497732	0.0365394358342	0.0204662406556	0.0283479583086	0.033205220933	0.0326573779592
u	0.00262091664555	0.00238571787701	0.0168470329127	0.125577919189	0.497794856639	0.125471739747	0.0440900729244	0.0428020159447	0.0274410205519	0.0356822744362	0.040084344311	0.0392020706531
k	0.00337223569635	0.00295187099067	0.0112876177709	0.0777488357297	0.46343524888	0.206080449916	0.0556816036415	0.0441403326482	0.025447636184	0.0340823764787	0.0385343207703	0.0372374698844
u	0.00149745831328	0.00166359826189	0.00485302382363	0.0441625659099	0.345106506293	0.366849263305	0.0675354358805	0.0445980152161	0.022915142728	0.0309727614929	0.0353113462568	0.0345349059615
à	0.000871496483727	0.00122531789196	0.00257867106121	0.0236290093033	0.196404248764	0.536266294435	0.10316703196	0.039115196072	0.0181793340093	0.021692867831	0.0297562897523	0.0271142669872
i	0.000292639747009	0.000412559980987	0.0011235646204	0.0108917009011	0.129434281255	0.527062108145	0.14390520732	0.062222362024	0.0257644884364	0.0228280246103	0.0352825622508	0.0407805079957
s	9.9562948803e-05	0.000139029957162	0.000526398753467	0.0049164413337	0.091197802085	0.453868462715	0.19184305244	0.0920463886747	0.0381197808121	0.0330392555368	0.0412344494169	0.0529693409986
à	3.61213949343e-05	5.2121383554e-05	0.000260743514489	0.00355054591123	0.0667548253617	0.352938970905	0.287907804147	0.154439830892	0.0282321442707	0.0282646811789	0.042906861139	0.0346552973329
m	2.83625759781e-05	2.84845671847e-05	0.000148563761496	0.00293323457041	0.0315301614539	0.211994300302	0.473594501382	0.165223013631	0.0173815700902	0.0182644420596	0.0576285870463	0.0212447267776
b	2.76730109927e-05	4.01832517282e-05	0.000511821280499	0.0119258518901	0.0849064721513	0.173242506767	0.491785410461	0.094373405877	0.0163075360301	0.0232524463532	0.0770763173488	0.0265503612592
a	4.79155686642e-05	6.80473922427e-05	0.0006520985335	0.0145042585734	0.100162594217	0.157502542256	0.27422904182	0.234341289959	0.0997343653434	0.0322369887844	0.0595337087829	0.0269871572531
v	5.18651657547e-05	5.30638580142e-05	0.000290379487833	0.0052086952678	0.036971478239	0.0712680980853	0.155743422273	0.42492178332	0.164590671781	0.0405498429281	0.0599689575943	0.0403817595844
ò	1.91925335849e-05	1.95297969381e-05	0.000159911175944	0.00232335638927	0.0177429810797	0.0478553856951	0.129236387424	0.524420147773	0.125519410594	0.0425848503094	0.0664798708648	0.0436390235281
