 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a	0.647384415	0.147131	0.0274267615	0.0260569395	0.0253711975	0.0252438915	0.025330969	0.025309874	0.0252428085	0.025502176
t	0.417219501667	0.301745453333	0.0424475385	0.0203848311667	0.0365273525	0.0360891675	0.036507789	0.036472828	0.0361525271667	0.03645305
e	0.209036968889	0.480297384444	0.0495009078333	0.0196699783889	0.0404490018333	0.0399329221667	0.0404290606667	0.040395756	0.0400073590556	0.040280683
l	0.11243250713	0.463813588148	0.0812077509444	0.0164131772963	0.0558597216111	0.0514314177222	0.0560505712222	0.0557839686667	0.0525992803519	0.0544080273333
ì	0.04360072721	0.344818122716	0.169624090315	0.00798948226543	0.0814774838704	0.0592106775741	0.0832260270741	0.0776107762222	0.061913466784	0.0705291621111
s	0.03015268807	0.316610774239	0.251864370105	0.00577112085514	0.0840971959568	0.0430015825247	0.0880267356914	0.0742610620741	0.045341222928	0.0608732557037
i	0.02752332269	0.41399805808	0.279898546702	0.00824300438505	0.0591000396523	0.0281757005082	0.0621661575638	0.0509526616914	0.0292028716427	0.0407396445679
n	0.01598706793	0.487746512693	0.320065672234	0.00983162726168	0.0327376968841	0.0218574865027	0.0334796675213	0.0297093855638	0.0223558388809	0.0262290465226
a	0.0102113343433	0.364765547564	0.463601690745	0.0180761885539	0.0260792032947	0.0216863755009	0.0257798288404	0.0244838855213	0.0219684432936	0.0233475011742
z	0.00791990193443	0.190222674521	0.619124130248	0.0195395355513	0.0287348804316	0.0254557908336	0.0276627666135	0.0277777715071	0.0267250880979	0.0268374670581
ì	0.00332460436481	0.079091073507	0.734865243416	0.00885445588377	0.0331343378105	0.0242055686112	0.0319753255378	0.030558368169	0.0262263576993	0.0277646443527
s	0.00169847303494	0.0392325505023	0.831535181139	0.00516024299459	0.0276143936035	0.0132561313037	0.0271624035126	0.0220930220563	0.0144052918998	0.0178423088842
i	0.00101480439165	0.0304541005008	0.69866334038	0.165886624032	0.0307989168678	0.0125543665346	0.0203730111709	0.0160899536854	0.0110160372999	0.0131488838947
n	0.00070882464455	0.0200507213336	0.490512010127	0.236127428011	0.0724010422893	0.0343066088449	0.0376417887236	0.0365885792285	0.0367751014333	0.0348879147982
a	0.000463092895517	0.0089351837112	0.313354705376	0.32811944267	0.107671454096	0.049611675615	0.0472216692412	0.0471282247428	0.0498087451444	0.0476857982661
m	0.000382392291839	0.00398587670707	0.126211492125	0.348086559223	0.146820858032	0.0541502965383	0.0855302327471	0.0871730699143	0.0704317180481	0.0772274780887
i	0.00043857587728	0.00252566827236	0.0573575447083	0.281713391408	0.208122899344	0.0734706055128	0.101577200916	0.103809867638	0.0801768583494	0.0908073460296
n	0.000453969629093	0.00200946515112	0.0298819519028	0.261101559803	0.329080733115	0.0757681758376	0.0783937436387	0.083115043546	0.0700480317831	0.0701472670099
ì	0.000304546416364	0.00079648433404	0.0190457726343	0.115567900601	0.497717677705	0.0905521192792	0.0774526745462	0.0764325525153	0.0632385565944	0.0588916630033
s	0.000264950522121	0.000400675366013	0.0166627278781	0.071100234867	0.651860379235	0.0916563010931	0.0560090968487	0.0441361475051	0.0348911555315	0.0330182586678
e	0.000144111685707	0.000192869253338	0.011779267526	0.0539593416223	0.545470793078	0.264024521698	0.0428678522829	0.0310112885017	0.0272013938438	0.0233484995559
l	9.9279373569e-05	0.000120003977779	0.005336605642	0.0445638958741	0.345137851026	0.398307623899	0.0569007440943	0.0518102635006	0.0563375926146	0.041386137852
i	0.000103167924523	0.00015303745926	0.00308982284733	0.029464353958	0.234647722342	0.441814124633	0.0809387533648	0.0708497445002	0.0790805442049	0.0598587126173
p	0.000108861794841	0.00016543112442	0.00230483978244	0.0167151321527	0.133144896114	0.435578851544	0.0974078494549	0.1027030915	0.085518704735	0.126352310872
a	0.000105731701614	0.000191903262807	0.00203810688415	0.0107950845509	0.0968118977047	0.396502160515	0.116044021485	0.130024547167	0.0906701949117	0.156816330291
r	0.000136120730538	0.000191115443269	0.00108324918472	0.00997523928363	0.0784926249016	0.347150048172	0.166643577162	0.174824115722	0.0882312136372	0.13327267343
ò	0.000174251036846	0.000121284476756	0.000912832794907	0.00795470152788	0.0806416806339	0.187180664057	0.309319539054	0.225555461907	0.0725316165457	0.115607936477
n	0.000226017912282	0.000116003472252	0.00177509446497	0.00934268417596	0.132939449211	0.123380783019	0.359844846351	0.242596583969	0.0506074421819	0.079171054159
g	0.000205362567427	0.000152706487417	0.00258693555499	0.00867733939199	0.15378368307	0.0742294233397	0.39602401545	0.23454486799	0.0555155807273	0.074280038053
h	0.000154948829142	0.000195714342472	0.00204084371833	0.004937318364	0.0808584473567	0.0522155657799	0.484381221817	0.226935515997	0.0536926835758	0.094587689351
ì	0.000249537306381	0.000231732570824	0.00119829112944	0.00272407335467	0.0399083077856	0.0464928025933	0.556943800606	0.216053168666	0.0403640668586	0.0958341697837
z	0.000325377192127	0.000250493520275	0.00197681296648	0.00387614211822	0.109946254929	0.0392951088644	0.472927553535	0.250679709555	0.0370137846195	0.0837087365946
i	0.000212014410709	0.000160602841092	0.00216555580216	0.00349311941941	0.129947019643	0.0302736164548	0.374141741178	0.286537036518	0.0787334282065	0.0943358555315
n	0.000133595820236	8.16446236973e-05	0.00097327508072	0.0013319911798	0.0495277605477	0.0240309376516	0.329608147059	0.339882788839	0.142384666069	0.112045201844
a	0.000228683913412	0.000148709356899	0.000648144243573	0.000862676453267	0.0226573394159	0.0212696843839	0.22382617902	0.338291359613	0.264269165356	0.127798080615
f	0.000237591227804	0.000163714357966	0.000509592147858	0.000679551584422	0.00919236853863	0.0138393882946	0.162606680673	0.323259759871	0.366197721785	0.123313640205
à	0.000186108432601	0.000167746358322	0.000509323932619	0.000533643661474	0.00478250101288	0.00901377896487	0.174429287891	0.361518686624	0.317054523928	0.131804393402
i	0.0002367789842	0.000182407380774	0.000481225594206	0.000467274421158	0.00255749870429	0.00456709962162	0.190046829297	0.315967485541	0.300660101309	0.184833287801
a	0.0002086145164	0.000107173178258	0.000372013081402	0.000194639858719	0.00132368110143	0.00702110764054	0.161646206432	0.312051048514	0.31967883377	0.197396669267
l	0.0002737332638	8.29096394193e-05	0.000335378473801	0.000815148503906	0.00269783603381	0.0127413148802	0.130161122144	0.335492379505	0.34546983459	0.171930306422
ì	0.0003525688446	0.00014928491314	0.0005118090046	0.00129753303464	0.00357768261127	0.0102818150601	0.090094584048	0.278027783168	0.378954968197	0.236751955474
o	0.0005235209982	0.00020948245438	0.0009401085682	0.000989411561547	0.00266267977042	0.00452768312003	0.0840844813493	0.208603434389	0.374137122732	0.323322095158
</S>	0.0007348396241	0.00019059808719	0.0012207240841	0.000886247205773	0.00250128708521	0.00326009356002	0.0621414656746	0.208841857194	0.377762461366	0.342460447579
