 	cosa	fa	Anna	il	sabato	mattina	</S>
t	0.88379805	0.04226093	0.0131690825	0.0138576705	0.0141481235	0.018798693	0.0139674438
i	0.68357146	0.200550578333	0.0239190771667	0.0233031741667	0.0225194218333	0.0235140146667	0.0226222546
k	0.38231647	0.410969026111	0.0388967573889	0.0436276713889	0.0471346176111	0.0325594075556	0.0444960582
à	0.181129818667	0.56307507537	0.0696223947963	0.051747014463	0.054414684537	0.0286186085185	0.0513924447333
n	0.109030454889	0.667166925123	0.0986843362654	0.0394051021543	0.036505999179	0.0146168520062	0.0345903835778
n	0.0843003796297	0.604861168374	0.160159082088	0.0424423140514	0.044179535393	0.0126520228354	0.0514055511926
i	0.0397695153766	0.412238229458	0.315228474029	0.117505638017	0.0424399894643	0.0166077139451	0.0562104833975
e	0.0156678437255	0.210030259819	0.433474591343	0.266563879339	0.0256896924881	0.0172706566484	0.0313031427992
A	0.0079258649085	0.102184004273	0.465800773781	0.292091996446	0.091603932496	0.0132486730828	0.0271448035997
n	0.0055034648695	0.0564733504243	0.408065957927	0.365167405482	0.128391560832	0.00954767389427	0.0268505855332
n	0.00348669802317	0.0297079154748	0.342992725976	0.492212081827	0.081322036944	0.0113062726314	0.0389722455111
a	0.00245922974106	0.0165427275916	0.256581761992	0.549501927276	0.076097457648	0.0311001898771	0.0677166751704
o	0.00162137404702	0.00767572796387	0.120857385331	0.523801422425	0.123487317883	0.0896758386257	0.132880911723
s	0.000986551385673	0.00384950879462	0.053010915677	0.313529440808	0.385892375961	0.111655986209	0.131075202241
à	0.00165935236522	0.00332589557154	0.0419220627923	0.158403288269	0.61007512532	0.101099918736	0.0835143370803
m	0.00188540396174	0.00348650759051	0.0437626579308	0.0859179157563	0.68915360844	0.0938446915787	0.0819491870268
b	0.00080750165058	0.00304459009684	0.0330967966436	0.0535938649188	0.739530836147	0.0762012691929	0.0937251256756
a	0.000609449153527	0.00309943896561	0.0272375405479	0.0564955729729	0.491017127716	0.231840299731	0.189700568559
p	0.000490302387842	0.0018075142252	0.0134156785493	0.0333828537376	0.186744190239	0.363659446577	0.40049999952
o	0.000540294429281	0.000953546691733	0.00540881271643	0.0118066108259	0.0694117637463	0.389915905526	0.52196306984
r	0.00065899982976	0.000698534810578	0.00221817622548	0.0044367622553	0.0261999178154	0.458943145175	0.50684449328
n	0.000483485033253	0.000437457080193	0.000944403581827	0.00188011723177	0.0259683861718	0.420151935058	0.550134231093
ò	0.000281907777751	0.000257484190064	0.000461804977276	0.00100574490526	0.0333653920573	0.347660248353	0.616967390364
</S>	0.000172746318875	0.000191174025032	0.000277462133638	0.00051369419463	0.0299879130286	0.330886499177	0.637970445182
