 	non	è	li	dimentichiamo	mai	i	i	padri	e	le	madri	</S>
e	0.61285828	0.17790786	0.1564171685	0.0047616804	0.0063186286	0.0062524477	0.0062401967	0.006191208	0.006241026	0.0062527163	0.0041665193	0.0063922881
n	0.324555548667	0.251915166667	0.3121534195	0.00633487946667	0.0146575982	0.0142663199	0.0143668499	0.0136450076667	0.0144218546667	0.0146910821	0.0041256326	0.0148666497
è	0.130919979222	0.359180952222	0.360498713167	0.0150301901556	0.0209397844	0.0174911803	0.0179846283	0.0152232020222	0.0183103172222	0.0200701597	0.00274437553333	0.0216065199
n	0.0536901517407	0.416062990741	0.349840844389	0.0349628210519	0.0258552148	0.0169720664333	0.0181719717667	0.0120725224741	0.0189869774074	0.0235648205667	0.00207366177778	0.0277460049667
a	0.0465413282469	0.279660881914	0.39453387813	0.111248959017	0.0307024319333	0.0199280951444	0.0207997815889	0.0153663448247	0.0215113018025	0.0256349355222	0.00470719545926	0.0293649113222
l	0.045841129749	0.129492609305	0.413030526043	0.191087193006	0.0411681359778	0.0285850220481	0.0283173831963	0.0259747032749	0.0285171772675	0.0302407681741	0.00659768365309	0.0311477007741
l	0.019093948583	0.071392952435	0.324043928681	0.237568177669	0.0692036019926	0.0401165773494	0.0414000783988	0.0321901110916	0.0427487757558	0.0522686343914	0.00646226338436	0.0635109625914
i	0.020781867861	0.0669558064783	0.206995196227	0.200472809223	0.123105773998	0.0556706831165	0.0561509034663	0.0438631970305	0.0578956085853	0.0701118701305	0.00856686479479	0.0894293975305
m	0.020869186007	0.0482040206594	0.121822548742	0.213280586408	0.122109847999	0.0667746877055	0.0709156911554	0.0579671023435	0.0752947461951	0.0998647053768	0.00716235959826	0.0957344841768
o	0.012073287389	0.0211604777198	0.067461932914	0.253246898803	0.192005899333	0.0643388942352	0.0664477050518	0.0547178041145	0.071377062065	0.0996225561256	0.0133250021994	0.0842224443923
n	0.00904462888633	0.0106139142399	0.048956433438	0.175734704268	0.326475413111	0.0753232647451	0.0609093446839	0.0523683613715	0.065803377355	0.0834681763752	0.0154094272998	0.0758929427974
ì	0.00332163739878	0.0091694964133	0.0199202240793	0.0999492010893	0.513700151037	0.0729247782484	0.0477674608946	0.0384104773572	0.0526421901183	0.0694101487917	0.0066830978666	0.0661011525991
s	0.00138871061293	0.0080737140711	0.0100102138264	0.0983071653631	0.678004750346	0.0536517794161	0.0249162772982	0.0185692980191	0.0258130932061	0.0365258652639	0.00386857838887	0.0408705801997
u	0.00081739640431	0.00309516997703	0.0064900726088	0.0930383484544	0.688395970115	0.098308056472	0.0202839464327	0.0180514180064	0.0173805382354	0.0232955944213	0.00281145736296	0.0280320477332
m	0.00058298005477	0.00138252621901	0.00385346920293	0.0348669045848	0.617469856705	0.159107958824	0.0372486434776	0.0309588473355	0.0317753627451	0.0373967284738	0.00297550088765	0.0423812212444
e	0.000682299304923	0.000785995313003	0.00242566763431	0.0211378382949	0.501787128902	0.220022946275	0.0547107778259	0.0539996937785	0.0406336972484	0.0454012621579	0.00693619039588	0.0514764687481
m	0.000712846374974	0.000639342151001	0.00180965533144	0.019399044765	0.339131566301	0.286019165425	0.067612245942	0.0812747259262	0.0532328104161	0.0750966600526	0.00775866549863	0.0673132492494
a	0.000642123831658	0.000582542430334	0.00106999269715	0.018590430255	0.2150162021	0.295178748475	0.0892229936473	0.143557189975	0.0616092668054	0.0876715353509	0.0100005995329	0.0768583864165
i	0.000573867907219	0.000398057475111	0.000820693672383	0.014292491085	0.154349543033	0.271092756158	0.174427936216	0.230875896658	0.0474263849351	0.0467675537836	0.011152337511	0.0478225008055
t	0.000246433282406	0.00018819467337	0.000336696285128	0.00524591750833	0.068020111011	0.225738385386	0.206295762072	0.379405878886	0.0422172959784	0.0382397445945	0.004857498947	0.0292081302685
u	0.000175646847469	0.00017101461779	0.000215197489376	0.00291465654944	0.0376633966703	0.191581945129	0.185000347357	0.447534992962	0.0600883969928	0.0392971368648	0.0104872130923	0.0248701070895
s	0.000169767635823	0.000299924449263	0.000167203260459	0.00267473464981	0.0269843615568	0.16000965971	0.209316569119	0.427419207654	0.0733673856643	0.0521225809549	0.0130691901641	0.0343994546965
t	0.000126847109741	0.000287134578421	9.3474299153e-05	0.00206119642994	0.0197260498523	0.123094282903	0.190188349706	0.395911692551	0.0944588918881	0.0771157803183	0.00718712102137	0.0897492148988
a	5.3468731047e-05	0.00020742968814	0.000255304438051	0.00132669063998	0.0141059134174	0.131314549301	0.202997736569	0.279531977517	0.169199160629	0.0826455717728	0.00927800884046	0.1090842383
c	0.000278597357016	0.00073071012938	0.000340157042684	0.00587327539666	0.0082144596058	0.106142517434	0.195058025523	0.280640349172	0.179684433543	0.0831114622576	0.0221265886135	0.117799469433
i	0.000357170305672	0.000877590229793	0.000267218317561	0.00732072246555	0.00544804503527	0.0844333768113	0.171023071841	0.271363063057	0.210654344514	0.0945066040859	0.0359091075378	0.117839693144
ù	0.000192957641891	0.000445444573264	0.00019503211152	0.00307349615518	0.00361231001176	0.0864670989371	0.16364904528	0.157586861019	0.286963194838	0.152154151362	0.0479820625126	0.0976783377147
r	0.00075521340063	0.000702970567755	0.00010926306284	0.00220504258506	0.00235875743725	0.046038662779	0.110054344093	0.15866259034	0.257021701613	0.216814693787	0.109304632838	0.0959721152382
i	0.000889574625877	0.000868324269252	0.000110712925947	0.00161757768169	0.00159739434575	0.0322220360597	0.086532131031	0.14710355278	0.259559390538	0.268611057929	0.123492690946	0.0773955477461
a	0.000322673144959	0.000549969903084	0.000168768946982	0.000671259040563	0.00114737846525	0.0283401677866	0.0784333673437	0.08356557026	0.343888516846	0.31296260931	0.077488186982	0.0724615492487
m	0.000159271110986	0.000495596191028	0.000161915638994	0.000483496873521	0.00086624947175	0.0170469303622	0.0563270657812	0.06844832942	0.349697515615	0.342464346437	0.0527260013273	0.111123296416
a	0.000123502828995	0.000596360610343	0.000236011126331	0.000442512564507	0.00076141877725	0.0150730901207	0.0577088602604	0.0569798034733	0.286369041872	0.350495215479	0.0856147794424	0.145599387472
t	0.000481004482998	0.00218588356011	0.000260583909777	0.000301377378169	0.000506153932417	0.0101117053736	0.0480495193201	0.0388226981578	0.196807920624	0.314085061826	0.208090189814	0.180297877824
e	0.000604226050999	0.00269663305337	0.000243896344259	0.000224826092723	0.000375284150806	0.00524457425787	0.0257132790067	0.0239507020526	0.123327233541	0.252009830609	0.332152466605	0.233457052608
s	0.000357160080333	0.00184974235112	0.000240422282753	0.000125568370908	0.000240885372269	0.00303573876262	0.0160805513356	0.0139980976509	0.0771259461803	0.149164255536	0.495711568868	0.242070077536
m	0.000593253333444	0.00325377458371	0.000197036765584	0.000740063113636	0.000501367692756	0.00896678946421	0.0626191487785	0.0146001521836	0.128448503727	0.138779393845	0.433599896289	0.207700639179
à	0.000777595144481	0.0034113962279	0.000240508631861	0.00101116903455	0.000570610755919	0.0109089358747	0.0782752085262	0.0150659374945	0.146679892576	0.136756577948	0.448580038763	0.157722156393
n	0.000635452224827	0.0017770673093	0.000173423201954	0.000457231328183	0.000258473756973	0.0037575860639	0.0265851050221	0.00606878046483	0.052786456092	0.0595103496493	0.715356579588	0.132633517464
e	0.000408391918276	0.000937782636433	0.000102200100318	0.000221380531394	0.000174896978991	0.0015047963403	0.0100001399207	0.00295907685494	0.0246097549307	0.0555698435498	0.553947173196	0.349564584488
</S>	0.000264557859138	0.000690770818217	8.8625812659e-05	0.000151383368697	0.000139976409495	0.00110660407015	0.00660437746035	0.00221387267747	0.0219273309653	0.0749051367749	0.314477056598	0.577430322244
