 	mi	si	gonfiò	il	dito	</S>
m	0.39844367	0.35490793	0.024525541	0.0658050355	0.080085902	0.07623195255
u	0.230205586667	0.375989903333	0.119442797667	0.0846890985	0.095773586	0.0938990675167
p	0.167302740889	0.236260332111	0.170834837889	0.0928714361667	0.170802754	0.161927932506
r	0.0735585832963	0.16856786837	0.262154517963	0.106644782056	0.200359291333	0.188714937502
ì	0.0545948474321	0.140189486123	0.381035749321	0.191111174019	0.123686375111	0.109382339167
s	0.0409547178107	0.0799226653743	0.301555439774	0.352592368006	0.126937999704	0.0980367797223
t	0.0163242001036	0.0590364451248	0.193850176591	0.327636762669	0.229388346568	0.173764063241
i	0.00715642853453	0.0328352645083	0.154007488864	0.37066824089	0.240463338856	0.194869252747
t	0.00326937385151	0.0124658061861	0.104956416288	0.55813623363	0.170265112952	0.150907092582
o	0.00162786215717	0.00705081694537	0.0437171614293	0.475509404543	0.319841340984	0.152253460861
d	0.00105806978439	0.00508133314846	0.0217091650431	0.233543587348	0.583800646995	0.15480721362
à	0.00040355900013	0.00184498300615	0.00978061448103	0.0941116649493	0.751313562332	0.142545587873
t	0.000331998240043	0.000859568208717	0.00562717572701	0.0519352003164	0.823244934111	0.118001091291
t	0.000498977126681	0.000651536952906	0.00449874257567	0.0314340201055	0.69357529137	0.269341429097
i	0.00101205515556	0.000870811584302	0.00426609932522	0.0294600427018	0.59113034379	0.373260643032
l	0.00111638706185	0.000745975714767	0.00330880910841	0.0218366568673	0.453073004597	0.519919171011
o	0.00110235309728	0.000967699258256	0.0031342619028	0.0128644279224	0.229522924866	0.752408330337
</S>	0.00144167879864	0.00147961007913	0.0039802669514	0.0142573704612	0.196490212433	0.782350840168
