 	perché	aveva	lavorato	molto	</S>
j	0.665534285	0.106965735	0.075190143	0.081775595	0.0705342605
a	0.666524818333	0.0978437623333	0.0785163776667	0.0802287156667	0.0768863468333
t	0.555422892778	0.0815315347778	0.108106235889	0.117781259222	0.137158108944
ì	0.530273774259	0.0788829265926	0.113920531296	0.124202807074	0.152719992981
ì	0.659467034753	0.178409187198	0.0518503000987	0.0486450806913	0.0616284106603
c	0.425987444918	0.248155755733	0.141425197033	0.0793891945638	0.105042419887
h	0.247329218306	0.352638818578	0.178249391011	0.0957121101879	0.126070454962
e	0.178520582769	0.571127269526	0.138962799004	0.0496340790626	0.061755245654
p	0.0694239322563	0.548125359842	0.215482749668	0.0803810766875	0.0865868675513
o	0.0290134000854	0.359796283281	0.402429719889	0.105051952229	0.103708647517
l	0.0137264752251	0.20701928776	0.635224923296	0.0753158964097	0.0687133881723
e	0.00709989060503	0.108663882587	0.758833441099	0.0684786311366	0.0569240990574
m	0.00489194286168	0.0505171112623	0.803099547033	0.0760508270455	0.0654405570191
ì	0.0127591592806	0.0709877608208	0.760189082344	0.0869952570152	0.0690687480064
s	0.0154901282602	0.0802006282736	0.778931517448	0.0759285916717	0.0494491633355
o	0.00648490938673	0.0333512270912	0.684433319149	0.215531868557	0.0601987111118
n	0.00337977962891	0.0151357538971	0.408465036383	0.450475336186	0.122544100371
t	0.0023537913763	0.0147129648324	0.264996495461	0.425791492062	0.292145260124
a	0.0025833353921	0.0158467626108	0.156597857487	0.282847837354	0.542124220041
p	0.00157251972403	0.0074345664036	0.0679729301623	0.271742269118	0.651277740014
o	0.00160660153468	0.00976493533453	0.0449271420541	0.285330956373	0.658370413338
d	0.00257854461156	0.0110161428448	0.030169382018	0.325582235458	0.630653714446
d	0.00224462073719	0.00477142771493	0.022764418006	0.424508311819	0.545711214815
h	0.00167042697906	0.00254909527164	0.0184343708687	0.474348570606	0.502997571605
ì	0.00112765255069	0.00145001634388	0.0247436134896	0.432550103535	0.540128657202
</S>	0.000585281411845	0.00082401005194	0.0375316332448	0.381060721767	0.579998378601
