 	voglio	che	Maria	venga	domani	</S>
i	0.74283451	0.18225724	0.0196422995	0.018878631	0.0193371195	0.0170501375
t	0.519855713333	0.28654056	0.0232481105	0.0523195093333	0.0590145941667	0.0590214591667
è	0.376131471111	0.372453486667	0.0305660241667	0.0649105477778	0.0783315853889	0.0776068857222
l	0.311195237037	0.497536572222	0.0441258680556	0.0392221752593	0.0558868681296	0.0520333212407
o	0.192578752346	0.628564567407	0.0731710860185	0.0284155027531	0.0404084900432	0.0368616144136
n	0.0917813711153	0.635442775802	0.11519919534	0.0501974859177	0.0561648666811	0.0512142754712
a	0.0365141533718	0.428475600601	0.338077175113	0.0719201586392	0.0658672258937	0.0591456694904
r	0.0163706647906	0.216428505534	0.524515918371	0.0960999928797	0.0826271039646	0.0639577958301
t	0.0162816819302	0.147776935178	0.405656396124	0.141335497627	0.160862367988	0.128087126943
i	0.0146593550434	0.096799320726	0.357119342041	0.258109209209	0.147900959329	0.125411825648
à	0.00566071608113	0.037455422842	0.413772084014	0.32717762307	0.14264600311	0.073288180216
v	0.00238094779371	0.0131492594807	0.284810456338	0.236949974357	0.374129807703	0.088579575072
v	0.0019914349979	0.0100677507602	0.158336960446	0.335037831452	0.397203789234	0.097362235024
r	0.0017506845393	0.0089868853534	0.114646190149	0.635137110484	0.177026211745	0.0624529386747
i	0.0010817500531	0.00360825715113	0.0449885530497	0.643242236828	0.184127039248	0.122952173225
i	0.0019742229177	0.00216978811704	0.0176993515832	0.362653565609	0.238409419749	0.377093657742
M	0.00359030813923	0.00185976300568	0.00802845906107	0.16930776687	0.18605844325	0.631155272581
a	0.00380643591308	0.00230172593523	0.00848564598702	0.27569399729	0.134134241083	0.57557796086
r	0.00252177493769	0.00200994335841	0.00938087499567	0.28782954843	0.279047103694	0.419210746953
ì	0.00145434981256	0.000927743976137	0.00504933691856	0.10175390481	0.404174034565	0.486640625651
a	0.00286684343752	0.000625281392046	0.00246066402619	0.0401304526033	0.274461782855	0.679454975217
</S>	0.00464674321876	0.000644512431023	0.0020006882131	0.0241375688016	0.181180398428	0.787390087609
