 	le	canzone	si	scrivono	alla	notte	</S>
a	0.89027337	0.017679856	0.0191158815	0.018373307	0.0178119975	0.0181844225	0.0185610445
t	0.690352836667	0.0435053733333	0.0378760438333	0.0581602556667	0.0547975301667	0.0570836701667	0.0582242138333
r	0.610089592222	0.0594061661111	0.0369077047778	0.0752444652222	0.0691342033889	0.0740588373889	0.0751589646111
a	0.628871784074	0.098706247037	0.0560314950926	0.0553962340741	0.0509790031296	0.0548775031296	0.055137700537
ù	0.400459568025	0.282378039012	0.0733831126975	0.059555902358	0.0459288743765	0.0772883243765	0.0610061808457
d	0.184640539342	0.356004526337	0.0545270258992	0.103660152786	0.0576716694588	0.134619354792	0.108876745282
i	0.0865950404473	0.208182644446	0.308034592633	0.111020170929	0.0583697324863	0.120155897931	0.107641916761
a	0.0349843778058	0.0867698441487	0.623782047544	0.0981084969763	0.0384520734954	0.061928278977	0.055974869587
g	0.0119679372353	0.0353723150496	0.558319959181	0.216502455659	0.0532479011651	0.064203007659	0.060386435529
r	0.00446603642177	0.0221707783499	0.385086349727	0.35640569522	0.074430457055	0.0799432392197	0.077497461843
à	0.00229756560726	0.03228294145	0.234363864909	0.49087593174	0.0690009070183	0.0972131750732	0.0739656316143
f	0.00118023025242	0.02900265065	0.0968256956363	0.656030943913	0.0552368203394	0.101161800358	0.0605618382048
u	0.00186693936747	0.02134109505	0.0785165308788	0.577816907971	0.158553800113	0.093280628786	0.0686240627349
t	0.00209938111916	0.0182629507833	0.0690174492929	0.37085361599	0.355953926704	0.106756136262	0.0770565209116
t	0.00075222328972	0.00749436892777	0.031237816531	0.23438969533	0.400316482235	0.211380475421	0.114428913637
e	0.00044897598324	0.00456801780926	0.014044660477	0.105710216443	0.444497347412	0.28064877514	0.150081984546
t	0.000372458247747	0.00285346270309	0.00642130275233	0.0480134401477	0.524994049137	0.22476452838	0.192580744849
s	0.000178860188916	0.00197933700103	0.00262215844411	0.0373465100492	0.592858416379	0.15948935946	0.205525378283
e	0.000184163072639	0.00187092946701	0.00381775694804	0.0253723826831	0.618389472126	0.201097253153	0.149268077428
n	0.000988182414213	0.00182923315567	0.00415112601601	0.0177107932277	0.440069237375	0.294493604384	0.240757830476
ì	0.00130400762807	0.00224555978522	0.00295912203867	0.0186324434092	0.265510942458	0.423583061461	0.285764863492
t	0.00112394046602	0.00492138052841	0.00253737717956	0.0286257804697	0.206042664153	0.545758020487	0.210990841164
t	0.000995294972007	0.0055448074428	0.00153687612652	0.0271423867566	0.210873371384	0.582401540162	0.171505730388
a	0.00289307184067	0.0067240297476	0.00102675278551	0.0398417041855	0.195392040461	0.574872746721	0.179249676796
</S>	0.00514521792033	0.0098488288738	0.000617504157755	0.0642688500928	0.162109720231	0.54183987336	0.216170038398
