 	se	aveva	vestito	la	figlia	l	avessi	portato	alla	chiesa	</S>
a	0.68625398	0.20671177	0.0175303805	0.01253249615	0.01014070385	0.01013329185	0.01139919665	0.01140253215	0.0113563689	0.01101705275	0.0115222155
n	0.412619174333	0.245788496667	0.0293900118333	0.0485847057167	0.0229669022833	0.0226899556167	0.0459666238833	0.0463633257167	0.0455839409667	0.0351990519167	0.0448477671667
ì	0.159592699111	0.422153155556	0.0306139592778	0.0650003469056	0.0225501276611	0.0221743705389	0.0621619589611	0.0636232319056	0.0584078349889	0.0384070239722	0.0553153017222
c	0.0697853173703	0.439226265185	0.0199978510926	0.0642396356352	0.0154885481204	0.0148532668463	0.109183043987	0.129388067302	0.0662617383296	0.0223018209907	0.0492744599074
h	0.0452094691234	0.418626985062	0.0222896376975	0.0690221125451	0.0134548967735	0.0127301566154	0.126027195329	0.151898244767	0.0717634314432	0.0181813413302	0.0507965593025
e	0.0410003530411	0.425398948354	0.204449705899	0.099226296515	0.0118160133245	0.0090135788718	0.0587595617763	0.0677398022557	0.0390996028144	0.0127885286101	0.0307076284342
n	0.0250891485804	0.199573777118	0.337863391966	0.222059968838	0.0169947934415	0.0116465812906	0.0452353565921	0.0486966574186	0.0382714799381	0.01995855337	0.0346102701447
d	0.00922987836013	0.0853623790393	0.256769207322	0.319454039613	0.0168421404805	0.0121678890969	0.0801229355307	0.0884584474729	0.0596208933127	0.02252747979	0.0494446960482
ì	0.00594078292004	0.0513442120131	0.226849135774	0.389388533204	0.0217880338268	0.00989396146563	0.0861032218436	0.101412629158	0.0529515711042	0.0149224077633	0.0394054750161
s	0.00479924000668	0.0371609533377	0.206467245258	0.529903421068	0.0252228012756	0.00693936598854	0.0566800106145	0.070156726386	0.0311372620347	0.00924613308777	0.0222868090054
o	0.00274919673556	0.0187663143126	0.203156081753	0.552537940356	0.0924819504252	0.00757924839618	0.0355003365382	0.042556779962	0.0209387976782	0.00804354536259	0.0156898310018
n	0.00168294514719	0.00896242475087	0.180002270584	0.545179623452	0.167677266808	0.00932798179873	0.0214753095127	0.0241459854873	0.0166437885594	0.0101873997875	0.0147150326673
t	0.000575258853397	0.00409363743029	0.103218698528	0.639341887817	0.125237342269	0.00730330893291	0.0295975648376	0.0315680294958	0.0256231851865	0.0103029622625	0.0231381258891
a	0.000250748103466	0.0027683998101	0.0644637078427	0.505149909272	0.239491940756	0.016926757311	0.0405006356125	0.0415890098319	0.0359425167288	0.0170265700875	0.035889820963
i	0.000140506071155	0.0018251366367	0.0413454459476	0.256964447757	0.450019236919	0.0357864881037	0.0458228652042	0.0449307186106	0.0426553612429	0.0280895400292	0.0524202776543
k	5.7911778885e-05	0.00112948781223	0.0222178919825	0.133579241252	0.420662812306	0.0412337027012	0.0491683710681	0.11203396487	0.0955921327476	0.0360932580097	0.0882312458848
i	0.000184005694795	0.00198969087074	0.0133234723275	0.0651436354173	0.324514364102	0.177353297567	0.047717755356	0.133150101623	0.107501517583	0.0396493473366	0.0894728086283
a	0.000225432562932	0.00221701512025	0.00897656490917	0.0319562131391	0.259877361367	0.368754655856	0.0607277541187	0.0873107772077	0.0655321415277	0.0429722574455	0.0714498062094
t	0.000132345082311	0.00295315977008	0.00460141943639	0.015596465713	0.171019183789	0.298216976952	0.0618195137062	0.220454432403	0.106712166176	0.0389863348152	0.0795079770698
è	0.000134864304104	0.00400088982336	0.0038907874788	0.0191842619043	0.0923842655963	0.198236630651	0.121726323569	0.340888767468	0.123908845392	0.0268885096051	0.0687558406899
r	0.000192510068035	0.00285174637445	0.00300901679293	0.0179550755348	0.140762376199	0.261149766884	0.144724234523	0.286625465823	0.0740814417973	0.0248797042017	0.0437686795633
a	0.000195185209345	0.00232241339148	0.00196125273098	0.0073195896116	0.155826238733	0.297074022295	0.166361914841	0.267647258608	0.0482094915991	0.0260675310672	0.0270151198544
i	8.69096387817e-05	0.00167724787383	0.00136548959366	0.0034041493272	0.0612785705777	0.329776407432	0.201308161614	0.262580132869	0.0439400421997	0.0531475530224	0.0414353606181
n	5.15775445939e-05	0.00102130950128	0.00073053190122	0.00143034677907	0.0271637395259	0.265576337144	0.143213513871	0.342770830956	0.0876755213999	0.0646978176741	0.065668488206
ì	5.0656938198e-05	0.00069810976876	0.000364024347073	0.000695785196357	0.012366620242	0.124045985715	0.228349917957	0.453282136985	0.0947493091333	0.0362695512247	0.0491278869687
c	8.00406467327e-05	0.000530271424587	0.000870849075691	0.000676834988786	0.008499087314	0.110953157238	0.229808228319	0.531722605662	0.0587033777111	0.0265828230749	0.0315727085562
h	7.92946589109e-05	0.000486202451529	0.00099080850523	0.000719628446262	0.00741665167133	0.123178297746	0.16178919844	0.597493001887	0.058886895237	0.0211352476916	0.0278248021854
a	3.41682138036e-05	0.000447939693843	0.000631627781743	0.000679774432087	0.00390898125711	0.087307344582	0.163705817813	0.532312817296	0.120659631746	0.0472266685639	0.0430852567285
p	2.79965771012e-05	0.000482799097948	0.000521592267248	0.000598932900696	0.00181425255904	0.0469779453607	0.0936052169377	0.530063822432	0.191257043915	0.0585998938546	0.0760504722428
à	3.12202273671e-05	0.000294314207316	0.000258011642416	0.000389205386899	0.00149519955968	0.0237122889536	0.169776344979	0.536422420811	0.171575934638	0.0350812809515	0.0609637377476
r	0.000167011955789	0.000569383910439	0.000292871000805	0.000244503785633	0.00307035618656	0.0554961629845	0.215774948326	0.50728157027	0.141495151546	0.0407585709838	0.0348494285825
o	0.00020640816193	0.00081260060348	0.000376625296935	0.000233361838544	0.00291070437885	0.0632220306615	0.123975412775	0.439184973423	0.147798460515	0.139753935661	0.0815254751942
n	9.80047506433e-05	0.000705795434493	0.000280276648978	0.000202681961515	0.00110212730628	0.0267157982205	0.0709926195917	0.392619957808	0.219499076838	0.172031131887	0.115752545065
t	0.000151905353548	0.0013623617115	0.000358727386326	0.00154896251917	0.000623325745427	0.0130918272068	0.0931755985306	0.386582965936	0.268508028946	0.125643830629	0.108952468355
a	0.000147358283283	0.00139703046717	0.000513211378775	0.00228431225972	0.000487201405142	0.0068917900356	0.11319537751	0.282837125312	0.296323479649	0.19593168021	0.0999914314517
s	7.5640359861e-05	0.000916598719057	0.000353568432925	0.00112013453991	0.000237613361047	0.0035456778452	0.0625365235033	0.301570598437	0.371691369883	0.17763634207	0.0803159391506
t	0.00011276624662	0.00151492673969	0.000272408357642	0.000824607913303	0.000227241913016	0.0022404195484	0.0465333051678	0.299252632812	0.407156746628	0.117614139357	0.124250789717
i	0.00011426184354	0.0014301071299	0.000257451625881	0.00112491553777	0.000278074311005	0.0020061552828	0.0492806173893	0.182381617604	0.428870428876	0.181896839786	0.152359489906
n	0.00023420133918	0.00128247772663	0.00027808660196	0.00113137866592	0.000257755830335	0.00148696436093	0.0336170177964	0.210434189201	0.463321342959	0.173918445929	0.114038126635
a	0.00026419007306	0.00116577997554	0.000353737853987	0.000791847781973	0.000221654991778	0.00122089805364	0.0154336656521	0.187785989534	0.340890590986	0.298257657976	0.153613995545
g	0.00112408861769	0.00408812335851	0.000600603371329	0.000889805867324	0.000296492965593	0.00146957931788	0.0078720722707	0.119583319645	0.239625506995	0.364236395992	0.260213998515
l	0.0014740756559	0.00525434235284	0.000590254643776	0.000873117909108	0.000437585638531	0.00152040067263	0.0100167504236	0.107938395548	0.352068935665	0.234840421997	0.284985666172
i	0.0008168081153	0.00389272185095	0.000346647434592	0.000877714356369	0.000390956912844	0.000968951130877	0.00965979100787	0.0559748801827	0.349688148555	0.228038880666	0.349344455391
s	0.0011657383851	0.00444222861698	0.00112489674486	0.00134710975212	0.000308921247615	0.00126571305029	0.00603614066929	0.0471794460609	0.208549209518	0.187732595222	0.540848001797
ì	0.0010701867817	0.00278174744899	0.00128759912162	0.00102611917404	0.000284082879205	0.00157807938343	0.00503105268976	0.0475047230203	0.117262719839	0.218947516741	0.603226183932
a	0.0005261691939	0.001761259393	0.000582284597207	0.00060663969468	0.000197729987068	0.000898193066143	0.00447408532992	0.0303102188401	0.112482579946	0.23153727558	0.616623561311
</S>	0.00044695946695	0.0020320756965	0.000457300823603	0.00061393021734	0.000116753104534	0.000472896190571	0.00412956231496	0.0209145446701	0.134623809973	0.16565487779	0.670537280656
