 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
m	0.460485215	0.0369390285	0.0481601155	0.0474607405	0.045566887	0.0472948805	0.042375627	0.0475720015	0.039388314	0.0474906475	0.0416218035	0.048144513	0.0475002225
ò	0.426236648333	0.0468801468333	0.0526492435	0.0512157025	0.0486772366667	0.0511268711667	0.0443482556667	0.0515271615	0.0405461583333	0.0513484391667	0.0431614768333	0.0471101023333	0.0451725771667
t	0.565350799444	0.0577639329444	0.0429294451667	0.0395613431667	0.0351273215556	0.0394052000556	0.0289146365556	0.0401648261667	0.0245689471111	0.0397901497222	0.0273975979444	0.0309104121111	0.0281154120556
t	0.439200659815	0.0873970909815	0.0680205673889	0.0563907610556	0.0416577471852	0.0563992316852	0.0282892388519	0.0598403100556	0.021749714037	0.0580913315741	0.0257872626481	0.031068114037	0.0261079766852
e	0.282788643272	0.161508893661	0.080613862463	0.0636532950185	0.0476181233951	0.0630857802284	0.0351710216173	0.0669020033519	0.029939927679	0.064937948858	0.0330878408827	0.037448174679	0.0332444798951
j	0.211783997757	0.175002744554	0.0819389294877	0.0666207030062	0.0548666987984	0.0655243047428	0.0435409858724	0.0678340294506	0.0376765082263	0.0666408049527	0.0413125169609	0.0458211782263	0.041436581965
è	0.248054869252	0.254110284851	0.0753777124959	0.0566896610021	0.0445468925995	0.0553488119143	0.0321686279575	0.0575384361502	0.0255710190754	0.0564065766509	0.0296769595536	0.0347123420754	0.0297977969883
n	0.230276869751	0.461358528284	0.067124094832	0.036305940334	0.0247167205332	0.0339599776381	0.0160815499858	0.0360947433834	0.0122446824918	0.034947255217	0.0145812714845	0.0176615760251	0.0146467866628
o	0.11824585525	0.540090192761	0.148281021611	0.0366215811113	0.0195738478444	0.0253819692127	0.0124803086619	0.0268423967945	0.0102138136306	0.025866545739	0.0115055545615	0.0133641150084	0.0115327648876
m	0.0479109064167	0.439876347587	0.241952890537	0.0503073947038	0.0286393402815	0.0295501184042	0.0213520842206	0.0296509812648	0.0187441785435	0.0291938725797	0.0203161978538	0.0221146363361	0.0203910269625
e	0.0212421000722	0.257062393862	0.376880020179	0.0837919949013	0.0369668810938	0.0334419594681	0.0263502864069	0.0325083537549	0.0235147038478	0.0321618585266	0.0245905526179	0.0268099904454	0.0246789183208
v	0.0078352658474	0.136432605954	0.545850073393	0.105757461634	0.0335104173646	0.026936112156	0.0199504318023	0.0250661812516	0.0175970659493	0.0248242445089	0.0180657675393	0.0200942344818	0.0180801107736
è	0.00331565227247	0.0937303619847	0.581849737798	0.164698267211	0.0322169351215	0.0236740257187	0.0131033342674	0.0206999697505	0.0105428274498	0.0202062358363	0.0112662459131	0.0134220276939	0.0112743231912
k	0.00201755245749	0.0872255139949	0.600190359266	0.20888632907	0.0273934920405	0.0179330939062	0.0066167227558	0.0143422639168	0.00494507714993	0.0134254624454	0.00515196810437	0.00670739679797	0.00516476256373
k	0.00212972621916	0.0796780813316	0.623871619755	0.19802486969	0.0209683596802	0.0192390096354	0.0053309311186	0.0188140693056	0.00392757491664	0.0168853616485	0.00309715376812	0.00493338019932	0.00309985992124
i	0.00176062919305	0.0472732083439	0.447561061252	0.33353139323	0.0647547652267	0.0296631968785	0.0114687299062	0.0225529864352	0.00826210797221	0.0198659823828	0.00326955275604	0.00664926763311	0.00338710780708
o	0.00078697938435	0.0165471201813	0.217371651751	0.463686191077	0.165096258409	0.0491938489595	0.0194866316354	0.0187095404784	0.0127243069907	0.0160927519609	0.00523917175201	0.00932805921104	0.00573748193569
p	0.00051713804145	0.00612147607377	0.124002703917	0.451575067026	0.244475652803	0.0699287596532	0.0219835845451	0.0195214358261	0.0129707599969	0.018483983987	0.00889327025067	0.0122075160703	0.00931862997856
u	0.000487302060483	0.00280596697126	0.0708912063057	0.430873709009	0.274547750934	0.103660179884	0.0339696681817	0.021643429942	0.0143880163323	0.017980878329	0.00883320141689	0.0112430215568	0.00867565152619
l	0.000758133520161	0.00154712686709	0.0440991437686	0.336022063003	0.312532103645	0.177880766628	0.0473614777272	0.0211532006473	0.0142213074441	0.0143570667763	0.00874222913896	0.0115282780523	0.0097971013754
ò	0.00308669574005	0.00122724599903	0.0410014592562	0.307071264334	0.278873641215	0.237301395543	0.0450816215757	0.0320356758824	0.00976218358137	0.0140985685921	0.00785315014632	0.0126804856841	0.0099266292918
t	0.00664594878002	0.00142200993301	0.0540761644187	0.315499738111	0.212172783738	0.279480731848	0.0354821031919	0.0472498726275	0.00621814026046	0.0146176465307	0.00524980781544	0.013176620228	0.0087084729306
o	0.00589142426001	0.00114419744434	0.0476130726062	0.225250726037	0.225341367913	0.297202310616	0.085976513064	0.0555552358758	0.0133862263868	0.0144366545102	0.00634166410515	0.0126706426427	0.00919001017687
s	0.00283924538667	0.000738685410113	0.0197479867354	0.161022295346	0.255107489304	0.297727236872	0.135853017688	0.0610367252919	0.0190789697956	0.0139865545034	0.00987822086838	0.0127282681142	0.0102553459256
