 	volevo	Maria	domani	di	venire	da	me	</S>
ì	0.53680731	0.111529355	0.08029677	0.0610610785	0.0464488435	0.052876815	0.0568474475	0.054132375
t	0.613375726667	0.116723523667	0.0629726186667	0.0530769941667	0.0213041321667	0.0421748993333	0.0472069391667	0.043165129
e	0.661674142222	0.133144169889	0.0442521368889	0.0398455253889	0.0178406673889	0.0332986047778	0.0361005223889	0.0338442276667
l	0.666586990741	0.15036691663	0.0344807622963	0.0331033231296	0.0224103531296	0.0305839965926	0.0316680847963	0.0307995858889
a	0.49922087358	0.31433010221	0.0329979937654	0.0329039197099	0.0257383197099	0.0314005011975	0.0318889095988	0.031519377963
e	0.231054920527	0.432066440737	0.0563753779218	0.06019446057	0.0515466859033	0.0536145383992	0.0549202511996	0.060227329321
M	0.105285830842	0.272497423579	0.0816084909739	0.118016343523	0.0784501319678	0.113364556133	0.108220425067	0.122556803107
a	0.0782292049473	0.225984244526	0.063565907658	0.137633981174	0.0911720639893	0.135478348711	0.126577725022	0.141358524369
r	0.0566313019824	0.252007008175	0.0812771932193	0.155594537058	0.0700669476631	0.12396625957	0.129519251674	0.130937501456
ì	0.0327093126608	0.282799546058	0.11952627774	0.198932575686	0.0315605265544	0.102304509857	0.124693097225	0.107474156152
a	0.0190204340203	0.234191647686	0.162625445913	0.301290305229	0.0509917565181	0.070831794619	0.0895479257417	0.0715006710507
à	0.00695121757343	0.0832670171287	0.275238925304	0.415854961743	0.057731811506	0.048080262873	0.0629766702472	0.0498991113502
v	0.00279190269114	0.0314193979429	0.267841251768	0.511358713914	0.0286569258353	0.036813973291	0.0825743350824	0.0385434914501
v	0.00166462696371	0.017582988981	0.232891617256	0.518682304638	0.0268000212784	0.0543587334303	0.0978352016941	0.0501844754834
r	0.000988461131237	0.0108810333537	0.193068929085	0.494525201546	0.142151620426	0.0567900734768	0.0582295977647	0.0433650378278
i	0.000449922900412	0.00371193592123	0.073799530595	0.383337337182	0.425816426809	0.0627278668256	0.0266457456216	0.0235112046093
n	0.000539717580137	0.00136284853708	0.027190241365	0.189071709061	0.58857925227	0.115238685609	0.0423461930405	0.0356713258698
a	0.000672906346712	0.00059357035236	0.0131159967217	0.10113417302	0.62422199409	0.164986845203	0.0520645340135	0.0432099769566
r	0.000883339635571	0.00030485369412	0.0088612356739	0.0479501710067	0.512913341363	0.314477705068	0.0643165623378	0.0502928053189
t	0.00167826654519	0.000394836211373	0.020349750658	0.0360463750022	0.243438505121	0.441696421689	0.131376094113	0.125019773106
i	0.00183196211506	0.000506512227124	0.024406531886	0.0274998030007	0.106656489707	0.412175013896	0.244026694704	0.182897051035
s	0.00119620890502	0.000625357475708	0.0112016831287	0.0134079680002	0.0565593959023	0.438552424632	0.274868808235	0.203588193678
e	0.00189623253501	0.000673560325236	0.00633617687623	0.00605753560007	0.0647905913008	0.365561431544	0.362246592745	0.192437874559
m	0.002112611645	0.00168301490841	0.00644702529208	0.00316069026669	0.0645952104669	0.237527207181	0.475484104248	0.208990148186
è	0.00398715844833	0.0036779715028	0.0369396510974	0.00470259922223	0.047252470189	0.172150323727	0.519417841416	0.211872022729
n	0.00475573008278	0.0050926468676	0.0618656383658	0.00489271517408	0.0421860890297	0.158857275909	0.570684047139	0.151665924243
a	0.00259976656093	0.00390688723587	0.0384978446019	0.00202050038469	0.0176652213099	0.143300042636	0.571326149046	0.220683641414
</S>	0.00231865868046	0.00218424128794	0.0196280630209	0.00109997003234	0.012466529655	0.083133367318	0.577661124523	0.301508055707
