 	ogni	giorno	bisogna	che	compriamo	il	pane	</S>
k	0.87403045	0.0380609155	0.01559608825	0.01443548715	0.015068553	0.01316369785	0.014337362	0.0153074542
u	0.64951589	0.217849035167	0.0230542844167	0.02203518105	0.0225616603333	0.0206820196167	0.021505063	0.0227968650667
à	0.356084736667	0.512807678389	0.0261260324722	0.0207160876833	0.0226492501111	0.0183297667389	0.0192779396667	0.0240084850222
i	0.177339822222	0.69305134613	0.0284040428241	0.0203950098944	0.022298297037	0.0165928924463	0.0178041328889	0.0241144300074
m	0.0806882157407	0.657114885377	0.0456405519414	0.0440855449648	0.049369397679	0.0329944294821	0.0374522476296	0.0526547090025
è	0.0758059782469	0.497849561792	0.0978590306471	0.0661580249883	0.080730885893	0.0408004381607	0.0499203438765	0.0908757430008
r	0.0722304120823	0.545815103931	0.127705750216	0.0500488839961	0.0648175489643	0.0265057498869	0.0337758057922	0.0791007656669
i	0.0367018410274	0.477002857977	0.224504146739	0.0892981069987	0.0506878799881	0.0307212364623	0.0335762817641	0.057507677889
n	0.0167219413425	0.215190272659	0.304729472246	0.185614949	0.079385837996	0.0582164271541	0.062610240588	0.077530873963
g	0.00909853601417	0.111301680886	0.222566552082	0.218085226333	0.131478843999	0.0810089773847	0.093946855196	0.132513307988
h	0.00561426713806	0.0623862752953	0.317964602027	0.189932912111	0.133716253333	0.0668637651282	0.0813313833987	0.142190519329
ì	0.00245894783269	0.0287049572318	0.602484084009	0.143833872037	0.0742061737777	0.0298562469761	0.0374969851329	0.0809587197763
z	0.0041649418309	0.0242344228773	0.630062561336	0.191693838679	0.0536641352592	0.0163716629254	0.0212788523776	0.0585295765921
i	0.0047894491603	0.0225291511258	0.379444050445	0.428754666226	0.0712945350864	0.0182956479751	0.0207206941259	0.0541718081974
n	0.00180822475677	0.00804263797527	0.159874005482	0.659354735409	0.0927859083621	0.021593530325	0.0220117173753	0.0345292377325
a	0.000805210818923	0.00301129859176	0.061829827494	0.64954455847	0.203074956121	0.028790008775	0.0229094274584	0.0300346982442
v	0.000737876919641	0.00190237613059	0.0253764251647	0.49590030949	0.342083895374	0.044045792925	0.0364952598195	0.0534580580814
o	0.00078872413988	0.0017084319102	0.0190408040549	0.36285773983	0.409395751791	0.0872553043083	0.0489542096065	0.0699990420271
r	0.000674061263293	0.00111290255673	0.016217753685	0.256186593277	0.528364070597	0.0997185167694	0.0416776005355	0.0560484946757
à	0.0021613165711	0.00217989767224	0.0229924502283	0.155618676426	0.563607753532	0.145059844256	0.0464809715118	0.0618990782252
s	0.00362078335703	0.00410280999075	0.0283142307428	0.098690404142	0.564939171177	0.184843694752	0.0512992425039	0.0641896500751
o	0.00266555551901	0.00326260008692	0.0135845579143	0.0652619653807	0.509542037059	0.266454211584	0.0846879408346	0.0545411383584
m	0.004361426273	0.00848583135231	0.00980726197143	0.0376421067936	0.31148925902	0.349427567195	0.126453940278	0.152332643786
e	0.00538447755767	0.0103225920174	0.00870408285714	0.0366868809312	0.213326759673	0.317469595732	0.199689763426	0.208415874595
o	0.00390902965256	0.00412942463913	0.00395340191905	0.0269458364437	0.141948628224	0.274012271911	0.376692434475	0.168408984865
t	0.00310986558419	0.00248945704638	0.00238605110635	0.0103280279146	0.0614472757413	0.292328090637	0.494153901492	0.133757344955
s	0.0026316195614	0.00297541768213	0.00363421423545	0.00570941180487	0.0668879365804	0.276550873546	0.465414687164	0.176195854985
o	0.0414949291871	0.0233991534607	0.00793377724515	0.00916552213496	0.0712907951935	0.178627957849	0.390330939055	0.277756928328
m	0.0538459069957	0.0292548455202	0.0138933047484	0.00866903361165	0.0321335773978	0.11285223095	0.388600433018	0.360750669443
ì	0.0190524747652	0.0121924044401	0.0131212597161	0.00371193320388	0.0187141384659	0.0629167619833	0.537494697673	0.332796326481
</S>	0.0103541751326	0.00892522957005	0.00918747055805	0.00248514975194	0.0193812742329	0.0523727159916	0.652688848836	0.24460511824
