 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
a	0.607473985	0.27487395	0.02015729015	0.0110752635	0.00989519865	0.00944516235	0.0102154505	0.009334962	0.0094366825	0.0094657445	0.0094362095	0.00946620485	0.00972385965
n	0.363110075	0.28535624	0.0851945083833	0.0158359538333	0.03198557655	0.0274934901167	0.00985002916667	0.0265375126667	0.0307321415	0.0315386611667	0.0310077818333	0.03037723895	0.03098078355
ì	0.142221431667	0.21925683	0.259722099461	0.0308478056111	0.0492610221833	0.0321716383722	0.00668232922222	0.0309508015556	0.0441583981667	0.0518461350556	0.0457313982778	0.0437701329833	0.04337999585
c	0.0633276162223	0.140385672	0.30375189982	0.032549940537	0.0609471807278	0.0224170967907	0.00404421564074	0.0212953135185	0.0561611887222	0.126710975019	0.0644756337593	0.0527677993278	0.0511654802833
h	0.0375140744074	0.114745432667	0.31809938994	0.0358603588457	0.0645019969093	0.0209216555969	0.00338381528025	0.0198045955062	0.0597739462407	0.146871279673	0.0696215332531	0.0550432581093	0.0538586640944
e	0.0362350794691	0.130727190889	0.396729553313	0.130187429615	0.0660802739698	0.0175716038656	0.00585696276008	0.0152415328354	0.0341042937469	0.0653731655577	0.0378796060844	0.0322860633698	0.0317272763648
n	0.0239735701564	0.0854982112963	0.393459071104	0.184985576538	0.108556026323	0.0258716262885	0.00636019392003	0.0195943976118	0.028139001249	0.0391422845192	0.0296270736948	0.0274019717899	0.0273910231216
d	0.00858510745213	0.0338402545654	0.387204423701	0.139863077513	0.149213268774	0.0285888267628	0.00383546050668	0.0219148785373	0.0396428127497	0.0633005115064	0.0434323448983	0.0397256732633	0.0408533807072
i	0.00373498078404	0.0172691809885	0.282684434567	0.183435467838	0.238576952925	0.0367479162543	0.00597242670223	0.0176291221791	0.0358249819166	0.0631755338355	0.0400954432994	0.0362627437544	0.0385908719024
s	0.00202984015135	0.0104668919295	0.145104142856	0.200293769279	0.415992974308	0.0477557670848	0.00624015079074	0.015042103393	0.0249951359722	0.0432803496118	0.0311907220998	0.0276600412515	0.0299481579675
ò	0.00108534240712	0.00523541924317	0.0933502056187	0.164805983093	0.528689091436	0.0527166540283	0.00316708468691	0.010242299531	0.0198513559907	0.0407634722039	0.0273021380333	0.0284946737505	0.0242962849892
n	0.000757675912373	0.00343815529772	0.0644508595396	0.138472604364	0.603200473812	0.0711275030094	0.0021449201123	0.007659775477	0.0154472079969	0.0344069164013	0.0193533480111	0.0234515945835	0.0160889829964
t	0.000386055724124	0.00152109794924	0.0380918798465	0.108567218121	0.632697157937	0.0685581436698	0.00208980738743	0.008292896059	0.0191826613323	0.0567531941338	0.023136873337	0.0229227948612	0.0178002553321
a	0.000238278314708	0.00091424446308	0.0229152967155	0.0962722393737	0.472981539312	0.209141785557	0.0117707811291	0.031105686353	0.0222726057774	0.0593030867113	0.0249566034457	0.0243427372871	0.023785140444
o	0.000112295201569	0.000586411501027	0.00978623827183	0.0590184697912	0.270545304437	0.403350108519	0.0368289567097	0.0940982687843	0.0212657632591	0.0320140785704	0.0210832218152	0.021706363429	0.029604546148
a	5.2215335723e-05	0.000400831383676	0.00476535855728	0.0296814629304	0.142636306146	0.427732349506	0.0701604702366	0.202713812928	0.0219159044197	0.0227667151901	0.0191891942717	0.0229375198097	0.035047894716
t	3.5780810441e-05	0.000525950577892	0.00223737043909	0.0148540216435	0.0659372730487	0.444420083169	0.0747658680789	0.223476130976	0.0214623311399	0.04968809773	0.0339685630906	0.0224157516032	0.046212800572
r	2.92670636803e-05	0.000529600183631	0.00122306876636	0.0096555453145	0.0596218420162	0.419323717723	0.0441516153596	0.204932156992	0.0220628167133	0.07951846591	0.0509714010302	0.0344312555344	0.073549263524
e	1.62309594268e-05	0.000259046208877	0.00128232525545	0.00589635020483	0.0547586156721	0.267697205908	0.107817214453	0.317460538997	0.0322706129044	0.0611305093033	0.0400249696767	0.0383962901781	0.0729900761747
f	4.47384778089e-05	0.000333819992959	0.00108116215848	0.00349139680161	0.0242849759907	0.121497854303	0.157830888151	0.290348929666	0.0426097399681	0.184936910434	0.0713673538922	0.031026911726	0.0711452553916
f	5.73784762696e-05	0.00029815210432	0.00051404003816	0.00177751517387	0.0110420560969	0.0568213824343	0.0987873540503	0.131031576555	0.0444881679894	0.369073503478	0.117792587964	0.0552402805753	0.113075928464
ò	5.57104824232e-05	0.00023085590144	0.000387954291387	0.00242371576462	0.00907222269897	0.0422315928114	0.116060766017	0.0978065855183	0.117989991663	0.370330707826	0.0849155466547	0.0585335288584	0.0999607708213
m	0.000244591560808	0.00101833776048	0.000716558497129	0.00400309668821	0.00789051506632	0.0297975067705	0.216216762006	0.126162288506	0.133308245888	0.293795042609	0.0573847995516	0.0743139249528	0.0551483042738
m	0.000421842286936	0.00212088385349	0.00130940743238	0.00563156979607	0.0155420811888	0.10953790809	0.183941352335	0.143965422835	0.0573850149627	0.21028815587	0.0762212631839	0.122289394984	0.0713456974246
u	0.000314506680645	0.0017983433345	0.00198237834413	0.00548705326536	0.0185252738963	0.14163719503	0.0962808591117	0.224936664278	0.111976875988	0.137375015623	0.073092822728	0.101253483328	0.0853395558082
o	0.000139761648548	0.0007620898215	0.00209366504804	0.00305884162179	0.00887333679877	0.0617905763433	0.0818500930372	0.246636601426	0.237461171996	0.137017807208	0.0883982959093	0.0623111594427	0.0696066112694
