 	mia	sorella	ancora	non	è	venuta	qui	</S>
t	0.86296685	0.017018394	0.0175382625	0.01285234865	0.017073214	0.0334202475	0.0196736695	0.0194570565
i	0.83867183	0.025111515	0.0227556911667	0.0168850673167	0.021194631	0.0278997261667	0.0237613915	0.0237201445
n	0.801685303333	0.048381739	0.0247691407222	0.0159304996256	0.0212056286667	0.0255863147222	0.0311940555	0.0312473075
a	0.625727581111	0.145236483	0.0474431169074	0.0259540957285	0.0316698985556	0.0354238245741	0.0441637935	0.0443812158333
d	0.452764373704	0.263498774333	0.0621415339691	0.0292865175428	0.0369601908519	0.0388854785247	0.0581256611667	0.0583374552778
r	0.400464487901	0.341780071444	0.0492474246564	0.0120978943809	0.0250349066173	0.0377510518416	0.0667968837222	0.0668272617593
e	0.2434700793	0.464510907148	0.0998144215521	0.014766850027	0.0243285492058	0.0404136759472	0.0562570442407	0.0564384885864
f	0.106372384767	0.606538919049	0.142016070517	0.013627091869	0.0199782037353	0.0238830519824	0.0440390200802	0.0435452741955
f	0.050475212589	0.728519073016	0.0934843635057	0.00478909752967	0.0114422332451	0.0108789198608	0.0451870873601	0.0552240247318
ì	0.0202264610297	0.826980857672	0.0523241845019	0.00293790698989	0.00655396024837	0.0068781641536	0.0361363487867	0.0479621215773
m	0.0089177984099	0.898943019224	0.0421576035006	0.0022039861673	0.00328330787279	0.00399266821787	0.0196578236622	0.0208438185258
m	0.08345114337	0.753032313075	0.0480390231669	0.00515477012643	0.0164821522476	0.0166692222393	0.0381844572874	0.0389869541753
u	0.10860789489	0.396502334358	0.279220947722	0.0215511933755	0.0362185627492	0.0357094757464	0.0595493677625	0.0626402503918
a	0.0380028002967	0.149183801453	0.608237569241	0.0426410054585	0.0383942462497	0.0337200895821	0.0432604032542	0.0465600991306
n	0.0132455713422	0.0593129488177	0.773252926414	0.0349280065528	0.0298314377499	0.019396371594	0.0350562540847	0.0349764943769
k	0.0050027829574	0.0457950772726	0.659276402138	0.0147129679176	0.0253757055833	0.0174590112647	0.0739968890282	0.158381172792
ò	0.00415592915247	0.0701767137575	0.352806740713	0.198612722639	0.0463622941944	0.0328332777549	0.0921122483427	0.202940044264
r	0.00407089318416	0.111391866586	0.355204376904	0.26827373588	0.0782162443981	0.0300457791516	0.0614502747809	0.0913467824213
a	0.00243976569472	0.0903460419953	0.350502230301	0.287634320293	0.148182272799	0.0430661129505	0.0360751912603	0.0417540634738
e	0.00144644605491	0.0311959920984	0.1377518721	0.387139426764	0.3057155576	0.0644734416502	0.0299034814201	0.0423738128246
n	0.000907925618303	0.0115767090995	0.0592938490333	0.257648842255	0.329112592533	0.11808661455	0.152069278473	0.0713042089415
ì	0.00140165698277	0.00798463879983	0.0334104366778	0.113647136418	0.189516020844	0.350023288183	0.226676902824	0.0773399296472
r	0.00195203282759	0.0904327885999	0.0183661422259	0.0455780031393	0.150587180281	0.354241280394	0.273819134275	0.0650234275491
t	0.00454256977586	0.174615382867	0.0210611580753	0.0243072060464	0.19096781676	0.144322407798	0.352063808092	0.0881196148497
e	0.00514814525862	0.121618376622	0.0167629698918	0.0149330344821	0.144015169587	0.121455932599	0.424463749364	0.151602561617
e	0.00247097225287	0.0450222030073	0.0062356187306	0.0075129443607	0.0570893278623	0.113952710866	0.573919566455	0.193796607206
t	0.00150493525096	0.0171740409358	0.00273723144353	0.00292322585357	0.0239193962874	0.086928983622	0.682544372152	0.182267805735
t	0.00103470818365	0.00882509104527	0.00135851890118	0.00136917979786	0.0101671910091	0.0587030342073	0.760916467384	0.157625821912
ù	0.00064079173455	0.00545931464842	0.00074088268706	0.000679483595953	0.00509445838303	0.0323171094024	0.824398965795	0.130669013971
</S>	0.000469257477275	0.00330776487421	0.00063861374353	0.000593202022976	0.00465280239152	0.0313777122012	0.850460832898	0.108499826986
