 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
i	0.7112323	0.119743774	0.0226559015	0.0187419545	0.01822381	0.0180965055	0.01825638	0.0182379295	0.018196738	0.018134311	0.0184803785
m	0.650141213333	0.152381198	0.0276714641667	0.0217628568333	0.0211881543333	0.0168834018333	0.02287794	0.0225396471667	0.0211694086667	0.0204866723333	0.0228980431667
à	0.476479634444	0.300606812667	0.0375702967222	0.0233655696111	0.0224089274444	0.0136529462778	0.0283534256667	0.0269688517222	0.0224015765556	0.0204999431111	0.0276920207222
n	0.285636711481	0.504308510889	0.0439342715741	0.0199778828704	0.0185950923148	0.0099329609926	0.0291578922222	0.0262787442407	0.0185891501852	0.0159779377037	0.0276108205741
a	0.187619220494	0.56955492363	0.106010187858	0.0210926829568	0.0147561894383	0.00905904223087	0.0228641870741	0.0204140270802	0.0144682487284	0.0126475129012	0.021513750858
m	0.0871835651647	0.60124896121	0.155104585953	0.0282437843189	0.0182506116461	0.0106412827436	0.0223317806914	0.0211530286934	0.0177280219095	0.0164178349671	0.021696562286
u	0.0446991673882	0.485996540403	0.266490945318	0.0510795081063	0.0227621812154	0.0139489365812	0.0248227842305	0.0240252728978	0.0214361233032	0.0203007303224	0.024437824762
c	0.0240320661294	0.277576950134	0.450869348439	0.0759339043688	0.0246344004051	0.0120122074271	0.0306933460768	0.0302093376326	0.0223017447677	0.0199871264408	0.031749524254
e	0.0120093113765	0.168300956711	0.47480479948	0.163121048123	0.0283005734684	0.0119260540424	0.0327845060256	0.0322221958775	0.0225200885892	0.0198169901469	0.034193457418
o	0.00714918089217	0.104753901237	0.373558049827	0.349915299374	0.0451030244895	0.0178435236808	0.0227163663419	0.0214404522925	0.0179323785297	0.016997382049	0.022590456306
c	0.00273338517072	0.0486809007457	0.257392659942	0.497750766458	0.0705361548298	0.0131063200936	0.0172650677806	0.0264054630975	0.0200813771766	0.017679864683	0.0283680339353
i	0.00160933949691	0.0257497969152	0.174642093314	0.510808128819	0.122283804943	0.0265448265645	0.0224804805935	0.0326649993658	0.0252539963922	0.0224870268943	0.0354755043118
ù	0.00117658916564	0.0298146876384	0.146298927771	0.419640726273	0.185481831648	0.0398069588548	0.0682259601978	0.0312996594553	0.0201135491307	0.0189964417981	0.0391447024373
r	0.000506276828547	0.0241404919795	0.13534237259	0.378333508758	0.227849323883	0.0235374327183	0.119032136733	0.0277290971518	0.0124999311436	0.0119750094327	0.0390545041458
i	0.000273534336182	0.0097630858265	0.0897020091967	0.311414782919	0.299608821294	0.0848160306728	0.130560208911	0.0231905273839	0.0114484994812	0.0110458448109	0.0281767160486
m	0.000340383998727	0.00485676644217	0.0415980007322	0.189480232973	0.380843737098	0.107163549558	0.109223866304	0.058640590128	0.0252973958271	0.0200081906036	0.0625472933495
u	0.000323916059576	0.00224987158072	0.0182035619107	0.118185758324	0.324782282366	0.203473915853	0.131352552101	0.073368573376	0.0302561982757	0.0235395625345	0.0742638191165
e	0.000162085973192	0.00103249911824	0.00828251381357	0.0584520574413	0.193310007455	0.412275771951	0.1525786657	0.0814714411253	0.0244689277586	0.0205720305115	0.0473940343722
p	0.000105475261064	0.000461842020747	0.00373909778119	0.0287889048138	0.140129585818	0.34339433065	0.151538653567	0.166340397042	0.0516632812529	0.0340799421705	0.0797585181241
ì	7.19136623547e-05	0.000391740420249	0.00368125659373	0.0179792452713	0.100769173606	0.162042420217	0.340803471189	0.197646922347	0.0538747031843	0.0330608887235	0.0896782280414
t	5.85458361182e-05	0.000317626693416	0.00311609053124	0.0115551898238	0.0854411128687	0.082045228739	0.54432371373	0.174032024116	0.0254476598281	0.0162417175745	0.0574210200138
t	9.25580420394e-05	0.000175720951139	0.00140473061041	0.0082268746746	0.0849763816229	0.0482803102463	0.645311504577	0.133775400705	0.0175817846094	0.0128850611915	0.0472896206713
a	0.000122495564013	0.000204107283713	0.000933935236803	0.0053477685582	0.0506691798743	0.0777410587488	0.536731861526	0.181976026235	0.0388328668698	0.0266983083972	0.0807423288904
n	9.98210023377e-05	0.000194247515904	0.000714075185601	0.00318578515273	0.0291114276248	0.0778342989163	0.333971900509	0.330549235412	0.0613499456233	0.0340962864657	0.128892956297
e	8.82429484459e-05	0.000132117309968	0.0004515884152	0.00225404501758	0.0287375468749	0.0855608589721	0.21369875417	0.406744385137	0.107061255208	0.0396102518219	0.115660947099
m	0.000119412302815	0.000203762363323	0.0003700549784	0.00152439443919	0.0241881982916	0.0861779616574	0.23796659539	0.351849501712	0.134001026736	0.039703912274	0.1238951507
à	0.000113859600938	0.000245859847774	0.0004109988328	0.00238486457973	0.0275546777639	0.0398223248858	0.29412043513	0.331410593904	0.106990813912	0.0314911410913	0.1654544169
i	9.63063803127e-05	0.000197899055925	0.000370266690933	0.00277941482658	0.029633682588	0.0284402212953	0.16247498171	0.339266601301	0.192585624637	0.0737795123638	0.170375475633
s	9.25965234376e-05	0.000131987368642	0.000234035640311	0.00131315795219	0.0159681848627	0.0182621268984	0.0923181019033	0.327915083767	0.301867724879	0.0894245557879	0.152472443544
i	0.000168694721146	0.000136570452881	0.000212576630104	0.000724859527397	0.0084644271209	0.0116191177661	0.0628212693344	0.262500092589	0.331217478293	0.196385820263	0.125749072848
n	0.000257841020382	0.000168948467627	0.000226692483368	0.000519359362466	0.0057447555403	0.00820819735537	0.0467238271448	0.16504514553	0.399400656098	0.243472653421	0.130231904283
G	0.000236289063461	0.000160741959209	0.000558174994456	0.00207522427416	0.0123497721801	0.00426655145179	0.0524861857149	0.17018833851	0.433338668699	0.195755114474	0.128584953094
r	0.000230430421154	0.00015106035507	0.000715531531485	0.00261927419139	0.01313971206	0.0019968462306	0.0357559465716	0.128502632837	0.339523669566	0.248594794825	0.228770116031
è	0.000219108830385	0.00011250362369	0.000431383290495	0.00114787355713	0.00567107222	0.0011343196902	0.0198476641572	0.0637658429457	0.209439046522	0.232728778275	0.46550241201
c	0.000192069473462	0.00012816531123	0.000277652766832	0.000608041772377	0.00279850860667	0.00173407433007	0.00946172121907	0.0310027092486	0.162036415507	0.287329372758	0.504431257337
i	0.000331424321154	0.000216823913743	0.000352545262277	0.000396053117459	0.00152752410222	0.00197823657669	0.00492654933969	0.0165804686829	0.159806028502	0.447796184253	0.366088139112
a	0.00170018652038	0.000406192671248	0.00100517647076	0.000598709839153	0.00115860176741	0.00111138850556	0.0026524416799	0.028528295561	0.195319466167	0.471110868084	0.296408633037
</S>	0.00293559996019	0.000541507700624	0.00151905273538	0.000806694419577	0.00125842963371	0.00063000902278	0.00258668408995	0.0411436827805	0.243632968083	0.421656514042	0.283288796519
