 	guardando	le	nuvole	capisco	che	piove	</S>
k	0.550763355	0.09403618	0.07840756	0.0556324035	0.071969469	0.072732543	0.076458585
a	0.539703671667	0.142084126667	0.068466651	0.0458938341667	0.0673202766667	0.0680352623333	0.068496186
n	0.503113800556	0.283255752222	0.0399543133333	0.0229507380556	0.0496948558889	0.0511968254444	0.0498336403333
o	0.338322776852	0.488702097407	0.0295756281111	0.0140648506852	0.0425795896296	0.0443723054815	0.0423826757778
n	0.229540772284	0.465263092469	0.0227978207037	0.0112851398951	0.0807731875432	0.0945130288272	0.0958269102593
ò	0.120090119095	0.49325945749	0.0326619309012	0.0073912264317	0.0982892738477	0.130893452942	0.11741451342
n	0.0735208246983	0.668281732497	0.0444851079671	0.0050290639439	0.0583367602826	0.088471482314	0.06187499714
t	0.0519261938994	0.714918970832	0.0549239293224	0.00666569264797	0.0507347810942	0.0727073287713	0.0481231140467
a	0.0303175052998	0.662224536944	0.113099883107	0.026783607216	0.0523444246981	0.0666821202571	0.0485479546822
t	0.0132066560666	0.472740095648	0.152218534369	0.0317920199053	0.107580195899	0.120630860752	0.101831622561
e	0.00763496565553	0.286989408549	0.27936191479	0.0626291518018	0.119871127633	0.131282231584	0.112231164187
s	0.00539147567518	0.15769510385	0.390440661597	0.0770478796006	0.126758144878	0.129346595195	0.113320134729
m	0.00231184401506	0.05918992795	0.260754112866	0.0352498272002	0.208438934959	0.232496588398	0.20155875491
à	0.00156105743835	0.0395544039833	0.374469129955	0.0363786407334	0.175348879653	0.201282134133	0.171405746303
n	0.00107277786278	0.0326576556611	0.641454489985	0.0672802752445	0.100609221218	0.0874425760443	0.0694830334343
t	0.00083714730426	0.0175286435537	0.629675809995	0.118054346748	0.0816183670727	0.108359945348	0.0439257611448
e	0.00071081616142	0.0113372888512	0.405005476665	0.232937302249	0.167463429024	0.130465745116	0.0520799537149
a	0.000518905293807	0.0059773688504	0.174073102222	0.292165904083	0.349359456341	0.110055703039	0.067849567905
n	0.000307795733602	0.00253958580513	0.0717456547407	0.202634921361	0.53358860878	0.10930156568	0.0798818813017
o	0.000678887466867	0.00116774911004	0.0280624265802	0.120822900454	0.560647622927	0.200574521893	0.0880459057672
ò	0.000844226678956	0.000713991731347	0.0139271261934	0.0747546354847	0.515387560976	0.304849160631	0.0895232852557
k	0.000426510982985	0.000361391145116	0.0069780083978	0.0407834238282	0.515932110325	0.295082893544	0.140435645085
a	0.000563899060995	0.000338244375039	0.00353427596593	0.0281002028427	0.339648117442	0.450801571181	0.177013681695
v	0.000592455873665	0.000352820048346	0.00207907768864	0.0123249199476	0.140563058814	0.502525823727	0.341561840565
r	0.000294302907888	0.000250151024115	0.00152825316288	0.00552519841587	0.0727880532713	0.503191774576	0.416422260188
è	0.000264920359296	0.000120049188372	0.00104228264429	0.00234377625529	0.0438804767571	0.476193711525	0.476154776729
c	0.000367958813099	0.000241207125124	0.00126144367143	0.0043122605351	0.0273054012524	0.241116270508	0.72539546891
h	0.000300682781033	0.000275467845041	0.00134149416714	0.0048793823117	0.0228875980841	0.203499336836	0.766816056303
i	0.000375371437011	0.000147744775014	0.00112802463238	0.00209212463723	0.025302688028	0.198933305612	0.772020752101
</S>	0.000531058318506	0.000149393722507	0.00140347166619	0.00158579391861	0.027828312514	0.147156442806	0.821345526051
