 	forse	stanno	ancora	svegli	</S>
f	0.66586295	0.131665608	0.059067108	0.033741445	0.1096628765
ò	0.696659916667	0.131933661333	0.0506777536	0.0157488603667	0.104979809833
r	0.850314638889	0.0786411097777	0.0189296185	0.00608645195557	0.0460281882777
s	0.909631466296	0.0568544539259	0.00764343143333	0.00295321745186	0.0229174230926
i	0.641049108765	0.300407004642	0.0262382207111	0.00512162515062	0.0271839730309
s	0.301628679588	0.603816258214	0.0441336249037	0.00653957545021	0.0438817980103
t	0.257989856529	0.593605852738	0.0400557259679	0.00762558255007	0.10072295067
è	0.21575023551	0.639925950913	0.032271439656	0.00801816018336	0.104034167223
o	0.10598296097	0.653599163638	0.186389546552	0.00511564299445	0.0489126744077
n	0.0501265284567	0.623133301213	0.281093688851	0.00301899742148	0.0426274971359
e	0.0314562566189	0.483159673738	0.43361850295	0.00949107163049	0.0422745063786
a	0.012554350573	0.185359171046	0.73630536765	0.0139903072768	0.0517908487929
n	0.009544323091	0.069065642482	0.846207289217	0.0076174207256	0.0675653745976
k	0.0146495003637	0.0550683731607	0.679950319739	0.0051903213752	0.245141516533
ò	0.0434832201212	0.160466271054	0.398547289913	0.0884102486917	0.309093002178
r	0.0480441447071	0.174192758685	0.523020423304	0.117438017731	0.137304680726
a	0.0195920305024	0.0756501402283	0.586923841101	0.162908820744	0.154925166909
a	0.0106729010008	0.0383719703428	0.295161284367	0.239506800248	0.416287035636
t	0.0102937060669	0.0152644061476	0.103623636456	0.247792966749	0.623025288545
s	0.0188315978556	0.0094346041492	0.0407404748187	0.205209263583	0.725784049515
ù	0.0422891659519	0.0124359287164	0.0330806116062	0.325300909194	0.586893369838
n	0.0398241279506	0.0106610007288	0.0272248322021	0.592654103065	0.329635929946
n	0.0245500086169	0.00619726606627	0.0309117940674	0.589297254355	0.349043683315
i	0.0872982062056	0.120378433355	0.0366874223558	0.413762318118	0.341873641105
t	0.101942644402	0.157262061785	0.0184168117519	0.453921719373	0.268456807035
i	0.0444532278007	0.0556625974283	0.00737909065063	0.407913847791	0.484591285678
</S>	0.0317005999003	0.0307590879642	0.00506943047531	0.223708535895	0.708762367839
