 	quest	anno	che	viene	mangio	quanti	voglio	</S>
f	0.71598565	0.111415917	0.0294765295	0.033220516	0.0252680845	0.027739973	0.0284505395	0.028442786
è	0.600228376667	0.206616033667	0.0351997248333	0.0340032313333	0.0264793268333	0.0325939523333	0.0320898725	0.0327894726667
o	0.417857595556	0.406224357889	0.0651544216111	0.0243821327778	0.0177766679444	0.0231215114444	0.0223388711667	0.0231444328889
p	0.206820169519	0.572018035963	0.0948613338704	0.0279017065926	0.0202035663148	0.0264401298148	0.0254583677222	0.0262966722963
p	0.109166437506	0.545534158654	0.0741259412901	0.0514398388642	0.0284741421049	0.0657713532716	0.0588325149074	0.0666555740988
ò	0.0809518458353	0.368166402885	0.24335095043	0.0675293312881	0.027673733035	0.0730074737572	0.0645518866358	0.0747683436996
r	0.0596771186118	0.368615087628	0.386815443477	0.0604852794294	0.018211318845	0.0364343922524	0.0325258538786	0.0372355232332
k	0.0757363095373	0.371124205876	0.336633447826	0.0731756358098	0.0126460974483	0.0420225090841	0.0396352746262	0.0490265390777
e	0.0627295950124	0.188745967359	0.370040489275	0.19075415727	0.0448275648161	0.0445502793614	0.0440745442087	0.0542773903592
t	0.0212317978375	0.067767319853	0.442998496425	0.273905302423	0.110149054939	0.0269950814538	0.0268261294029	0.0301267867864
e	0.00757256327917	0.030253005951	0.398095212142	0.278514324141	0.19062467498	0.0288901384846	0.032536809801	0.0335132499288
e	0.00291929904639	0.0156016780837	0.251099364047	0.30438096138	0.27295580166	0.0541930454949	0.0520160126003	0.0468338393096
t	0.00110304487546	0.00690098936123	0.122411974349	0.25612493046	0.446194260553	0.0670620364983	0.0560671422001	0.0441356081032
r	0.00059843353182	0.00540497848708	0.067170632783	0.264483473487	0.455053210184	0.0687889634994	0.0697800907334	0.0687201950344
ò	0.00121493674394	0.00818592796236	0.068462689261	0.294960804496	0.229262676061	0.216603967833	0.0947784702445	0.0865304950115
o	0.00135201738131	0.00749465922079	0.0478417957537	0.194546858832	0.144252321354	0.397672862611	0.120631376748	0.0862080516705
p	0.0010008853271	0.0033254499736	0.0197597661512	0.0903350122773	0.113496853118	0.39373688087	0.218709805583	0.159635297224
ò	0.00137988740903	0.00330861285787	0.0089320189504	0.0535071360924	0.054647091706	0.498225176957	0.225003173194	0.154996864741
s	0.00181725780301	0.00477579391929	0.00519417807013	0.0403502976975	0.065055421902	0.643844242319	0.154431979065	0.084530817247
s	0.004658018601	0.00447318950643	0.00244815824338	0.0244461695658	0.0989297939673	0.593989260773	0.178573509688	0.0924819090823
a	0.005526793467	0.00348986583548	0.00266129838113	0.0177167021886	0.0809539796558	0.504068576924	0.229267813229	0.156314976361
t	0.003304494189	0.00270898167849	0.00216876743038	0.0106715811629	0.0410159578853	0.377584602308	0.29040978441	0.272135818787
è	0.002001297383	0.00156112516616	0.000811525950127	0.00511898002097	0.0189265312951	0.249327414103	0.451390048137	0.270863056262
l	0.00130154924767	0.000807361412053	0.000313628070042	0.00341162110699	0.0164382340984	0.269968074701	0.531469966046	0.176289572087
o	0.00468703098256	0.00476972538735	0.000745865440014	0.00379235540233	0.0153903567995	0.282076871567	0.471875625349	0.216662167362
</S>	0.00793969049128	0.00882147169368	0.00128554072001	0.00387753390117	0.0113883995497	0.225270920784	0.458166292675	0.283250123681
