 	puoi	non	parlare	di	questo	con	Anna	</S>
i	0.648843115	0.200157645	0.0311501415	0.024050642	0.0237007355	0.0236674915	0.023782992	0.024647228
s	0.567498181667	0.211107888333	0.0556016738333	0.0328306516667	0.0334826021667	0.0328645865	0.0330300323333	0.0335843746667
ò	0.577799993889	0.156665449444	0.0657705029444	0.0348136718889	0.0442184883889	0.0387349961667	0.0423947981111	0.0396020748889
z	0.52169728463	0.123843801815	0.0569255339815	0.0348215536296	0.0845039261296	0.0515361277222	0.0721974013704	0.0544743916296
i	0.332843380877	0.271020849272	0.112211929327	0.0317016468765	0.0846965863765	0.0471969025741	0.0700276007901	0.0503011502099
m	0.134424705292	0.323203088757	0.221997299776	0.0523749529588	0.0777452864588	0.059283220858	0.0698941172634	0.0610773597366
i	0.0602729960973	0.200576151919	0.365520909925	0.0797321859863	0.0808841554863	0.0683527376193	0.0748842247545	0.0697766599122
m	0.0281296603658	0.149374527973	0.476589903308	0.0802321336621	0.0756717918288	0.0591834598731	0.0691347772515	0.0616837533041
i	0.0143495357886	0.0922619733243	0.440096044436	0.178763287887	0.0802028149429	0.060108463291	0.0711290864172	0.063088776768
l	0.0081577163962	0.0721100840414	0.403720268145	0.322960972629	0.0540779646476	0.0439263187637	0.0495775274724	0.0454691119227
ì	0.00488676059873	0.0274008662805	0.299389683715	0.454854147543	0.0891098568825	0.0360722872546	0.0519539104908	0.0363324759742
s	0.00582044636624	0.0133599206268	0.221664315572	0.504669649181	0.141902662294	0.0294686480849	0.0539972888303	0.0291170923247
i	0.00456000575541	0.0106553480756	0.192945745191	0.53534185306	0.165909927431	0.0262814603616	0.0404116672768	0.0238940311082
a	0.0020303922018	0.00840025575853	0.0796825995303	0.575214047687	0.197894549144	0.0526544521205	0.0421977767589	0.0419259583694
t	0.00107016581727	0.00337684743618	0.0398049076434	0.592539562562	0.181316263048	0.0768533373735	0.048100406253	0.0569385241231
s	0.000630620272423	0.00131365096539	0.0298723802145	0.542532504187	0.180638727683	0.0836643757912	0.0662752520843	0.0950724927077
è	0.00217738605747	0.00100567322513	0.0176861471715	0.312897752062	0.386158999228	0.0811780119304	0.0977562320281	0.101139780903
t	0.00510395081916	0.000955591318377	0.0103578770572	0.143096358021	0.634886163076	0.0630848923101	0.0919338420094	0.050581284301
ù	0.00473797303972	0.000541129082792	0.00635279651907	0.080777060007	0.718795027692	0.0861131591034	0.0749628453365	0.0277199794337
o	0.00218185029657	0.000343475300931	0.00295823572636	0.0398401700023	0.531075999231	0.310855529701	0.0816928817788	0.0310518571446
m	0.00204040304886	0.00018105009031	0.00292787799545	0.0213573416674	0.23496069741	0.4762722199	0.157162280593	0.105098125715
e	0.00225835858295	0.00089962934677	0.00481250729848	0.0184368388891	0.0931524618033	0.4525620633	0.226018060198	0.201860028572
t	0.00176523029432	0.00113583104892	0.00423401776616	0.0144737940297	0.0406935306011	0.525149734433	0.203120826733	0.209426966191
i	0.00158946733144	0.000656864866307	0.00300505702205	0.0063164636099	0.021065691467	0.439956864811	0.257230802244	0.270178725397
n	0.00269003761048	0.000505421820769	0.00215581772735	0.00318172436997	0.0138572244223	0.217238351604	0.411469464081	0.348901895132
A	0.00298254483683	0.000355931222256	0.00156614269578	0.00141023826999	0.0156658704741	0.125731335535	0.466084958027	0.386202938377
n	0.00388870524561	0.000621195007419	0.00214482386526	0.00102136505333	0.0147600738247	0.082160926845	0.512288302676	0.383114566126
n	0.00574272958187	0.000624218362473	0.00258933515509	0.000783063767777	0.0114042572749	0.0634178409483	0.556562384225	0.358876145375
a	0.0145320470273	0.000393412590824	0.00553194328503	0.00117389882259	0.0106871510916	0.0655452176494	0.544975078075	0.357161271792
</S>	0.0233585475137	0.000373827360412	0.00825223714252	0.0017688798113	0.0133636430458	0.0652778268247	0.556851539037	0.330753535896
