 	la	macchina	vuole	riparata	dal	meccanico	</S>
i	0.82771105	0.089116062	0.017953446	0.0158780465	0.0163563765	0.01610863935	0.01687636025
m	0.72129625	0.141790524	0.0311181636667	0.0229987728333	0.0297222125	0.0230791401167	0.0299949254167
à	0.54397461	0.291671131333	0.0415771035556	0.0230505226111	0.0385787608333	0.0229048667056	0.0382430241389
k	0.378929556667	0.464077730444	0.0447482015185	0.0175770612037	0.0390260089444	0.0172565165685	0.0383849703796
i	0.251022882222	0.603509023481	0.0532555305062	0.0152806134012	0.0314132709815	0.0146822838562	0.0308364024599
n	0.119055068074	0.749710207827	0.0575480941687	0.0157614824671	0.0216189109938	0.0149250489521	0.0213811851533
a	0.061796982358	0.664603942609	0.18812414339	0.0214661811557	0.0223549619979	0.0190778183174	0.0225760003844
t	0.0287140274527	0.414717967536	0.423884477797	0.0310920600519	0.0358274079993	0.0322282627725	0.0335358331281
è	0.0274468334842	0.240424712512	0.579785772599	0.0281186220173	0.0479495576664	0.0315109565908	0.0447635620427
l	0.0275580993281	0.199889970837	0.6618130442	0.0166025233391	0.0398524032221	0.0158627683636	0.0384211970142
i	0.0112919257327	0.160023115279	0.695308654733	0.0704390964464	0.0267293984074	0.0118017196212	0.0244061090047
s	0.0042436781209	0.0752166654263	0.710675438244	0.140076725482	0.0274158341358	0.0187191045404	0.0236525846682
t	0.0035548764603	0.0426347898088	0.620323112748	0.145256761827	0.0706438193786	0.0424020098468	0.0751846238894
i	0.0034433371201	0.0296195596029	0.378715037583	0.338515370609	0.0936057191262	0.0546927619489	0.101408165963
a	0.00161369507337	0.011484016801	0.165567429194	0.57713795687	0.0846678357087	0.0526117253163	0.106917286654
m	0.000905624574457	0.00425176793367	0.0660938150647	0.595567505623	0.157554041903	0.0534157957721	0.122211425551
m	0.000630346908152	0.00227124637789	0.0382722390216	0.423972338541	0.198574040634	0.0618382065907	0.274441615184
è	0.00108017243605	0.0049371904593	0.113636908341	0.221284417514	0.249862096878	0.0606436121969	0.348555665061
n	0.00114927140868	0.0053550536331	0.13838630678	0.222607543838	0.408236372293	0.038456120399	0.185809378354
i	0.00092972379956	0.00269759509103	0.06724819326	0.250113171279	0.474971827431	0.1136597098	0.0903797927847
à	0.00201005103319	0.00171638222368	0.0324850843533	0.163509520426	0.44413721581	0.197398703267	0.158743044262
t	0.00199137733773	0.00072504083456	0.0122798546178	0.0832167584753	0.499503091937	0.226018124422	0.176265728087
t	0.00125909097258	0.00036830820152	0.00567592720593	0.0697500624918	0.513101140646	0.295635888141	0.114209542696
o	0.00472943899086	0.00141104502384	0.00504585526864	0.0556342254973	0.350931496882	0.363287136047	0.218960764232
m	0.00554781876362	0.00177596762795	0.00427310485621	0.0257187301658	0.212857662294	0.384242818682	0.365583858077
e	0.00260684645454	0.000959263929317	0.00246291101874	0.0224519483886	0.131706865431	0.441358849561	0.398453302692
k	0.00223382638485	0.000713611543106	0.00165117987291	0.0200946168962	0.0643343111437	0.437720609854	0.473251867564
k	0.00281591069495	0.000495021184369	0.0022810525243	0.0110753780654	0.0724865050479	0.396008206618	0.514837942521
à	0.00231211629165	0.000389268098123	0.00249179753143	0.00969569135513	0.0869036626826	0.494616988873	0.403590477507
n	0.00084477437055	0.000266601924041	0.00120505829714	0.00594058276504	0.0510282982275	0.431185976291	0.509528719169
i	0.000411521303517	0.00020709005268	0.00084848786238	0.00297882810168	0.0268097114092	0.33507590543	0.633668469723
k	0.00145748366784	0.000444735070893	0.00153117385413	0.00250172523389	0.0218472004697	0.326748298477	0.645469383241
o	0.00296411158928	0.00186984272363	0.00365701761804	0.0043886984113	0.0209021178232	0.258649876159	0.70756834108
</S>	0.00335780679464	0.00307476136181	0.00525598530902	0.00656146320565	0.0235063339116	0.239692958079	0.71855072054
