 	la	donna	vuole	pulire	la	casa	ogni	giorno	per	stare	pulita	</S>
e	0.75834242	0.0270435895	0.022772527	0.021330262	0.02127371	0.021283854	0.021230694	0.0212860595	0.021030404	0.021142195	0.021496116	0.021768166
j	0.703926673333	0.0303331921667	0.0283451046667	0.026588914	0.0263469773333	0.026663406	0.0264866843333	0.0266335148333	0.025929357	0.0255326923333	0.0264416236667	0.0267718346667
i	0.656302991111	0.0498433497222	0.0324315765556	0.0294759673333	0.0290279391111	0.02938695	0.0291967711111	0.0293479982778	0.0286063543333	0.0281018707778	0.0290688638889	0.0292093408889
n	0.426371933704	0.175074126574	0.0491928831852	0.0401722671111	0.0378039923704	0.0464929506667	0.0412702417037	0.0454437027593	0.0326207287778	0.0287410239259	0.0380328756296	0.038783322963
è	0.187262106235	0.431767802191	0.0640507593951	0.0365798067037	0.0329804977901	0.0496430015556	0.0387722679012	0.0472868289198	0.0247443162593	0.019247874742	0.0331774175432	0.0344873664877
k	0.274666627078	0.462725357397	0.072031256465	0.0207131062346	0.0178525582634	0.0377676035185	0.0225321323004	0.0336806209733	0.0121136314198	0.00930863534733	0.0176710855144	0.0189374119959
a	0.281192714026	0.324854309132	0.210695995488	0.0314308817449	0.0166013174211	0.0318651718395	0.0191063774335	0.0281129023244	0.0125591048066	0.0111386854491	0.0157800451715	0.016662513332
t	0.106466754009	0.244792099711	0.393974071829	0.055154831915	0.0252544224737	0.0298095716132	0.0251609708112	0.0283416314415	0.0221323452689	0.0209888661497	0.0238052240572	0.0241191651107
è	0.0489043076697	0.153686643237	0.539016463943	0.0590819719717	0.0250157574912	0.0316001102044	0.0254782946037	0.0298054091472	0.0207896460896	0.0192178033832	0.0234746030191	0.0239289523702
l	0.0253450208899	0.101908367746	0.683406541314	0.0530188989906	0.0158630061637	0.0284933914015	0.0175709298679	0.0253335510491	0.0106019724632	0.0090934455944	0.0142682870064	0.0150965611234
i	0.0132056858633	0.053456517382	0.671506333771	0.154490304664	0.0177883623879	0.0218734008005	0.012927993956	0.018609243183	0.0078937102544	0.00692139233147	0.0103518433355	0.0109751487078
n	0.0045759191211	0.0207969902607	0.576420577924	0.289631791555	0.0241715654626	0.0165841669335	0.0123134469853	0.0140307142277	0.00992983841813	0.00917524611049	0.0111212336118	0.0112484432359
a	0.0017467394337	0.00830456335357	0.451742749308	0.409633413852	0.0363591244875	0.0167606089778	0.0134579516618	0.0136708680759	0.011740517806	0.0110307933702	0.0125057690373	0.013046854412
p	0.000835651521233	0.00340081038452	0.280248963103	0.534097554617	0.0525563294958	0.0250934219926	0.0196187895539	0.0203998600253	0.015045455602	0.0126426201234	0.0175934583458	0.0184670784707
u	0.000543238957078	0.00165666212817	0.154576625368	0.596269784872	0.0973827298319	0.0319167296642	0.0230742318513	0.0233094570084	0.0168136618673	0.0137881385411	0.0197711501153	0.0208976228236
l	0.000382189765693	0.00106090457606	0.114245952789	0.593278161624	0.152911946611	0.0371685815547	0.0213016672838	0.0211652783361	0.0135047832891	0.0105771586804	0.0167971437051	0.0176062349412
i	0.000267532861898	0.000709436326687	0.0847583009297	0.507051953875	0.25692118887	0.0519019521849	0.0238506720946	0.0203987904454	0.0122116780964	0.00908547356013	0.015313067235	0.0175299393137
z	0.000732321147299	0.000702103410229	0.0520873763099	0.457806601292	0.305906389623	0.068445457395	0.0306643436982	0.0247623448151	0.0123288406988	0.00809321265338	0.020277574745	0.0181934227712
z	0.000826114235766	0.000989334716743	0.0439515494366	0.475742890431	0.244409949874	0.076584820465	0.0362718902327	0.0379161689384	0.0132485155663	0.00717502701779	0.0273285415817	0.0355551755904
è	0.000902584765255	0.000824512652248	0.0435492311455	0.37321596681	0.251778673291	0.150096554822	0.0399593740776	0.0488606386461	0.0141680208554	0.00955878133926	0.0261297338606	0.0409559108635
s	0.000919506118418	0.000582127117416	0.0440475403818	0.249005685603	0.285547491097	0.277524208274	0.0373578710259	0.0445857635487	0.0112483395185	0.00812783224642	0.0192091159535	0.0218444982878
s	0.000573956436139	0.000573769772472	0.0321454054606	0.259385561868	0.288513460366	0.296967332758	0.0315101566753	0.0420929428496	0.0101470504062	0.00767190588214	0.0145791863178	0.0158392430959
i	0.00055212060538	0.000481688684157	0.0206458282202	0.204128574623	0.322643806789	0.266060337586	0.0619534405584	0.0456858332832	0.0174274358021	0.013311862294	0.0182678321059	0.0288412266986
