 	quando	venne	Giovanni	Anna	aveva	già	dormito	</S>
m	0.427446718	0.0490856375	0.103061957	0.0824751565	0.0857558285	0.071738133	0.097664359	0.08277216
ò	0.444169841333	0.0463211541667	0.0925271476667	0.0864393498333	0.0805608278333	0.0725647136667	0.0918813363333	0.0855356023333
t	0.621452913778	0.0582074657222	0.0596589312222	0.0581044476111	0.0477341842778	0.0397070505556	0.0598461387778	0.0552888731111
t	0.507895554593	0.0937990952407	0.0744650837407	0.0827860872037	0.0503970214259	0.0364289028519	0.0830831962593	0.0711450477037
i	0.339645851531	0.197463748414	0.10020126458	0.0909342804012	0.0575468504753	0.045473780284	0.0906009637531	0.0781332592346
ì	0.22200957051	0.421859476138	0.102627458193	0.0591871701337	0.0440068361584	0.0384917545613	0.0586713155844	0.0531464364115
r	0.191626116837	0.557345445379	0.0977198043977	0.0399882493779	0.0223926263861	0.0181810439871	0.0399311145281	0.0328155994705
t	0.270600582279	0.461096245126	0.0935136597992	0.0494147724593	0.0217284957954	0.0176455126624	0.0497073815094	0.0362933321568
e	0.24308983176	0.280246768375	0.242451253266	0.0617793841531	0.0356224539318	0.0321368448875	0.0581540228365	0.0465194063856
o	0.101839793253	0.151433602792	0.477650664422	0.0691036413844	0.0476369039773	0.0454712866292	0.0552397232788	0.0516243694619
G	0.0395205492843	0.082195486264	0.601937421474	0.0624642937948	0.0353768019924	0.0414900432097	0.0715480977596	0.0654673284873
i	0.0150555189614	0.053641440088	0.710941640491	0.0499252359316	0.0194756806641	0.0285113600699	0.0648405172532	0.0576086304958
o	0.00639360722047	0.040616482696	0.558530280164	0.199512889977	0.037914478888	0.0397077770233	0.0518049470844	0.0655195558319
v	0.0123448736402	0.0257668198987	0.314096480055	0.258010895326	0.040736813296	0.0433808003411	0.113781245695	0.191882121944
à	0.0141102231467	0.0189980542996	0.225799740018	0.373444763775	0.0260354710987	0.0235620421137	0.119779720898	0.198270010981
n	0.0071109964489	0.0137926207665	0.149589186673	0.645067871258	0.0269727820329	0.0163157453712	0.0615708126327	0.079579967327
n	0.00547898548297	0.0149647695888	0.131436322224	0.678795953753	0.031867656011	0.0183539111237	0.0750425008776	0.0440598807757
i	0.00311744486099	0.0114641254296	0.092313081408	0.594949391251	0.106161922004	0.0690592603746	0.0806017036259	0.0423330635919
e	0.001514409187	0.00541275967653	0.036448592136	0.471858410417	0.204067384001	0.163343873458	0.054028420542	0.063326192864
A	0.002606030129	0.00811205219218	0.0210688463787	0.463357456806	0.216374361334	0.159485275486	0.068938019514	0.060058014288
n	0.0497382323763	0.0119703277307	0.0261698101262	0.470513812269	0.144436671778	0.120118129495	0.120384916505	0.0566681547627
n	0.0682885984588	0.0092570677769	0.0219240710421	0.379734297423	0.120112551926	0.149506169832	0.186849338835	0.0643279349209
a	0.0279217697863	0.00542554182563	0.0095867274807	0.244087913474	0.152418373975	0.329491416611	0.160878159612	0.070190108307
g	0.0189389215621	0.00874476230854	0.0089112356269	0.116111157491	0.115689921325	0.454793112204	0.0940470965373	0.182763822769
i	0.0164607075874	0.00957585650285	0.00856106037563	0.062132408497	0.128014470442	0.401847120735	0.145674962179	0.22773344559
à	0.0144162235958	0.00496400723428	0.00457836062521	0.0280624428323	0.141157270147	0.348273000245	0.29479663406	0.163752069863
ì	0.0259246821986	0.00677439074476	0.00449515654174	0.0161756212774	0.0837533443823	0.350153206748	0.33045795802	0.182265616621
c	0.0223369747995	0.00734544291492	0.00611999918058	0.0113833423258	0.0455786833608	0.270727126249	0.300245152673	0.336263268874
h	0.0117683748332	0.00465845097164	0.00525434782686	0.00671691454193	0.0212958998536	0.109172491416	0.464689907558	0.376443619625
e	0.0188826954444	0.00313532009055	0.00357284170895	0.00393189894731	0.0205988764512	0.0552698131387	0.611903059186	0.282705483208
p	0.0323242171481	0.00392026713018	0.00410694746965	0.00329710288244	0.0172923737837	0.0364373990462	0.490418736395	0.412202927736
l	0.026506755216	0.00351102133006	0.00343337608988	0.00230788207415	0.0073631757279	0.0246133920154	0.376943808798	0.555320589245
ò	0.0120255082387	0.00396504183002	0.00353962749663	0.00124012303805	0.0042020028093	0.0157504696718	0.328031766266	0.631245463082
s	0.00661575574623	0.00516417504334	0.00500958679888	0.00230710857935	0.0132617913364	0.0108985762239	0.388978272089	0.567764721027
o	0.00762412924874	0.00379834508111	0.00431682259963	0.00255464659312	0.0174862477788	0.0095533848413	0.508599180696	0.446067253676
n	0.0134093957496	0.00341016676037	0.00988405233321	0.00127089333104	0.0099709111596	0.00608232388043	0.565932616899	0.390039657892
t	0.123075414583	0.0150123422535	0.0300505071111	0.00662477517701	0.00662183298653	0.00456055412681	0.5473545823	0.266699995964
a	0.163959107528	0.0220084664178	0.0609132233704	0.008816990259	0.00745729169551	0.0037056459756	0.497262517433	0.235876735321
</S>	0.097268392764	0.0177472997089	0.0780702696852	0.0052652194295	0.0100014613478	0.0021534183878	0.529284228717	0.260209667661
