 	pure	che	ti	vedo	una	volta	non	ti	dimentico	mai	</S>
p	0.76752148	0.045821688	0.0217044825	0.022622093	0.0227164135	0.019747569	0.019655496	0.0218311305	0.0143885185	0.0218467555	0.022144386
ù	0.554845663333	0.202302887333	0.0369204471667	0.0304423256667	0.0304241261667	0.023240549	0.0231796836667	0.0284089488333	0.0134054168333	0.0280279978333	0.0288019306667
r	0.479357171111	0.309126919111	0.0385843783889	0.0289367532222	0.0282918763889	0.0175228628333	0.0171453274222	0.0243390756111	0.00816527794443	0.0235950472778	0.0249352662222
u	0.39959487037	0.378989549704	0.101920496796	0.0204827600741	0.0197079017963	0.0117585657778	0.0115051946741	0.016337690537	0.00716027798148	0.0157452484259	0.0167973804074
k	0.15781919079	0.559401726568	0.172123352265	0.016374299358	0.0160999189321	0.0123405029259	0.012442003558	0.0147212338457	0.00928810132716	0.014484751142	0.0149048448025
a	0.0617946322633	0.529875425523	0.289636567422	0.016997245786	0.0163238163107	0.013843267642	0.0140193115193	0.0153964909486	0.0112640364424	0.0153128610473	0.0155362809342
s	0.0253059957544	0.480648635174	0.370252179141	0.0152879155953	0.0176351694369	0.012574569214	0.0147641605064	0.0167928636495	0.0130550621475	0.0167684470158	0.0169149739781
e	0.0109800827515	0.407312818391	0.428866969714	0.0209108098651	0.0216668041456	0.015197883738	0.0178809635021	0.0200840065498	0.0162701263825	0.0201613296719	0.0206681926594
t	0.00669409708383	0.20109250513	0.572322623238	0.0262463122884	0.0324330087152	0.0144783785127	0.0164588586674	0.0356175408499	0.0239382497942	0.0335743338906	0.0371440608865
o	0.00612217686128	0.143306214043	0.554406621079	0.0409907030961	0.0429912589051	0.0202661824376	0.0216334747225	0.0463228292833	0.0319895559314	0.0435434426302	0.0484274902955
r	0.00469538062043	0.119366672348	0.471280233693	0.0738112643654	0.0683840739684	0.0224690430459	0.0244982449075	0.0605391020944	0.0292621106438	0.0600008062101	0.0656930167652
ò	0.00363095030681	0.058565835116	0.317528129898	0.268034541455	0.110901747989	0.0129914319153	0.0148847333025	0.0600830940315	0.0167796222146	0.0695554107367	0.0670444535884
m	0.00547335670227	0.0348051067053	0.170905501966	0.429286640485	0.15795656933	0.00909468507177	0.0093335179675	0.0469942646772	0.0173465914049	0.0654049705789	0.0533987058628
ì	0.00523838126742	0.0225058059018	0.111268082655	0.510137690162	0.181298319777	0.00768852612392	0.00673001968917	0.0408402565591	0.016912278935	0.052103085193	0.0452774442876
a	0.00214960927581	0.0167119421673	0.0459449470517	0.469564333387	0.288954483259	0.0543217783746	0.0177620833964	0.0350022705197	0.010459528445	0.0304314260643	0.0286975350959
f	0.000915414711937	0.00692663994243	0.0193466641172	0.238805791129	0.471417441086	0.0709644537915	0.0252572854655	0.0629287635066	0.0135788131483	0.0478651563548	0.0419935613653
o	0.000490218640646	0.00320448903414	0.00837834090573	0.101747542376	0.450586967029	0.170728105597	0.0602691911552	0.0806709511689	0.0204133723828	0.0538978694516	0.0496129527884
r	0.000320023566882	0.00187088873471	0.00390402573524	0.042211568792	0.453633762343	0.211062632532	0.0737032610517	0.110286917056	0.0208471781276	0.0425892978172	0.0395704229295
à	0.000491531388961	0.00094877148157	0.00181122721175	0.033875924264	0.548776254114	0.126714804844	0.0619247923506	0.134459012352	0.0160684740425	0.0413236642724	0.0336055109765
e	0.000462634474987	0.00065482700719	0.00082220913225	0.026734158588	0.387374470038	0.194172508281	0.16487937545	0.138510310784	0.0174827153475	0.0372859574241	0.0316208156588
n	0.000585000486996	0.000269022398397	0.000412445559083	0.00953515776267	0.176176163679	0.186150160427	0.196923571817	0.281899703595	0.0320442351158	0.0693550174747	0.0466494752196
s	0.000765966178999	0.000127905425466	0.000277671899694	0.00389556082089	0.136680006226	0.0970612061423	0.177042557272	0.397107094532	0.0367038497053	0.0926415591582	0.0576965650732
e	0.000478377969666	0.000141065871822	0.000159180691231	0.00165330569363	0.0998714651753	0.0875071070474	0.308666629091	0.289682914844	0.0641484665684	0.0892357197194	0.0584557223577
s	0.00114560171656	0.000129453696274	0.00015129269841	0.00116231705121	0.0381599589251	0.0786083446825	0.308582249697	0.223263378281	0.140811518856	0.102677136573	0.105308704786
c	0.00240046110552	0.000104256571091	0.00025315006947	0.00180244098374	0.0423213004084	0.0579547855608	0.179917818566	0.19604613276	0.134144840285	0.179495182191	0.205559614929
e	0.00204766635851	0.000178097290364	0.00030459110649	0.00159392478791	0.0457447761361	0.0793260301869	0.167174754855	0.168945097587	0.154179924095	0.18804717073	0.192457955976
r	0.00335822197617	0.000172334746788	0.00020697561083	0.00111083885597	0.021815190712	0.0748546260623	0.140475622618	0.146775480529	0.318652988032	0.127109973577	0.165467752992
r	0.00560065289206	0.000103234788929	0.000179279582277	0.00154843861866	0.0212068695707	0.0362872060208	0.0740526685393	0.108114324843	0.348740982677	0.210483267859	0.193683087664
è	0.00614086703069	0.000112982289643	0.000240906960759	0.00388307933955	0.0234592305236	0.0215353663403	0.0402544741798	0.101116364948	0.295114320892	0.32976547262	0.178376945888
o	0.0086460901769	0.000122529906548	0.000251172793586	0.00434852404652	0.0131904080412	0.0105243171134	0.0210713240599	0.113154431649	0.245460603631	0.367392284207	0.215838361963
m	0.00950333622563	0.000126626348849	0.000239317757862	0.00532011228217	0.0068130463804	0.00481448527113	0.0141686006866	0.113255454883	0.190946524544	0.357048154736	0.297764370654
à	0.00886808257521	0.00013603341295	0.000247724885954	0.00717669342739	0.00960184896013	0.00484620732371	0.0091000876622	0.0703259192943	0.162775091515	0.426460884912	0.300461430218
i	0.0216042315251	0.00018547002765	0.000278251295318	0.00536828380913	0.00942327485338	0.00457667614124	0.0053544152974	0.0420917237648	0.100921108172	0.448425884971	0.361770683406
</S>	0.0337216857625	0.000236455513825	0.000308757997659	0.00425296290457	0.00524719472669	0.00282020162062	0.0028177576137	0.0265730528824	0.074745395586	0.386674627485	0.462601891703
