 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
c	0.76752931	0.027430734	0.019498351	0.0234216285	0.021883884	0.0231277825	0.022998258	0.0105409115	0.0232951425	0.0219978935	0.0151470875	0.0231291045
ì	0.58696242	0.143742739333	0.0272727316667	0.0319343028333	0.029017364	0.0313147221667	0.0310716493333	0.0104153125	0.0316438585	0.0292425708333	0.0162150978333	0.0311672795
o	0.382407473333	0.370522566444	0.0390777282222	0.0272373979444	0.0246517648333	0.0264401753889	0.0262390577778	0.0108639301667	0.0266950421667	0.0247767789444	0.0147980332778	0.0262900661667
ì	0.205477214444	0.605554522148	0.0368052014074	0.0227210313148	0.0157626472778	0.0197333091296	0.0189961359259	0.0086713756889	0.0208626430556	0.0159659226481	0.0103069168259	0.0191430783889
s	0.151062974815	0.672132540716	0.0272936084691	0.0265044474383	0.0137006139259	0.0214590653765	0.020160412642	0.0040335024963	0.0235835396852	0.0142272528827	0.00534994014197	0.0204920821296
s	0.134285782938	0.594851646905	0.0253225531564	0.0543439638128	0.017278920642	0.0364710601255	0.0321506285473	0.0040627132321	0.0446103145617	0.0181945082942	0.00540692001399	0.0330209847099
e	0.0549101874127	0.461939808968	0.155104996052	0.0649471969376	0.0262805615473	0.0466017120418	0.0416083541824	0.00910154517737	0.0561469481872	0.0268175000981	0.0125985931713	0.04394257657
r	0.0226496939042	0.422030562989	0.229244890017	0.0646634879792	0.0275959721824	0.0445175243473	0.0403780687275	0.00960785019246	0.0535311760624	0.0279068870327	0.0144789490571	0.0433949088567
e	0.0112575307347	0.348068157663	0.364549821339	0.0660025283264	0.0224662703941	0.0360609951158	0.0322081622425	0.00804231219749	0.0446951933541	0.0208877956776	0.011545654019	0.0342155639522
k	0.00424037347823	0.144117372554	0.59687687378	0.0603242184421	0.0279520401314	0.0299006460386	0.0289280517475	0.00712416729916	0.0339940874514	0.0240315362259	0.011883741673	0.0306269106507
a	0.00182979979274	0.0569449641847	0.576868734593	0.151368826147	0.0510207800438	0.0286284983462	0.0281918562492	0.00790949133305	0.0302043724838	0.024938191742	0.0126333325577	0.0294611905502
s	0.00124083839758	0.0227814087282	0.430877954864	0.289751648716	0.0877618516813	0.0256651584487	0.0272901584164	0.00795059161102	0.0290849204946	0.030683016914	0.0145440245192	0.0323684395167
ì	0.00114995179919	0.0112371003427	0.237450959955	0.505851039572	0.0896379755604	0.0243922981496	0.0251539698055	0.00344368910367	0.0289377688315	0.0297060368047	0.0115256469731	0.0315135865056
m	0.00125278939973	0.0116053175476	0.103017890652	0.703596689857	0.0568313125201	0.0190734880499	0.0176649182685	0.00196999756789	0.0286414169438	0.0210278437682	0.0080568235577	0.0272615598352
b	0.00606944689991	0.0502483481825	0.084404455884	0.575933713286	0.0361365181734	0.0383747810166	0.0357428247562	0.00483300665596	0.0748705589813	0.0295335615894	0.0142735429526	0.0495792732784
e	0.00722393316664	0.0589307933942	0.0726454342947	0.319688837762	0.212967436058	0.0606882913389	0.0538511799187	0.0152192402187	0.0872312603271	0.0337340528631	0.0227956509842	0.0550239210928
r	0.00262538995221	0.0218483340647	0.0358687760982	0.234826329254	0.411306722019	0.082542858113	0.0587389133062	0.0158441699062	0.0535330134424	0.0260950432877	0.0177344418281	0.0390360416976
i	0.000981544860737	0.00804832366823	0.0149462650994	0.166903866085	0.43580204734	0.159332919371	0.0994606277687	0.0191111354687	0.0380132504808	0.0184052954292	0.011068010776	0.0279267285659
k	0.000757341033579	0.00297459461941	0.00586854563313	0.0749121810283	0.435324342447	0.207789943124	0.139461729256	0.0194991562562	0.0378397801603	0.0297811044764	0.00975706302533	0.0360342228553
à	0.00102806711119	0.0016477693898	0.00281484637771	0.0571302380094	0.314808919482	0.292078104375	0.191733459752	0.0104960355187	0.0442604577201	0.0343913918255	0.00953613910844	0.0400745662851
n	0.000897475737063	0.0012275971966	0.00183749685924	0.0512560010031	0.195214025161	0.397909811458	0.253464433251	0.0079557115729	0.03888485824	0.0194514316085	0.00798082720281	0.0239203032617
n	0.000502730359021	0.000968806365533	0.00161360455308	0.0463716556677	0.145313778387	0.448157160486	0.26622381775	0.00899158659097	0.03901682008	0.0144153528695	0.0098192145676	0.0186054322539
i	0.00036215330634	0.000933485021844	0.00152825648436	0.0322750229559	0.090916586129	0.403262356829	0.292953835917	0.0598670818637	0.0481656526933	0.0190785702898	0.0177685548559	0.0328884250846
s	0.000533191742113	0.000692412023948	0.000819238611453	0.0214910283853	0.085318092043	0.30667667561	0.346110301972	0.0743325216212	0.0703114808978	0.0276708537633	0.016624471952	0.0494197050282
s	0.000528045594038	0.000395498291316	0.000405215405818	0.0171686466618	0.0694993480143	0.330263885203	0.396478583991	0.0335550785404	0.0717224079659	0.0279090579211	0.011263704984	0.0408104886761
ì	0.000404099938013	0.000392910963772	0.000333434253939	0.00737536575393	0.0344301562048	0.312153295068	0.340712807997	0.117572729847	0.107026086989	0.0378103316404	0.0159470316613	0.025841726892
c	0.000669807772671	0.000591852607924	0.000408053684646	0.0217552152513	0.0214450416016	0.215451858356	0.264991275999	0.155572231949	0.20903363233	0.0516214988801	0.0260450478871	0.0324144716307
h	0.000692231604224	0.000641383509308	0.000310975351549	0.0261300202838	0.0218060222005	0.215463746119	0.309617488666	0.090027885983	0.23099313411	0.0477397622934	0.0234956042957	0.0330817302102
r	0.000441628234741	0.000857940623103	0.00020416224385	0.0128320259613	0.0195023940668	0.21236209204	0.325895092889	0.103468485328	0.23886120137	0.0451778730978	0.0158030690986	0.0245940074034
a	0.000306457274914	0.000869465974368	0.000209192434617	0.00811146202043	0.0139811646889	0.129237027347	0.269292180963	0.178604275109	0.24981699379	0.0833620023659	0.0386525233662	0.0275572321345
c	0.00186324270164	0.000794911591456	0.000226694091539	0.00622685470681	0.010469883563	0.0676454231157	0.200783360321	0.156817884703	0.297012374597	0.156146557455	0.0527211844554	0.0492916513782
e	0.00271820673388	0.000701236173819	0.00019817695718	0.00536173906894	0.00799618345433	0.0382372037052	0.125211146774	0.105815554568	0.308571261532	0.221487615818	0.123381998152	0.0603197161261
e	0.00245272054463	0.00035196180794	0.000166731827393	0.00230922524631	0.00472033128478	0.0224620092351	0.072597830258	0.096979344856	0.228219483844	0.310072471939	0.203428536051	0.056239371042
t	0.00366869558154	0.00078602377598	0.000155141970798	0.00133354363877	0.00292004542826	0.011735460845	0.0492114947527	0.0575028436187	0.178238401281	0.420890790646	0.194513688684	0.0790438803473
è	0.00369556176051	0.00104891713533	0.000136350036933	0.00128063871292	0.00162046649942	0.00794031038167	0.0300500739176	0.0327727353062	0.13265038376	0.365638513549	0.297538749561	0.125627290116
l	0.00309723492017	0.00141526695511	0.000105980382311	0.00899474190431	0.00106260272314	0.00701235446056	0.0203634189725	0.0157761562021	0.172878071253	0.31125938785	0.295965103187	0.162069683372
i	0.00252720367339	0.00140560337837	0.00010408307077	0.0110515738281	0.00077719666438	0.00381052284019	0.0116140537342	0.0100556540674	0.151455139418	0.25816899995	0.413332787729	0.135697204457
s	0.00292939599113	0.00106749638612	9.442943359e-05	0.00398839075937	0.000581747644793	0.00191366530006	0.0059477105214	0.00522333492247	0.068398058806	0.283580053983	0.497628992576	0.128646721486
e	0.00388424799704	0.000941913603707	0.000115034017863	0.00167094792979	0.000636892081598	0.00149118150002	0.00421503444047	0.00323663647416	0.0399366464687	0.287027717661	0.531901510859	0.124942228495
n	0.00653087233235	0.0015533136429	0.000150113509288	0.0015987305966	0.000986082160533	0.00188870753334	0.00330731678016	0.00238004709139	0.0269254323562	0.294409888887	0.534920786953	0.125348707498
a	0.00827142577745	0.00177376343763	0.000183458906429	0.00161148223887	0.00125112468684	0.00232154681111	0.00343509512672	0.00187252754046	0.0226838408854	0.297183242962	0.504428442318	0.154984045833
r	0.00581948279248	0.00196958960254	0.000197744202143	0.00338917121962	0.00122653222895	0.0028292558037	0.00381935600891	0.00207383722349	0.0452809070618	0.209160494321	0.472035770773	0.252197881944
t	0.00883266013083	0.00495106253418	0.000201528857381	0.0145314174065	0.00177153070965	0.00684713280123	0.00658156950297	0.00279598884116	0.0676125906873	0.224823908107	0.237477170258	0.423573477315
i	0.0453656060436	0.00991092517806	0.000480452075794	0.0200496774688	0.00246309513655	0.0106423439337	0.00832906783432	0.00184892129372	0.0460608272291	0.193287662702	0.190544790086	0.471016669105
</S>	0.0774201080218	0.012897700589	0.000744461637897	0.0167925312344	0.00267275141827	0.0110989834668	0.00817083916716	0.00115448381686	0.0347905216145	0.190630456351	0.198559990043	0.445067224553
