 	il	cibo	ee	vuole	mangiato	subito	e	presto	</S>
t	0.8487052	0.0853453375	0.0095319823	0.0094732919	0.0094058533	0.0094259468	0.0092438485	0.0094600414	0.0094084725
o	0.6194703	0.2555934025	0.0196153234333	0.0176715056333	0.0175668854333	0.0175788146	0.0173757108333	0.0175810744667	0.0175469991667
f	0.347023486667	0.4313584875	0.0349451261444	0.0306746892111	0.0316809578111	0.0316605278667	0.0295258812778	0.0319494781556	0.0311814120556
à	0.197597492222	0.494681285833	0.0588083767148	0.0419738170704	0.0427406742704	0.0431840696222	0.0366970830926	0.0432806717185	0.0410365683519
i	0.123935200741	0.496098705278	0.162130166905	0.0400983016901	0.0369800727568	0.0373303095407	0.0313251330309	0.0370474535728	0.0350546711173
e	0.065406179747	0.324642713759	0.424109495635	0.0411355058967	0.0297004295856	0.0284129168469	0.0266689190103	0.0290474601909	0.0308763953724
e	0.0248391639157	0.123396987586	0.588275085212	0.0826533336322	0.0376760248619	0.031744268949	0.0325722883368	0.0347423560636	0.0441005161241
t	0.0138256851386	0.0693496001953	0.459280111737	0.154070264544	0.0673616692873	0.0497116176497	0.0596724661123	0.0617002486879	0.065028338708
è	0.0280147243795	0.0780790300651	0.328368930579	0.200454704848	0.0853877764291	0.0659690508832	0.0657715420374	0.0802658862293	0.0676883429027
l	0.0294024949265	0.0691657606884	0.35598464686	0.237842601616	0.0773078774764	0.0696610986277	0.0393206976791	0.0704362840764	0.0508785209676
i	0.0103674742222	0.0325597627295	0.344437182287	0.367040923872	0.0869692631588	0.0555353162092	0.023704756893	0.0466520606921	0.0327332593225
f	0.00372912664407	0.0116867701432	0.261055190762	0.468592401291	0.12154194972	0.0383070320697	0.0279707822977	0.0368013192307	0.0303154521075
a	0.00167072257136	0.00456529054773	0.186800473587	0.418213633764	0.22100656324	0.0433505340232	0.0365956114326	0.0415194407436	0.0462777440358
m	0.00102696775045	0.00267243071591	0.099743821529	0.321841064588	0.294596757747	0.0501692666744	0.0544683018109	0.0901940829145	0.0852872980119
è	0.000649425476817	0.0023259792053	0.0532829241763	0.265527414863	0.343211745916	0.0793771975581	0.0552570322703	0.113017517638	0.087350716004
n	0.000474630988939	0.00158063563177	0.0390499850588	0.266846984954	0.434329031972	0.118349179186	0.0282247235901	0.066782808546	0.044361969668
o	0.000398959626313	0.000716059813923	0.0220051593529	0.206625114985	0.501570793991	0.156347473062	0.0396659856967	0.041873442182	0.030797007556
s	0.000440431568771	0.000406593727974	0.0129456994843	0.102514354995	0.54339893133	0.156257114354	0.0884959218989	0.0547846157273	0.0407563635187
ù	0.000408307816257	0.000278570295991	0.00692495406143	0.060308266665	0.43220251711	0.277779078118	0.101921393966	0.0757321302424	0.0444448141729
b	0.000341115812086	0.000423017201997	0.00429021165381	0.0371043938883	0.24178781237	0.353044766039	0.093125501322	0.220208756747	0.049674443391
i	0.000952323710695	0.000606394020666	0.00422818265127	0.0173787256294	0.140084374123	0.215463193346	0.245994943774	0.293136765582	0.0821550844637
t	0.0012638238569	0.000538388480222	0.00413249323709	0.0089963300098	0.0798730307077	0.140333585782	0.409578321258	0.217729655194	0.137554334821
o	0.00228886870563	0.000637960013407	0.00208537653236	0.0045549055366	0.0377091900026	0.088357775594	0.400552303753	0.262700651731	0.20111297494
è	0.00280611555188	0.000693250671136	0.00135502837412	0.00219901229553	0.0168558286009	0.050305897198	0.313064384584	0.372218097244	0.240502451647
p	0.00129782181063	0.000519228823712	0.000538284651373	0.00163268148184	0.00977495396697	0.0477946817327	0.190681954861	0.511790399081	0.235970057216
r	0.00074339468021	0.000696019307904	0.000354821407124	0.00160157716061	0.00673846682232	0.0331048235776	0.140043458287	0.57786061636	0.238856849072
è	0.000644263516737	0.00226843213597	0.000311185912375	0.00130721768687	0.00426050791077	0.0155165576592	0.117727308429	0.501669165453	0.356295356357
s	0.000447085185579	0.00263438924532	0.000201831814125	0.00118571029562	0.00211393827359	0.0115629776864	0.0865551118097	0.486855165151	0.408443802119
t	0.000833965518526	0.00190030594844	0.000165378814708	0.00098355159854	0.0017781481912	0.0122483472288	0.0718748319366	0.528333278384	0.381882227373
o	0.00270041180618	0.00780258164948	0.000188506064903	0.00265187643285	0.00408338559707	0.0145872954096	0.0511362036455	0.595477682795	0.321372092458
</S>	0.00411029440309	0.0134900178247	0.000218988147451	0.00459002546643	0.00647910779853	0.0192290912048	0.0457842093227	0.668093391398	0.238004906229
