 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
m	0.98288983	0.0073981895	0.009351546	0.00035694503	3.2535613e-07	8.04284e-07	3.4748948e-07	1.373351e-07	1.8810847e-06
ò	0.06599861	0.011204229	0.05252844	0.8481199	0.0012789969	0.0068563404	0.0035342674	0.0009185027	0.009560695
t	0.4001475	0.2674377	0.109930895	0.17699108	0.006992186	0.010172796	0.00094334304	0.0008687761	0.026515704
t	0.5558253	0.088632025	0.010258669	0.23234992	0.0010592553	0.0011179711	0.0014493125	0.0014455442	0.10786202
e	0.66307116	0.042585388	0.29304782	0.0009929794	0.00010221616	0.00014572944	1.2086137e-05	2.245028e-06	4.0422703e-05
è	0.078409314	0.68770427	0.23060486	0.003236252	3.2378248e-06	2.4687892e-05	2.6196735e-06	3.7052078e-07	1.4465908e-05
s	0.011185235	0.4363859	0.4075423	0.14226136	0.0012342653	0.0006629055	5.9273356e-05	1.8582214e-05	0.00065012963
t	0.108968504	0.2942245	0.16662398	0.28396994	0.046684522	0.0036432808	0.0021350873	0.0030636946	0.09068649
a	0.020646822	0.0051268344	0.97112614	0.0027173131	7.901676e-05	0.00015031343	3.4871395e-05	7.192963e-06	0.00011155889
s	0.0068470687	0.026105253	0.9191447	0.047849756	8.293155e-06	2.1124746e-05	6.620751e-06	4.778807e-07	1.67328e-05
e	0.025200058	0.027191533	0.72467166	0.16870369	0.008647077	0.006298909	0.009265819	0.0023047198	0.027716469
o	0.02104765	0.043282032	0.4581921	0.47659665	0.00035290388	0.00040506924	2.003637e-05	1.2507007e-05	9.111203e-05
G	0.00036393036	0.0015259401	0.015714971	0.97366774	0.0077906596	0.0007108985	0.00010462369	5.7813827e-06	0.00011547514
i	0.0010564188	0.0016145866	0.06336512	0.9315282	0.00021686517	0.0012554032	0.00027024618	5.0332124e-05	0.0006428151
u	0.058891438	0.09191232	0.7510864	0.09732116	0.0004017794	0.00025211106	7.8136385e-05	1.4701749e-05	4.186773e-05
v	0.0008682324	0.0030754413	0.018156825	0.95928216	0.01701963	0.0012626486	0.00015898047	1.0011365e-05	0.00016603766
à	0.0011751318	0.0047434364	0.022237955	0.88198465	0.08106002	0.005715631	0.0010851058	4.92736e-05	0.0019487744
n	0.011972194	0.014540002	0.011556184	0.036380783	0.896516	0.025478423	0.0011987999	0.00017700893	0.0021805395
n	0.021440327	0.020462718	0.0044949274	0.076300204	0.81428266	0.009490341	0.010591891	0.013157543	0.029779382
i	0.5067729	0.03056028	0.14101431	0.009757004	0.032144282	0.013702545	0.007857506	0.046027143	0.21216412
t	0.04629278	0.061639026	0.12203108	0.1546293	0.14569387	0.4315787	0.012698582	0.0012470011	0.024189569
i	0.0035791565	0.007878313	0.029821059	0.2770268	0.48582038	0.030082004	0.020654602	0.015694967	0.12944274
n	0.017408112	0.02184415	0.008822595	0.01897204	0.06602757	0.8508714	0.011603864	0.0021695716	0.0022806933
A	0.0021427698	0.005096886	0.0019756006	0.021698391	0.8588701	0.06553881	0.018377747	0.0032080011	0.023091782
n	0.0071252743	0.006707417	0.0026973272	0.0010555906	0.13436024	0.8155102	0.030140214	0.0007365075	0.0016671689
n	0.011388939	0.011400136	0.0017447938	0.01721196	0.54201746	0.24522448	0.07274029	0.044790406	0.05348153
a	0.23945759	0.05080238	0.082443886	0.0031281293	0.054495774	0.10141492	0.013714385	0.18628463	0.2682583
ì	0.0016662318	0.0020309906	0.0011039498	0.0021656773	0.002086787	0.9275866	0.044111565	0.004516438	0.014731739
s	0.00035117668	0.0006982397	0.00040392097	0.00091664144	0.009259905	0.9397201	0.03986829	0.004511153	0.004270585
t	0.007082692	0.016893784	0.002455291	0.0059504784	0.07309486	0.6282842	0.13245757	0.112216376	0.021564763
i	0.10602178	0.041996498	0.029567143	0.00071167096	0.008354522	0.14848213	0.017410211	0.29255676	0.3548993
n	0.00091939047	0.0020275055	0.0006899606	0.0017961334	0.0018210625	0.6133764	0.20381023	0.083110645	0.09244874
e	0.011717448	0.03612093	0.0107913045	0.017265594	0.011845682	0.32887274	0.20878226	0.17697772	0.19762638
a	0.0072316695	0.007796707	0.0016084276	0.0019006507	0.0025522627	0.27665606	0.50424564	0.17165326	0.026355252
