 	noi	ti	amiamo	a	te	di	pocchi	giorni	e	non	ti	possiamo	dimenticare	mai	di	questo	che	trocammo	bene	a	te	</S>
e	0.99841535	0.00096786756	0.00035320432	0.00022539108	1.1833221e-05	7.5360704e-06	1.0660466e-06	1.792307e-06	1.1258644e-06	8.276545e-07	1.3726952e-06	1.6259364e-06	6.652636e-07	6.9903047e-07	1.0665796e-06	7.874761e-07	2.385432e-07	9.4302675e-07	6.311695e-06	4.5231104e-08	2.7006923e-08	2.637599e-07
m	0.89602584	0.026092516	0.008667279	0.008195226	0.008099528	0.007127701	0.0011516219	0.0012635536	0.0038862869	0.003247139	0.007691998	0.0043895408	0.00840033	0.006935846	0.005015112	0.0013682339	0.0012330881	0.00018041709	5.7611494e-05	0.00014183359	0.00023167093	0.00059773907
ì	0.63389486	0.324704	0.015469826	0.008792294	0.0041916594	0.0023665042	0.00058518746	0.0009901623	0.0011742426	0.0007079732	0.000765056	0.0015144151	0.0008058446	0.0005182941	0.00037684682	0.0002700628	0.00022789744	0.00046001855	2.9198325e-05	3.0439967e-05	1.7382488e-05	0.0021078617
s	0.40370306	0.54859644	0.022374079	0.0073074265	0.0055403817	0.0027932613	0.0003468296	0.00055806997	0.0014991892	0.0005393405	0.001779637	0.001822502	0.0006498458	0.0011479182	0.0006502258	0.00019824744	0.000118496704	1.674676e-05	1.1530491e-05	7.1316413e-06	5.4172874e-06	0.0003341456
e	0.40200758	0.38640878	0.020141145	0.01443076	0.0075211413	0.0029774618	0.0017614593	0.0021337902	0.0024929838	0.0040799766	0.0014875615	0.0028236858	0.0038837534	0.0014537446	0.0007252959	0.00047353387	0.0012727423	0.0011034542	0.00036139385	0.001071995	0.0018639348	0.13952382
g	0.014598596	0.941243	0.042666506	0.0011939293	0.00016557149	6.134529e-05	4.531779e-06	5.460668e-06	9.926485e-06	3.3870865e-06	9.545471e-06	1.5426065e-05	7.2900107e-06	6.2877266e-06	4.423095e-06	1.4339994e-06	8.542215e-07	5.646404e-07	4.1990856e-07	7.884613e-08	4.413917e-08	1.3352368e-06
a	0.016010705	0.88104624	0.06571285	0.009994779	0.010307903	0.0035875516	0.0011161136	0.00068017497	0.0009106531	0.0008605855	0.000778993	0.00083640293	0.0018490289	0.0008112685	0.00055065466	0.00022388395	0.0007400808	0.00056871516	1.6882323e-05	0.0001286852	4.2801104e-05	0.0032250343
p	0.03276567	0.54080456	0.40956506	0.01346671	0.001863352	0.0007577445	7.728905e-05	6.565357e-05	6.777905e-05	2.1421578e-05	6.594901e-05	0.00010546535	4.876368e-05	4.4252472e-05	4.906802e-05	2.523388e-05	1.3816941e-05	5.026211e-05	3.3010296e-05	5.824391e-06	2.2037934e-06	0.00010095217
ù	0.012785041	0.49744493	0.42477486	0.0285441	0.019196345	0.009005219	0.0013468447	0.00061902526	0.00047916267	0.00030371174	0.00042391222	0.00054398604	0.0008618466	0.0003408414	0.00034938904	0.00013231866	0.0002547333	0.0020215246	2.3284485e-05	3.9382925e-05	8.127739e-06	0.0005013787
m	0.012530621	0.059187893	0.8246823	0.08153695	0.016229225	0.0030404085	0.00034461918	0.00027405538	0.00026885362	0.00016688487	0.00020273651	0.000375805	0.0004900285	0.00023215478	0.00013646438	4.9825587e-05	4.758228e-05	1.6331876e-05	8.576111e-06	3.5400183e-06	1.5806354e-06	0.00017358843
