 	la	madre	e	il	padre	non	è	non	è	che	li	dimentichiamo	mai	perchè	ci	hanno	dato	la	vita	e	amore	</S>
i	0.99811757	0.0014086213	0.00038531423	1.05256595e-05	6.634637e-05	3.6773129e-06	2.0797177e-06	1.8283704e-06	1.1760293e-06	6.603189e-07	9.779676e-07	4.4756092e-07	3.3925733e-07	1.3164215e-07	4.1045183e-08	3.7506815e-08	1.6932874e-07	5.9215644e-08	4.5656392e-08	2.3945004e-08	2.5178482e-08	4.0362696e-08
m	0.50399613	0.099253885	0.026992904	0.029807191	0.005971581	0.054957315	0.080041364	0.05670551	0.06762803	0.031819444	0.016541943	0.005651733	0.0027738442	0.00059271837	0.007325858	0.00445843	0.00070482696	0.0005713682	0.00081328506	0.0012327032	0.00042703364	0.0017328964
à	0.28179678	0.5863062	0.055561304	0.013380394	0.026847893	0.007993483	0.006282255	0.005333893	0.005105774	0.0036248525	0.0022220144	0.0006318242	0.00040914668	0.00018355726	0.00019460867	0.00021487553	0.00045025392	8.4133346e-05	9.424941e-05	0.00010814738	1.0786572e-05	0.003163536
n	0.18140551	0.72381884	0.02830628	0.009339657	0.01244733	0.010763358	0.0106097795	0.007684599	0.008585513	0.0042697657	0.0016243894	0.00037049994	0.00013294668	1.5839907e-05	0.00011127673	0.000117996155	3.094387e-05	2.356972e-05	3.0540607e-05	2.8565883e-05	4.1557464e-06	0.0002786274
a	0.15104187	0.40081486	0.08888761	0.017947586	0.06993926	0.038161658	0.020722684	0.021072578	0.0152169885	0.0061586006	0.002783256	0.0010207035	0.0012350328	0.0007410254	0.0006442667	0.001256763	0.00050869957	0.0004018055	0.00048422388	0.0007989389	0.00022533335	0.15993623
c	0.059283048	0.24468224	0.6547168	0.034116667	0.0039861705	0.0014318171	0.0006576413	0.0004893359	0.0003927862	0.0001309589	8.1679274e-05	1.03171815e-05	5.8381147e-06	7.381247e-07	1.134093e-06	3.6061208e-06	1.0811546e-06	8.678187e-07	8.8267683e-07	6.473291e-07	4.940536e-08	5.587768e-06
e	0.084594645	0.27289394	0.102814086	0.13454367	0.17960073	0.03346517	0.025559857	0.017963273	0.0214886	0.013504173	0.014857654	0.0031698148	0.0064542047	0.0028338318	0.0030795925	0.0048731207	0.0038625142	0.001715524	0.0020673939	0.00311271	8.0354745e-05	0.067465104
o	0.33110228	0.0798006	0.43820003	0.12794752	0.020982122	0.0008511791	0.00027431847	0.00023183519	0.00016931043	0.00011829267	0.00019466651	4.2677937e-05	5.002707e-05	3.094302e-06	1.7455884e-06	1.0132404e-05	4.120685e-06	5.8574897e-06	4.4871977e-06	2.2669983e-06	8.305433e-08	3.327432e-06
c	0.005720607	0.03444612	0.16598059	0.6895699	0.06852922	0.014811215	0.009256338	0.004141193	0.005424396	0.0010674904	0.000575353	2.7548655e-05	0.000109872155	6.165356e-05	6.9175985e-05	9.718152e-05	2.7530665e-05	6.192571e-06	8.430832e-06	8.683926e-06	1.381061e-07	6.118865e-05
i	0.016435992	0.03911644	0.102033935	0.36430883	0.32992226	0.027487032	0.01769632	0.012178653	0.013672568	0.0056206393	0.006669692	0.0014158229	0.0043922584	0.005592297	0.0025021199	0.0037883858	0.0031853647	0.001816515	0.0021121143	0.0028433208	8.0959595e-05	0.037128486
ù	0.11982316	0.05246779	0.14383738	0.4136074	0.254572	0.0076367846	0.0028863214	0.0017618197	0.0014616833	0.0006585345	0.0007593968	0.00012606765	0.00016454117	2.479055e-05	1.5831762e-05	6.612553e-05	3.4956644e-05	3.4583274e-05	3.0331408e-05	1.5728256e-05	2.823921e-07	1.4523012e-05
r	0.004635592	0.0058979583	0.03544561	0.5204181	0.3487184	0.032811422	0.019211898	0.0122871045	0.012283613	0.004104372	0.002489304	0.00022551193	0.00022875368	0.00014333919	7.906903e-05	0.00027269387	5.2269912e-05	2.769035e-05	3.8365753e-05	3.382413e-05	7.491736e-06	0.00058763847
i	0.007779281	0.028520279	0.1408163	0.43570367	0.22098061	0.046544716	0.03662789	0.021444326	0.0254347	0.009003888	0.0045387703	0.0002633276	0.001751154	0.0008366084	0.0004957842	0.0021842755	0.00044947324	0.00025572654	0.00029378067	0.00025683932	8.732462e-05	0.01573124
e	0.004257659	0.0043956847	0.013174527	0.10225356	0.34831837	0.36585075	0.1042421	0.025088754	0.01777955	0.009879987	0.0033665006	0.00080785766	0.0002636476	4.1049466e-06	7.9013356e-05	0.00015773483	1.2102412e-05	1.1400084e-05	1.4542421e-05	1.07968835e-05	1.0242864e-07	3.1172593e-05
n	0.00049288117	0.0027353487	0.0022726816	0.0484749	0.20650567	0.275157	0.2682404	0.06536013	0.08620522	0.02468992	0.010946613	0.0009648571	0.0012627761	0.0011212511	0.0022115065	0.002474141	0.00023402076	9.3766976e-05	0.00012447983	0.0001214851	3.8494645e-06	0.000307074
è	0.0017394479	0.011976733	0.011746857	0.0420106	0.18193723	0.28841376	0.22684732	0.08774632	0.09185009	0.02542809	0.012126303	0.0008778139	0.0020969564	0.0024399536	0.0012217886	0.0035301016	0.00063683116	0.00021400665	0.00027415456	0.00024132931	2.8409126e-05	0.0066159307
e	0.013940734	0.014796605	0.013450253	0.020612974	0.2027979	0.32574892	0.2257133	0.06183394	0.05989551	0.018251322	0.011221443	0.010874432	0.0058708214	0.0014954006	0.004481175	0.0043365723	0.0004362651	0.00037631454	0.0005504971	0.0008229274	6.161146e-05	0.0024311051
n	0.0011355865	0.00336477	0.0018518453	0.007923213	0.01671829	0.08311101	0.37654755	0.095940396	0.21905108	0.07258133	0.05319561	0.00712225	0.009173876	0.017366622	0.014852675	0.013521773	0.0015847868	0.00088066305	0.0008593138	0.00087817886	5.9119477e-05	0.002280094
è	0.0055636126	0.029128375	0.036599856	0.0248473	0.022070212	0.11274098	0.27931562	0.11447479	0.18249458	0.076413095	0.0519417	0.005519558	0.007309117	0.009487505	0.004339039	0.008691048	0.004191113	0.0011187418	0.0012510997	0.0009420557	7.839593e-05	0.021482259
n	0.0061005396	0.0071205976	0.006358451	0.0066738892	0.012862603	0.05420938	0.15736799	0.18044464	0.21480423	0.108442605	0.054535024	0.109421	0.023013385	0.005728806	0.033718232	0.0095878625	0.0011452041	0.0013665798	0.0016522328	0.0020522003	6.541697e-05	0.0033291841
o	0.008045776	0.03403779	0.042746957	0.012150729	0.0067168004	0.054070596	0.19983163	0.115833275	0.2105452	0.14154235	0.059416424	0.028925857	0.010608986	0.004871001	0.012303729	0.012022249	0.0031958427	0.0019036832	0.0019877465	0.0023159042	0.0004999423	0.03642748
s	0.00032870597	0.0008909211	0.0005026655	0.001383161	0.00055255706	0.0037334524	0.02245487	0.044193182	0.1666617	0.31106973	0.30013216	0.07790833	0.020189282	0.0059470437	0.03471907	0.005953167	0.0010509817	0.00094424194	0.0007076876	0.00044646708	1.7407999e-06	0.00022888102
c	0.002941232	0.014507311	0.026044047	0.00922739	0.0033776718	0.021558682	0.061545543	0.07890826	0.16236429	0.21771586	0.15113117	0.11488608	0.016924372	0.019318627	0.026729092	0.013604107	0.01010768	0.0040525957	0.003809698	0.0031953226	0.00023247852	0.037818372
e	0.08674494	0.1514747	0.14077905	0.035912078	0.006715653	0.0027132132	0.008930405	0.005602227	0.021629488	0.036142744	0.07363756	0.024560288	0.048925944	0.09455087	0.022118883	0.026981158	0.094978794	0.029009122	0.028456243	0.02216259	0.0011187139	0.036855385
r	0.0021567775	0.0013423588	0.002025062	0.0049946266	0.002841142	0.012027216	0.013758855	0.023090746	0.028775606	0.13274096	0.27220654	0.32409072	0.11956518	0.0018160866	0.04497647	0.008766804	0.0015370593	0.0022203843	0.0007859955	0.00025199045	9.624677e-07	2.8443084e-05
r	0.0005741705	0.002848642	0.0045726122	0.007768142	0.008715369	0.022284802	0.034711722	0.03291807	0.052154306	0.124398775	0.11481517	0.30697605	0.053401526	0.03112803	0.09819618	0.022669222	0.014353599	0.010917779	0.008568205	0.007566911	0.00037678244	0.04008399
è	0.010991578	0.0032524276	0.009026597	0.01145068	0.006098409	0.0011692403	0.0013061669	0.0019348321	0.0044312705	0.04260223	0.17674604	0.33125868	0.34924683	0.00261339	0.019651525	0.009136185	0.002737591	0.0077613844	0.0047272337	0.0023030988	3.688521e-05	0.0015176502
t	0.00029591908	0.00037810436	0.00039006595	0.0006387894	0.00029850262	0.0016386284	0.0025769705	0.007715978	0.01162534	0.092054434	0.22429949	0.3739236	0.16263774	0.0024659324	0.0751811	0.027598927	0.002925336	0.007378425	0.003552809	0.0012103638	1.8606032e-06	0.0012116528
s	0.0063387044	0.02876075	0.03662901	0.0056810644	0.0008895227	0.0031864892	0.0063152025	0.010331588	0.0263928	0.103299476	0.23242183	0.23228511	0.042802542	0.076730885	0.06554552	0.010624513	0.026612338	0.009756726	0.0061807856	0.004727525	0.0010929646	0.063394725
o	0.027158797	0.0076216646	0.029900584	0.0065934635	0.0026701195	0.0004414576	0.00040994008	0.00062981	0.0013088847	0.016591646	0.105567165	0.33463684	0.38953093	0.0023549728	0.01730297	0.011687025	0.0030558454	0.015152446	0.008321512	0.0043677036	0.00035346762	0.01434273
