 	dovevo	comprare	il	pane	ogni	giorno	</S>
ì	0.99529284	0.0022189927	0.0014182888	0.00100334	7.184638e-06	9.350066e-06	4.9928713e-05
c	0.9019806	0.010379614	0.015861169	0.0075589237	0.007981599	0.001670911	0.05456707
h	0.38834384	0.1721612	0.33804843	0.07626108	0.003825879	0.0020498296	0.019309882
a	0.6149154	0.063749425	0.08140956	0.20075975	0.0042970977	0.0016188737	0.033249855
n	0.020458205	0.97179025	0.006321449	0.00029086898	0.0001284984	2.9460109e-05	0.0009812907
a	0.0230301	0.9400614	0.02562105	0.006552839	0.00060081756	0.00045385733	0.003679945
v	0.01123386	0.87376165	0.109149136	0.005238029	0.00025932855	0.00025149036	0.000106575506
o	0.010995748	0.8723529	0.070856914	0.02958351	0.0007146606	0.0006431857	0.014853167
r	0.008705784	0.29094377	0.686814	0.011676844	0.0006172289	0.00024045316	0.001001848
à	0.04552287	0.30136278	0.3480547	0.18864268	0.0060068583	0.0017688896	0.10864119
s	0.006013364	0.014841973	0.9429176	0.03378267	0.001989814	0.00011171088	0.0003429934
o	0.01900364	0.03724476	0.4371813	0.4603397	0.008688072	0.004740935	0.03280156
o	0.0014099326	0.012739982	0.47336403	0.49315622	0.018077118	0.00063705776	0.00061578566
t	0.007258321	0.026909975	0.23174325	0.6879913	0.0404733	0.0023234768	0.0033003793
s	0.003884924	0.010889156	0.08338092	0.82202876	0.06055606	0.002269957	0.016990293
o	0.0090843495	0.0024989839	0.022653151	0.868795	0.013784914	0.00216155	0.08102196
m	0.0040674373	0.018812114	0.09365439	0.19040467	0.64932567	0.021318546	0.022417154
ì	0.009239707	0.0026874992	0.018601807	0.7803825	0.09506188	0.005322799	0.08870373
k	0.0018292972	0.0019085743	0.01878421	0.05365657	0.8532893	0.059227247	0.011304742
u	0.017381685	0.0023626906	0.015468794	0.533735	0.3161458	0.034577057	0.080328956
à	0.0039624637	0.009830873	0.08428	0.03337577	0.45790854	0.33788508	0.07275728
i	0.0013521342	0.0014536	0.0010117161	0.0016652627	0.119703725	0.8442285	0.030585073
m	0.00279692	0.003112856	0.0027568478	0.0053394334	0.088206634	0.6611512	0.23663607
è	0.018344974	0.0113982875	0.013838213	0.028007101	0.086937085	0.6952576	0.1462167
r	0.0038203767	0.0020855982	0.0017439708	0.0011143363	0.021004379	0.930916	0.039315328
i	0.020590613	0.0037358676	0.009013006	0.011725774	0.025712974	0.8493937	0.07982805
</S>	0.0005212679	0.0013793664	0.0017833619	0.0012247649	0.0077688694	0.022065654	0.96525675
