 	se	la	pasta	aveva	voluto	sale	lo	avevo	messo	</S>
s	0.2837798	0.68285143	0.032566596	0.000756598	1.6066195e-05	1.5454598e-05	2.4063293e-06	4.644886e-06	2.6289144e-06	4.2502784e-06
i	0.028483575	0.24073763	0.097592324	0.28202412	0.021071449	0.1085201	0.016290043	0.008878346	0.00489081	0.19151165
i	0.011930076	0.9544521	0.029426064	0.003820749	0.00011936819	0.00014961876	1.994426e-05	2.3053659e-05	4.7624894e-06	5.430224e-05
p	0.024494942	0.69458455	0.20992906	0.06559493	0.00047966087	0.0029148278	0.00013851175	0.00018231891	2.233751e-05	0.0016588828
à	0.006448914	0.23832056	0.7381957	0.012856693	0.0010894722	0.0024225668	0.0001296461	0.000101325975	6.927775e-06	0.00042811848
s	0.03193727	0.35241988	0.5952542	0.016764658	0.0017280295	0.00072011567	0.00016756057	9.6379634e-05	3.7747806e-05	0.0008741403
t	0.027782297	0.02209606	0.7452484	0.1656398	0.004975591	0.00504985	0.00091062236	0.0006552552	0.0004151097	0.027227132
a	0.013186552	0.011497759	0.95234	0.013095194	0.0031193863	0.0028705224	0.0020972681	0.00094991305	8.9654175e-05	0.00075363845
ì	0.0018082095	0.016456895	0.96871537	0.0039532837	0.008847988	9.537749e-05	6.593576e-05	2.490112e-05	1.7268161e-06	3.0216424e-05
c	0.0013446815	0.00840527	0.08801119	0.39457875	0.3520028	0.13810062	0.010599591	0.0060921637	6.309837e-05	0.00080174505
h	0.012780432	0.008371179	0.26445404	0.2746481	0.19865146	0.19818822	0.006715128	0.004378661	0.00042175342	0.03139095
e	0.02950312	0.081578314	0.75307304	0.0067306203	0.1059452	0.0130009195	0.0057819127	0.0035621093	0.00023106662	0.0005937126
t	0.0003689772	0.0015956743	0.009681845	0.0027830235	0.87772936	0.09464274	0.010382618	0.0026428688	2.4290981e-05	0.00014862373
e	0.025628766	0.003922409	0.019972414	0.056052573	0.62231064	0.13040273	0.016959375	0.009192126	0.0023717273	0.11318726
l	0.0011531354	0.0022281408	0.00072683865	0.00043969214	0.64211446	0.31421015	0.03539749	0.0032719423	0.00012138772	0.00033677372
ì	0.0017368859	0.0011348922	0.0062781363	0.0077929143	0.79847515	0.14651518	0.008389058	0.0042662323	0.00034418525	0.025067441
s	0.0025696736	0.0023976127	0.0006560949	0.00022116791	0.5984336	0.26115295	0.12881649	0.0038016594	0.00050309626	0.0014475728
o	0.0021543016	0.0008166465	0.004799579	0.0019771017	0.8868056	0.07843931	0.008414012	0.0018379656	0.0012357299	0.013519875
n	0.0006623888	0.0010142521	0.001001091	9.4789975e-05	0.12140918	0.14538275	0.65423584	0.07276861	0.0010616313	0.0023695303
t	0.0035914339	0.002741389	0.0070348084	0.0033255967	0.5601382	0.3047813	0.08905807	0.015460669	0.0009099143	0.012958658
a	0.13687441	0.0032293731	0.013296746	0.00094075804	0.20400052	0.29259205	0.2941685	0.03560989	0.0054640817	0.013823652
à	0.0021032514	0.00071693823	0.00182203	4.728059e-05	0.060527764	0.019140227	0.7961504	0.11415976	0.0015879824	0.0037444732
l	0.00011603943	0.0005016997	0.00034136782	0.0017798041	0.005703042	0.07195291	0.7049581	0.20972618	0.0023054504	0.0026153442
a	0.0020545626	0.001083202	0.0012511769	0.028523104	0.022123965	0.19668277	0.5651247	0.15193322	0.013808165	0.017415168
t	4.1971623e-05	0.00017773488	0.00010877467	0.00044918814	0.0022388026	0.0184427	0.3540772	0.6115584	0.0046149245	0.008290363
o	0.0027321423	0.00094735005	0.0013281574	0.008648228	0.021375848	0.06760902	0.56407005	0.2581607	0.011579552	0.06354891
ì	0.00010096982	0.00024561572	0.00017447617	0.0005279241	0.0028141954	0.013008725	0.16926794	0.7894903	0.012017607	0.012352324
c	0.0005858946	0.0019536044	0.0014161346	0.003953618	0.0032001012	0.014117045	0.18023676	0.5546021	0.12062386	0.11931091
h	0.045117863	0.008705304	0.019680293	0.019977272	0.023514343	0.015227982	0.38291782	0.2309313	0.03578177	0.21814609
a	0.19657037	0.004627786	0.017903117	0.001001652	0.007847891	0.008609401	0.32042384	0.25682282	0.079887	0.106306136
v	0.00083580415	0.0005868762	0.0008047978	0.000154681	0.0040792115	0.0050492547	0.109210715	0.52907616	0.15132807	0.1988745
à	0.003243942	0.0017550807	0.0052215303	0.0035941545	0.008333651	0.003857771	0.055494793	0.0972249	0.16478229	0.6564919
l	0.0007413538	0.0022203366	0.00072086253	0.0029310095	0.0022725938	0.0052012703	0.018505974	0.11712354	0.503738	0.34654507
o	0.011978801	0.009117268	0.026467636	0.054047402	0.032410953	0.018940305	0.09860976	0.31327868	0.24100976	0.19413942
n	0.000564126	0.0004794588	0.00014716372	7.3812145e-05	0.0022129288	0.0025540076	0.011047279	0.03961389	0.45667484	0.4866325
t	0.017265791	0.0069490825	0.011415959	0.01221392	0.008443812	0.0023383172	0.013778433	0.031078115	0.6991406	0.1973759
a	0.23034397	0.0032750685	0.024509571	0.0016301152	0.013833299	0.004260213	0.021732286	0.040556874	0.5089039	0.15095468
</S>	0.0048337746	0.0007841622	0.0016581102	0.00014753493	0.0058284905	0.002446473	0.015523896	0.038292807	0.2063825	0.72410226
