 	io	la	casa	la	posso	pulire	ogni	sabato	e	mia	mamma	la	puliva	ogni	giorno	perché	lo	poteva	aveva	la	possibilità	di	pagarlo	ogni	giorno	</S>
e	0.98422205	0.012739421	0.002394245	0.00047374642	0.00013125004	4.5771985e-06	1.3525646e-06	1.0176734e-05	4.7123317e-06	2.9546218e-06	1.3679783e-06	2.1108704e-06	3.7676725e-06	6.441297e-07	8.2620073e-07	9.0223523e-07	1.2842366e-06	5.540532e-07	6.45098e-07	7.407181e-07	1.3131239e-06	4.283478e-07	5.8594225e-07	7.588845e-08	2.4663422e-08	2.9321475e-07
v	0.72824514	0.10558686	0.018526549	0.012387489	0.08572499	0.0023683514	0.001800031	0.0006033614	0.008408583	0.0070722066	0.009699213	0.0057296813	0.0033445023	0.0015506453	0.00031783103	0.0023761443	0.0014224121	0.00031882236	0.0013321609	0.00063722255	0.0004969445	0.00094560615	0.00021039297	0.00017295829	7.273033e-05	0.0006491477
ò	0.35851347	0.5780359	0.02765263	0.019248495	0.013217099	0.0005611253	8.133751e-05	0.00076181086	0.00044684936	0.00030186216	0.00016225954	0.00014407735	0.00026496494	4.726942e-05	2.5249961e-05	2.7916472e-05	7.141194e-05	1.913445e-05	2.237714e-05	3.851683e-05	0.000105356776	1.2676418e-05	2.2665887e-05	6.1570126e-06	9.868917e-07	0.00020833842
o	0.27003217	0.6053682	0.04303457	0.048907302	0.024299277	0.00076381513	0.0002683834	0.0006761615	0.0018486109	0.001234394	0.0012776977	0.0005532555	0.00024985694	0.00015498945	6.754812e-05	0.00011806368	0.00013443994	4.6706027e-05	4.7380225e-05	4.697651e-05	4.3759996e-05	6.030126e-05	1.4986569e-05	6.1075143e-06	1.0250284e-06	0.0007440867
s	0.03952844	0.83776534	0.07697138	0.023226783	0.019825215	0.0008552273	0.0001236835	0.0002575901	0.00031991908	0.0002056278	0.00023371809	0.00010791787	0.00010118744	5.1113977e-05	3.1181287e-05	3.9853527e-05	3.330144e-05	3.4398905e-05	4.9985712e-05	1.5981284e-05	1.6797094e-05	1.6783979e-05	3.8963026e-06	3.6163528e-06	3.493594e-07	0.00018070705
p	0.08182512	0.4427972	0.1793883	0.12636049	0.08912838	0.005003525	0.0015384363	0.019146012	0.0010337742	0.0006939604	0.00076754007	0.00028028243	0.00068560545	0.00018293163	0.0010881679	0.00010197498	0.00012617485	0.0008695303	0.00033681912	9.541552e-05	0.00012882968	0.00014000702	7.62065e-05	0.00013885126	4.5110013e-05	0.048021264
ì	0.051116988	0.52051574	0.36066285	0.04627252	0.011839163	0.0005601162	0.002064885	0.002183587	0.0015386702	0.0009823842	0.0005064267	0.00014090374	0.000653643	3.462815e-05	0.00020400889	3.478003e-05	6.724298e-05	0.00015289268	7.7030745e-05	4.3112777e-05	0.00017513934	1.0683279e-05	1.7994169e-05	8.851497e-06	1.0768219e-05	0.00012496684
t	0.0337569	0.3641617	0.5500466	0.040009968	0.0100537	0.00038402312	0.00017125282	0.0004038226	0.0004274501	0.00021473372	0.00012283203	5.2028216e-05	5.231001e-05	1.717955e-05	8.703614e-06	5.662875e-06	1.8686678e-05	7.4167183e-06	8.333347e-06	8.132382e-06	1.51516615e-05	3.0534939e-06	2.9781493e-06	8.8605407e-07	5.1460354e-08	4.6416997e-05
i	0.015884599	0.16419314	0.5694494	0.11436541	0.077929206	0.005098464	0.0039270786	0.032336924	0.0034882755	0.0016744712	0.0007037849	0.00027780523	0.0009542514	0.00011753376	0.0009801998	4.2228505e-05	0.00016484542	0.00027921295	0.00025020743	0.00017611831	0.00069916435	2.5730373e-05	0.00012853733	5.994713e-05	3.713621e-05	0.0067563388
o	0.05334317	0.07444054	0.72230697	0.14691472	0.0027218028	0.00011723348	3.681584e-05	3.4394703e-05	4.492628e-05	1.804175e-05	8.251989e-06	2.2329668e-06	2.9992027e-06	5.641088e-07	9.0042255e-07	2.3080656e-07	7.738756e-07	6.542972e-07	5.0057884e-07	4.408977e-07	2.8952293e-06	8.454634e-08	1.6522142e-07	6.078006e-08	1.7180989e-08	5.983219e-07
s	0.001922077	0.014923966	0.28417474	0.48755413	0.19865231	0.009981118	0.00058977766	0.00053230266	0.0005292052	0.0002957618	0.00023927682	6.4925145e-05	0.00031450036	1.5382093e-05	3.0894473e-05	1.333598e-05	1.6326252e-05	2.0643492e-05	7.029079e-05	9.20859e-06	6.781104e-06	4.76655e-06	2.762701e-06	1.5094037e-06	2.7803767e-07	3.3819684e-05
ò	0.0047883834	0.029041521	0.2954554	0.52438366	0.103399746	0.025236921	0.0012016345	0.006511015	0.0020742672	0.0010951493	0.00094179006	0.00024850242	0.0017541281	7.4923744e-05	0.0007572307	8.438328e-05	8.0241356e-05	0.00062147	0.00063897955	6.7328205e-05	6.1752435e-05	2.5665298e-05	2.5833535e-05	1.0718322e-05	3.6416827e-06	0.001415717
z	0.02073025	0.023359694	0.22342086	0.6234925	0.016837202	0.07391862	0.0023888168	0.005430292	0.0027664856	0.0020172691	0.0015150202	0.00058722147	0.00089679955	0.00029131444	0.00047387023	0.00017319068	0.00026357803	0.00032122	0.00033241036	0.00012327902	0.000100372155	0.00011753398	1.6762371e-05	1.8426428e-05	1.5503125e-06	0.00040549357
o	0.004353379	0.01335687	0.11775133	0.5970925	0.1711996	0.049873937	0.0049287244	0.012183062	0.0036651087	0.0020263994	0.0019404831	0.00037339266	0.0015563072	0.00013718118	0.0014151372	0.00010623898	0.000112629394	0.0008082517	0.0008053656	9.939442e-05	0.00017870739	4.6925175e-05	3.9788134e-05	4.9087666e-05	6.9410205e-05	0.015830832
p	0.0061925156	0.007850173	0.022352315	0.5760457	0.3178267	0.056294713	0.006793045	0.0011360853	0.002851252	0.0012150934	0.0007232756	0.00022174866	0.00018589733	3.7699818e-05	2.700214e-05	2.95132e-05	5.2821102e-05	1.29894925e-05	4.235755e-05	2.752069e-05	3.2940246e-05	5.375532e-06	4.8578663e-06	1.3117483e-06	3.1836902e-07	3.686217e-05
u	0.001597528	0.0064799055	0.023831172	0.4239379	0.2522727	0.24839258	0.007151605	0.014334987	0.006895991	0.0038006997	0.0019693875	0.0011696204	0.0031056802	0.00029493816	0.00045656879	0.00025995122	0.0005452871	0.0002442597	0.0010189521	0.00051860407	0.0006241162	4.263982e-05	0.0002298384	4.2982407e-05	9.752969e-06	0.0007723221
l	0.0055094734	0.007487662	0.0107934885	0.18539496	0.384768	0.3520326	0.020151347	0.0067620846	0.010939658	0.005998999	0.004360275	0.0015416772	0.0018675602	0.00022545397	0.0001926041	0.00029188502	0.0003728657	9.519702e-05	0.00040263715	0.00020703513	0.0001397937	4.3303884e-05	5.507222e-05	1.1384104e-05	5.2654045e-06	0.00034969082
i	0.003996931	0.015579398	0.02866497	0.13246164	0.08551086	0.5897847	0.010149466	0.055408448	0.016876815	0.0091352	0.0065959236	0.0034952417	0.00947402	0.0012225745	0.0034111633	0.001037077	0.0015847731	0.0022180886	0.00297009	0.0013669404	0.002190903	0.00016483251	0.00075945666	0.00018305775	9.598573e-05	0.015661448
z	0.010254548	0.008656518	0.0070710103	0.049495623	0.25818437	0.45722285	0.15316932	0.014029967	0.020705365	0.009277629	0.0073342654	0.0017801448	0.00091143313	0.00026204615	0.00019117918	0.00026184157	0.00033489583	5.204243e-05	0.00019279406	0.00014251925	0.00010521536	5.894689e-05	2.5696814e-05	1.3848716e-05	7.278327e-06	0.00025855852
z	0.001253474	0.0046708276	0.007022041	0.021345578	0.06930546	0.8140663	0.015778573	0.031795416	0.007989949	0.0040084496	0.003854041	0.0011863856	0.0036194008	0.00039225738	0.0021420754	0.0004160303	0.00044267462	0.0013611784	0.0014055243	0.00038204071	0.000499982	6.537295e-05	0.0001600255	6.887529e-05	6.903792e-05	0.006698996
è	0.12298542	0.07008312	0.07633135	0.124679774	0.023882614	0.096551284	0.121917784	0.20865503	0.060086686	0.03011683	0.011608501	0.007663311	0.004395843	0.0047075334	0.0035558802	0.0009575944	0.0047003785	0.0008035285	0.0005204328	0.0020323843	0.0053389757	0.0018532072	0.0022662682	0.0010533981	6.0891427e-05	0.013191925
t	0.01047192	0.0068996754	0.006401329	0.017351408	0.110466205	0.41766676	0.3397962	0.03507214	0.037756104	0.009732102	0.0044982396	0.0015909773	0.00034213215	0.0003347472	0.00014738944	0.00017366778	0.00043100072	2.5554058e-05	0.00010367047	0.00023157116	0.00025339413	5.065034e-05	5.0224266e-05	1.3608245e-05	1.929318e-06	0.0001374995
s	0.0010176809	0.004701194	0.005613335	0.007665816	0.041008707	0.8082243	0.03500002	0.049977437	0.011398561	0.0045040455	0.0038789532	0.0019344585	0.002047756	0.0008870201	0.00083082827	0.0005059166	0.00060328835	0.00048368933	0.0009895863	0.000397998	0.0005963847	0.00013850017	0.00019602322	0.00014231769	8.0256956e-05	0.017175863
i	0.061710563	0.037284404	0.03893126	0.025729978	0.0052370424	0.08354716	0.1934557	0.44791725	0.028438909	0.011435358	0.0043737707	0.0030108371	0.0016534514	0.002834386	0.0034850577	0.00049314374	0.0023286457	0.0009362193	0.00040627178	0.0014365695	0.0071610766	0.0009738344	0.0018318986	0.0015322114	0.00010093681	0.033754114
k	0.004080042	0.0029804825	0.0027768002	0.005007329	0.022098968	0.07061661	0.643451	0.09246481	0.1256657	0.017938085	0.0060648546	0.002893928	0.00075434364	0.0007624997	0.00029505062	0.00025332457	0.0007184737	3.872932e-05	6.586056e-05	0.0003263867	0.00034704688	7.0629976e-05	0.00012214966	2.1855474e-05	2.0541866e-06	0.00018303414
u	0.00042227306	0.0014900076	0.0020728356	0.004310216	0.023510749	0.68689877	0.09257016	0.1439196	0.009608196	0.004833715	0.0034848463	0.0018636902	0.0031747445	0.0011103929	0.0023689182	0.00061729125	0.0010656051	0.00087078713	0.0012904075	0.0008906066	0.0011683035	0.00022421814	0.00065470143	0.00057785463	0.0006580686	0.010343235
à	0.0068923957	0.0036568965	0.0026058555	0.0030378993	0.009260812	0.0037683349	0.7083315	0.06809499	0.16469459	0.02143136	0.0042092307	0.001951074	0.00036217523	0.0003807395	0.00015858738	8.983092e-05	0.00036994298	1.3884038e-05	1.5003866e-05	0.00016720958	0.0003160422	4.7759782e-05	0.00010731531	1.7597158e-05	3.603848e-06	1.543718e-05
i	0.00033528038	0.00031028598	0.00029656332	0.0004943497	0.0009868629	0.020252	0.82270163	0.07440798	0.052440595	0.013785793	0.0056605497	0.0025971355	0.0007341377	0.00090602395	0.0007035614	0.00056909345	0.0007216671	0.00011501678	0.0003680463	0.0004880162	0.00039516308	0.0001340075	9.7003496e-05	6.227275e-05	2.0281503e-05	0.00041663967
s	0.00011542651	0.00021862675	0.00023876545	0.0005002689	0.0012678336	0.015058935	0.35611203	0.47743395	0.09381975	0.028636748	0.006651874	0.0038073317	0.0074575013	0.00071303744	0.0021001834	0.00087776815	0.00062590296	0.0009948589	0.0015943745	0.00064602745	0.0005830364	7.221277e-05	0.00011827178	4.1574905e-05	0.00010366825	0.0002100595
à	0.00035069205	0.0011964341	0.001385024	0.0018300825	0.005291582	0.03225132	0.3853278	0.4294176	0.09103676	0.022286424	0.008036835	0.0044209873	0.005869896	0.0010516117	0.001545921	0.0010914039	0.0008971695	0.0008104679	0.0027495911	0.0006872539	0.00070870627	7.526271e-05	0.00015014813	5.1498322e-05	7.8625155e-05	0.0014009802
