 	il	medico	mi	ha	detto	di	non	mangiare	dolci	però	a	me	mi	piacciono	e	li	mangio	</S>
o	0.9974107	0.0021713984	0.00032529983	6.290548e-05	7.028567e-06	1.0122632e-05	5.2757478e-06	9.499802e-07	8.861251e-07	3.4578616e-06	9.2748996e-07	3.3465767e-07	2.1030642e-07	1.03264284e-07	7.8276635e-08	6.071242e-08	7.4019425e-08	1.6192435e-07
m	0.52988	0.09850204	0.027216263	0.06633873	0.031447433	0.056572054	0.05885826	0.0652648	0.0026707547	0.019004263	0.018929696	0.010946069	0.007087403	0.0018600093	0.002165325	0.0011364382	0.00028588137	0.0018345714
e	0.48038122	0.35688975	0.04500178	0.029527118	0.008970369	0.018043267	0.012150681	0.005552957	0.0020076064	0.014920687	0.004683536	0.0030558964	0.0017611046	0.0008411184	0.0003649666	0.00019492694	0.00013113697	0.015521795
s	0.5632409	0.37386313	0.04054145	0.0141876275	0.00097502343	0.003034252	0.001157359	0.0006842962	0.00016762875	0.0009916084	0.00045084517	0.00021873777	0.00021038906	9.034756e-05	4.177758e-05	2.094865e-05	1.0197801e-05	0.00011345056
s	0.10325469	0.68022233	0.04764609	0.064930394	0.018104274	0.007874576	0.02017255	0.0048956135	0.014337211	0.0032478573	0.0029864374	0.0029449272	0.0009474393	0.0009198835	0.00045167975	0.00031439002	0.00022203353	0.02652756
è	0.037373643	0.935689	0.021491054	0.0032414768	0.00042632755	0.0009106791	0.0003725159	0.000112910624	4.607355e-05	0.00013084678	0.00011289814	4.1399475e-05	1.6895045e-05	1.1314987e-05	4.2208258e-06	1.4859169e-06	8.957419e-07	1.6419088e-05
r	0.064929366	0.8054163	0.11676953	0.011112031	0.00049355393	0.00054331153	0.0004993375	4.3309858e-05	3.8483263e-06	7.13971e-05	6.061353e-05	1.786157e-05	9.0982785e-06	3.324429e-06	1.5281927e-06	8.863119e-07	7.77374e-07	2.3873241e-05
e	0.010442694	0.8417646	0.05429751	0.035004087	0.011722129	0.007830594	0.012535159	0.0023377833	0.0018006791	0.004708121	0.0025908374	0.0025090636	0.0010620174	0.0014979452	0.00037127943	0.00017908798	0.000157675	0.0091886595
m	0.06452209	0.2586467	0.59021544	0.0828749	0.0023296378	0.0007554962	0.00041128983	3.6286492e-05	6.7346073e-06	8.104394e-05	6.542054e-05	1.9472725e-05	1.2704091e-05	4.9406294e-06	3.1088684e-06	2.1654669e-06	1.4308769e-06	1.1126832e-05
u	0.012262456	0.5896888	0.097954005	0.10721526	0.03470382	0.029048758	0.042036343	0.0096244905	0.008440548	0.026803585	0.0076750508	0.006725439	0.0032931706	0.0037424369	0.0008023304	0.00032236142	0.00012789188	0.019533284
p	0.030575763	0.052326854	0.35038224	0.52269775	0.027586149	0.011632521	0.0025095544	0.0006756703	8.592322e-05	0.0007877321	0.00036032256	0.00014072758	9.152893e-05	4.0461302e-05	2.4007282e-05	1.3325618e-05	7.789795e-06	6.174215e-05
e	0.018010685	0.07508107	0.13334768	0.33326223	0.105409265	0.14162065	0.06284951	0.024851346	0.00982524	0.066122845	0.011458983	0.0064252266	0.0033024931	0.0033048072	0.0010121218	0.00025473197	2.9801922e-05	0.0038313023
n	0.024479747	0.013014312	0.07261331	0.5430481	0.15367122	0.1440123	0.017194487	0.01107613	0.004064813	0.010499438	0.0026635737	0.001211905	0.000684667	0.0005590586	0.00020145497	5.982291e-05	1.7636681e-05	0.0009280424
a	0.007415273	0.032375783	0.036684155	0.12895957	0.23381966	0.13959327	0.13172536	0.054307647	0.053231396	0.06561898	0.029156467	0.02833275	0.011862062	0.0133901145	0.0028814366	0.000694409	0.0002060078	0.02974568
m	0.008122728	0.0027881025	0.012910393	0.16324688	0.40212744	0.36410493	0.024395997	0.013436577	0.002075553	0.003570834	0.0017112099	0.0007669242	0.0003383691	0.00015046437	8.617305e-05	2.860324e-05	1.0277652e-05	0.00012846422
i	0.0033297306	0.005858225	0.020379778	0.082279496	0.30878463	0.2014467	0.09180561	0.055840272	0.067253396	0.06773764	0.026277672	0.022111492	0.011680036	0.0094075035	0.0024423008	0.0005363905	0.00015915856	0.022669997
n	0.0027571162	0.0008224389	0.0038417336	0.028947024	0.13215561	0.70998853	0.04238886	0.05042787	0.016415745	0.007848692	0.0025308563	0.0010032968	0.00043643801	0.00019210792	0.000119529854	3.2497952e-05	7.278668e-06	8.4261366e-05
f	0.0016205477	0.0024307556	0.010302769	0.030086085	0.15503399	0.26031613	0.10533131	0.094939545	0.20682587	0.05866172	0.021807749	0.02003914	0.009439685	0.007057606	0.0018678736	0.00040487142	0.000104468156	0.013729914
à	0.09737907	0.21257398	0.050089628	0.042242385	0.033280168	0.25399977	0.054104824	0.021007206	0.01881937	0.0695766	0.09270123	0.01847439	0.014260657	0.0045785517	0.0043090116	0.0027497509	0.0011738811	0.008679544
o	0.0030046885	0.0012510369	0.0040149507	0.010834197	0.08844398	0.4415465	0.19254248	0.16782933	0.008726593	0.06000266	0.015191521	0.00452197	0.0012345224	0.000333336	0.00022215121	5.309949e-05	8.236732e-06	0.00023876423
g	0.00022252485	7.2384515e-05	0.0003258237	0.0009932958	0.0040174904	0.14277968	0.033186145	0.14185135	0.58402103	0.07716259	0.0068289	0.0036053169	0.0018234042	0.0014271092	0.00069656095	0.00026280104	3.11351e-05	0.0006924347
l	0.000545076	0.00031007227	0.0016962817	0.0030259597	0.0038082388	0.06763469	0.038164504	0.17619962	0.5643843	0.109588936	0.011225641	0.008206755	0.003935555	0.0043016216	0.0020520694	0.0006907318	6.474401e-05	0.0041652247
i	0.0059476863	0.010487017	0.01630249	0.01306575	0.012261302	0.07710333	0.019220507	0.05535234	0.15497455	0.33616322	0.08952451	0.030532485	0.030108986	0.021451054	0.014445264	0.009084005	0.0030587495	0.10091674
c	0.000549362	0.00020442397	0.0008539866	0.002578402	0.0028066041	0.02748017	0.10833403	0.39513388	0.05849234	0.20985122	0.14716604	0.03522374	0.0070663677	0.0021490597	0.0011022661	0.00053045846	3.5505404e-05	0.00044209973
è	0.0021959648	0.0012591539	0.009375469	0.0061289677	0.0030187275	0.013104236	0.016261412	0.1116085	0.62318295	0.15200758	0.014178756	0.014193211	0.004627429	0.00816553	0.0026687144	0.0007673446	0.0003678001	0.01688825
a	0.0014429245	0.000631006	0.0019620028	0.0022414597	0.002358075	0.011656793	0.07704645	0.19592357	0.011683415	0.39318705	0.18466729	0.09465511	0.014978385	0.0056729354	0.0013142669	0.00040566328	2.1093989e-05	0.00015253521
t	0.00010898444	2.8351984e-05	0.0001407582	0.0002990045	0.00027524694	0.003708324	0.0047187093	0.03012123	0.0641992	0.56728023	0.17731361	0.090979144	0.029077848	0.021932915	0.0053180107	0.0026894754	0.00030683813	0.001502154
a	0.00023970235	0.00010388674	0.0007058813	0.0015152914	0.001278398	0.012671002	0.01520352	0.08113869	0.13885505	0.4890635	0.13871554	0.07022002	0.02277887	0.015412147	0.0036002724	0.0019428424	0.00018001001	0.006375343
p	0.0003366364	0.0001326134	0.00044268402	0.0008368522	0.00052518665	0.00366756	0.0036557326	0.032334525	0.027097067	0.20774825	0.24666645	0.28044662	0.087060615	0.07953584	0.017598027	0.010272947	0.0007162824	0.00092608656
e	0.001080664	0.00036056916	0.002693379	0.0042597973	0.0013143216	0.007213853	0.006941326	0.052502647	0.084582984	0.33084613	0.14225253	0.17369094	0.047248933	0.0959843	0.0164517	0.009787653	0.0014695018	0.02131881
r	0.00070295384	0.0002216493	0.0011088555	0.0020364984	0.0007924935	0.0043531107	0.0034776893	0.02690195	0.025706181	0.14183168	0.1770409	0.30118686	0.10364295	0.15184441	0.029963193	0.019569756	0.0013791996	0.008239689
ò	0.0019680166	0.0017131878	0.014081378	0.0078979535	0.0028512436	0.009897076	0.011385288	0.05083999	0.06463595	0.23544252	0.11357105	0.17882064	0.05290966	0.080581255	0.017839452	0.012577356	0.004560276	0.13842773
e	0.00061284757	0.00039701202	0.00071999157	0.00079021254	0.0006236138	0.0010196603	0.0016869897	0.0053765974	0.0022483533	0.034917038	0.054827593	0.2454888	0.09609886	0.39312664	0.08347112	0.07180914	0.0020680747	0.004717452
m	0.00026405964	7.783825e-05	0.0002547961	0.00032745744	0.00015819255	0.00085405	0.00039652843	0.002183708	0.006434945	0.060575392	0.03261527	0.13753796	0.0804436	0.48355958	0.11257136	0.06604368	0.0052012024	0.010500457
è	0.0023286338	0.0014662404	0.014204026	0.0073804827	0.001833379	0.007885276	0.006300303	0.024016066	0.025884233	0.12905267	0.07987236	0.21380477	0.092423044	0.24794409	0.037851963	0.023998162	0.004796742	0.07895756
a	0.00038138512	0.00028331572	0.0004617864	0.00046439827	0.00035108888	0.00048370255	0.0005867947	0.0011955802	0.0008058047	0.0060681496	0.012046765	0.06641998	0.042759657	0.51185906	0.15010074	0.18754989	0.009824109	0.0083578415
m	0.0002520011	7.4369054e-05	0.00025072775	0.00030840037	0.0001335701	0.0006303177	0.00024450503	0.00092679076	0.0021634581	0.013492425	0.007867713	0.043676578	0.040467374	0.49320045	0.21201102	0.15068944	0.014759125	0.018851662
u	0.002405225	0.0016467427	0.015994119	0.007540179	0.0016126541	0.0062362165	0.004568572	0.013250386	0.010442881	0.0442222	0.031086322	0.12600076	0.08436941	0.40785837	0.0774667	0.058632743	0.011651102	0.09501544
p	0.00018873466	0.00010467435	0.00030072086	0.0006223141	0.00030261272	0.00068204006	0.00056588417	0.0017466586	0.00080629415	0.0030738772	0.0063926196	0.031896412	0.028381325	0.27413154	0.29317608	0.30087882	0.044859573	0.011889823
i	0.0013519018	0.00062483945	0.005318787	0.0052238316	0.001216642	0.0033000098	0.0024782785	0.004226561	0.002604142	0.009547128	0.014845961	0.04285121	0.038994264	0.44926938	0.09671129	0.13235618	0.048625506	0.14045401
a	0.0005051357	0.00018100596	0.0007147896	0.0011024206	0.00040190396	0.0012037053	0.0006871869	0.002177007	0.0016613478	0.0046998565	0.005903734	0.022540448	0.022722416	0.26959217	0.24565756	0.3021409	0.074691884	0.04341654
c	0.00046743164	0.00015176838	0.00054367096	0.00080029696	0.0002766016	0.0011663435	0.00038366875	0.0011000349	0.0017491032	0.0048005134	0.0035287663	0.012121734	0.014829624	0.3149437	0.2376728	0.28352085	0.08216847	0.039774604
è	0.011711312	0.0058825086	0.04677813	0.020301227	0.002586881	0.0057635945	0.003969607	0.0045613986	0.007840532	0.008117785	0.009855012	0.02944357	0.0264437	0.47248876	0.11113594	0.08050487	0.03335641	0.11925875
o	0.0011257984	0.000569095	0.0015922269	0.0014796684	0.00094822893	0.0009857877	0.0020018537	0.0020980889	8.4615574e-05	0.0045331293	0.008238537	0.043291844	0.034979086	0.24084961	0.2778875	0.2998391	0.065642424	0.013853436
n	0.00055905565	0.0001282771	0.00058721215	0.00069334527	0.00026784494	0.0010778897	0.0004916161	0.0014190925	0.0017182438	0.007572226	0.0032575845	0.01157874	0.0127236	0.16025443	0.21162383	0.24962766	0.16680153	0.16961776
e	0.0019042164	0.0010098857	0.009412044	0.006207954	0.0017432161	0.0050140964	0.0036548595	0.006657835	0.0035026772	0.018393578	0.008883812	0.02636616	0.025423912	0.29916304	0.17555487	0.25346938	0.087324426	0.06631398
