 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a	0.9934263	0.006483753	5.3399854e-05	3.0773233e-05	7.3538257e-07	6.476522e-07	1.465892e-07	4.2596757e-06
p	0.9095253	0.008130576	0.0094951745	0.019411737	0.04011416	0.0021175044	0.0005787271	0.010626868
e	0.9673561	0.017619492	0.003909318	0.0036447693	0.0010115813	0.0001558781	2.4833427e-05	0.006278087
t	0.9162209	0.06813904	0.009290296	0.0032048386	0.000662091	0.00011238862	1.5876709e-05	0.0023545816
à	0.49216703	0.39027262	0.082005545	0.023284258	0.0011059161	0.0010250165	0.00011631014	0.010023359
c	0.43199486	0.5322168	0.03392482	0.0015644182	9.040983e-05	3.73154e-05	4.282258e-06	0.00016712712
i	0.09354565	0.052492823	0.13651495	0.013192849	0.004814594	0.0033933327	0.0083704805	0.68767536
a	0.637759	0.31035239	0.047108993	0.0044438797	0.00011628666	7.6691365e-05	1.1166868e-05	0.00013159613
k	0.032002494	0.10942353	0.72387713	0.08902762	0.032873724	0.0017092136	0.00011385415	0.0109724635
è	0.021693714	0.047902163	0.7355611	0.10923884	0.015084647	0.0024067156	0.0003315805	0.06778132
c	0.08503534	0.12577659	0.55790013	0.20414798	0.021565994	0.0015048197	9.4065814e-05	0.0039750985
c	0.120545834	0.23443866	0.23088416	0.07043255	0.004477644	0.0050565638	0.0022619658	0.33190262
i	0.35290337	0.11752216	0.074909076	0.16095982	0.0061445413	0.053808954	0.049640656	0.18411146
a	0.32556495	0.06625036	0.037438024	0.5610166	0.007590837	0.001247335	0.00029691576	0.0005949738
a	0.024530971	0.08916168	0.06891661	0.7338616	0.06365915	0.0031823108	0.00036502304	0.016322615
n	0.019746283	0.05293562	0.019795656	0.7709014	0.12257743	0.010610605	0.00043169392	0.003001283
d	0.006820215	0.05611039	0.037345953	0.5840706	0.21103786	0.0371309	0.007946944	0.059537143
ì	0.05150152	0.1957403	0.050174497	0.30591175	0.0387675	0.14874288	0.10850468	0.100656904
n	0.005645687	0.0062041795	0.0062194606	0.32055154	0.60758334	0.047177803	0.0011426483	0.005475313
n	0.007860905	0.080890976	0.026175117	0.4246808	0.20974042	0.055734165	0.11491851	0.0799991
u	0.0686497	0.18145019	0.056033567	0.08375632	0.03154149	0.2083893	0.17633125	0.1938482
n	0.0036137602	0.0054159765	0.008293263	0.08022923	0.12646507	0.7069069	0.021356188	0.047719605
e	0.0061436906	0.08985252	0.012071932	0.07328697	0.16722715	0.11850041	0.41013795	0.1227794
i	0.012405248	0.015110762	0.004136848	0.026748331	0.16042282	0.71600515	0.05367412	0.011496757
g	0.004415674	0.028423257	0.005686885	0.012446652	0.02879804	0.80579346	0.095161006	0.01927503
e	0.00869944	0.07988497	0.00937086	0.015231563	0.022212617	0.52372485	0.26861832	0.072257355
n	0.01914414	0.050620247	0.011699075	0.021350479	0.041960612	0.6128629	0.15256178	0.08980079
i	0.0026388087	0.0741558	0.0025064724	0.0048547015	0.012053463	0.10529758	0.74278426	0.05570887
t	0.018989377	0.027630776	0.010889	0.018201442	0.09051847	0.4186238	0.25743583	0.15771142
ò	0.0020838853	0.061236795	0.0022696445	0.005155974	0.012828495	0.07118207	0.8004173	0.044825815
r	0.007779521	0.0090663	0.005400117	0.0065789307	0.008004339	0.09103412	0.81563914	0.05649748
i	0.0041262796	0.048748665	0.0037548458	0.00861996	0.008860892	0.05671379	0.8108105	0.058365103
</S>	0.0027943354	0.0043244194	0.0019071554	0.0033734287	0.01106531	0.050644375	0.042812042	0.8830789
