 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
p	0.99803275	0.0009779261	0.0008991353	5.5339493e-05	2.7452887e-05	1.7485124e-06	3.928319e-06	8.1352005e-07	1.6045519e-07	1.4950763e-07	4.497803e-07	4.6482565e-08	1.7525515e-07
ù	0.8185584	0.0042489762	0.031119443	0.010577255	0.08561803	0.008206121	0.01531695	0.011700063	0.0024429332	0.0023389594	0.0006734225	0.0004666979	0.008732676
r	0.51948005	0.13479479	0.13007869	0.060944054	0.036105756	0.021304093	0.071160026	0.0014829315	0.00367143	0.0013317224	0.0005558212	0.00015727276	0.01893335
u	0.40236297	0.14546905	0.16268457	0.038957316	0.13952023	0.014177368	0.021412307	0.01186091	0.0043344004	0.0012284233	0.0016365417	0.0036973322	0.052658603
k	0.043441154	0.7879192	0.16075812	0.0065988684	0.00063527125	0.00013669196	0.0004879576	7.0761666e-06	1.0353391e-05	1.612949e-06	1.2983938e-06	1.9988892e-07	2.236259e-06
a	0.07890398	0.40611857	0.20962548	0.047021914	0.1376929	0.034716014	0.03935187	0.011549306	0.010239179	0.0015843164	0.0006459176	0.000712307	0.021838155
s	0.081313856	0.25300545	0.6267866	0.035511807	0.0022858859	0.00049631606	0.0005129095	2.0158754e-05	2.6147469e-05	6.8782106e-06	2.0332232e-05	3.1140698e-06	1.0476122e-05
ì	0.022342712	0.23528259	0.32549962	0.07645829	0.18786436	0.028450726	0.063377135	0.025479788	0.014015662	0.0012644416	0.00038666918	0.00019902668	0.019378945
t	0.017191842	0.07738099	0.8377384	0.055749312	0.008508797	0.001315557	0.001953659	1.6293849e-05	0.00010845441	8.289529e-06	8.130544e-06	3.8263574e-06	1.6364565e-05
a	0.01807599	0.14707993	0.58264124	0.08682236	0.098851174	0.019532507	0.029410431	0.0047967895	0.003251567	0.0006922811	0.00029147984	0.00011141711	0.008442816
m	0.010298905	0.017801862	0.3430717	0.5392213	0.07171182	0.013615529	0.0040252185	0.00015014464	6.61756e-05	1.8913377e-05	8.219126e-06	1.651769e-06	8.596854e-06
