 	lui	sapeva	che	oggi	stava	per	fare	freddo	o	freddo	e	non	poteva	fare	il	bagno	</S>
c	0.96491784	0.034267746	0.00040210813	0.00031282988	1.7139677e-05	7.56581e-06	1.3669257e-05	2.2802495e-05	2.6822128e-05	7.843495e-06	8.380768e-07	7.1716784e-07	3.4132867e-07	2.6791065e-07	2.6557566e-07	7.0745074e-08	1.1397942e-06
ì	0.6828261	0.15150361	0.021679718	0.026371349	0.017393114	0.020591892	0.027060974	0.015151614	0.011476465	0.008608375	0.0036694403	0.00089042226	0.0007684695	0.0025348854	0.0027415876	0.00012339055	0.006608622
n	0.534459	0.035133086	0.012183679	0.067934	0.09751999	0.10564012	0.10027899	0.013975656	0.0018415698	0.0016945826	0.0017575709	0.0016781025	0.0030303355	0.0022146876	0.00020128138	7.1679926e-05	0.020385725
o	0.41734883	0.5335723	0.005296361	0.029820606	0.0012342803	0.00088189216	0.0014297583	0.0008547498	0.0054001505	0.0006705915	0.0005239199	0.0002787984	0.00013194961	0.00022167328	9.960194e-05	3.5474288e-05	0.00219907
ì	0.15378313	0.8318338	0.008173924	0.0048734755	0.0009902571	0.00021118044	9.8812845e-05	7.0194033e-06	1.748062e-05	1.190471e-06	1.2775204e-06	1.8730615e-06	3.3644121e-06	1.0235906e-06	1.3365404e-07	5.8415864e-08	1.9619033e-06
t	0.018774789	0.9484676	0.008111792	0.021329068	0.0022843608	0.0005379359	0.00027891397	4.8294078e-05	2.9601444e-05	9.598779e-06	1.1923337e-05	2.1196012e-05	5.8086796e-05	1.0545555e-05	5.33546e-07	1.4730821e-06	2.4323237e-05
s	0.04660798	0.9160316	0.008953871	0.016437305	0.001692775	0.0007625113	0.00040324515	6.387512e-05	0.00011429698	2.1255626e-05	9.889192e-05	0.00036727916	0.00015103065	6.796529e-05	7.4256986e-06	0.00041483634	0.0078038415
e	0.25288114	0.56797093	0.0857779	0.016815115	0.0042134896	0.0059380922	0.005965058	0.0038113038	0.047880452	0.0043042833	0.001621597	0.0008490392	0.0014300911	0.00020882738	6.686521e-05	1.2021002e-05	0.00025375068
r	0.06469084	0.6633496	0.25507715	0.014657993	0.000755965	0.00070081954	0.00039741292	3.5567376e-05	0.00029341897	1.0260602e-05	7.764581e-06	6.450276e-06	7.3705996e-06	2.1045387e-06	3.4943562e-07	2.829059e-08	6.8758827e-06
e	0.10615022	0.7008862	0.1188087	0.024961032	0.003979432	0.00642813	0.0027658949	0.00036458054	0.026127135	0.00050805707	0.0022461629	0.0029121365	0.00060758967	0.0003382004	0.00013630548	2.6684096e-05	0.0027535816
k	0.042001948	0.046767313	0.87498635	0.03465959	0.000803273	0.00042731868	0.00021810632	3.229845e-05	7.8127254e-05	7.128661e-06	5.3784406e-06	4.092576e-06	2.325366e-06	1.993813e-06	3.903117e-07	5.172055e-08	4.224067e-06
a	0.031924535	0.3733889	0.3037268	0.1521418	0.041058406	0.023014858	0.006556548	0.00079071044	0.03535957	0.00073135836	0.0027552182	0.0061527644	0.004536039	0.0010298371	0.00026784142	0.00022182186	0.016342968
s	0.04021888	0.01640308	0.77740437	0.1592834	0.004221735	0.0014444591	0.0005584357	7.651108e-05	0.0002666875	2.4526043e-05	2.5854048e-05	1.9106714e-05	8.650033e-06	9.355575e-06	2.2757345e-06	2.2199988e-07	3.2536787e-05
ì	0.010471225	0.088300385	0.24524003	0.49959973	0.07909363	0.031706527	0.009159001	0.00042816508	0.018685242	0.0003731028	0.0011470603	0.0036386517	0.0042238114	0.0004899405	7.312589e-05	7.1744274e-05	0.007298606
m	0.010619438	0.0070038415	0.12070196	0.82922643	0.023562994	0.005915928	0.0016892204	0.0004551579	0.00022199376	4.9638154e-05	9.1245696e-05	0.00016665935	0.00013599628	4.7069883e-05	2.2234692e-06	2.2330257e-06	0.00010799463
m	0.032418624	0.038499847	0.3009462	0.5176634	0.034552764	0.02094129	0.007898352	0.00026008458	0.014165369	0.00035437374	0.001780326	0.004407551	0.0019094729	0.00051786087	9.730136e-05	0.0002847469	0.023302473
e	0.25952843	0.019574042	0.22924183	0.096190915	0.01552124	0.020723322	0.033343278	0.045724615	0.17316982	0.047465075	0.028396258	0.005845698	0.004620866	0.005593746	0.002156706	0.0005005151	0.012403661
r	0.01282329	0.013057572	0.14745736	0.71600753	0.08175998	0.015848853	0.00937909	0.0014611449	0.001449801	0.00035005962	0.00019234844	5.1886178e-05	2.6526228e-05	4.38646e-05	8.3359655e-06	1.4753583e-07	8.227609e-05
i	0.011388056	0.094487354	0.05054624	0.6369575	0.046679273	0.028762117	0.022722263	0.00286447	0.06289388	0.0056145033	0.009170579	0.010045401	0.005542227	0.003217991	0.0008165716	0.00015170843	0.008139875
ì	0.009873533	0.002389174	0.02968853	0.27649	0.59756875	0.07274873	0.00884234	0.00070710416	0.0010272727	0.00011272332	0.0001761112	0.00014965577	5.692331e-05	5.7041667e-05	8.70944e-06	7.8647184e-07	0.00010264035
