 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
a	0.9971027	0.002511886	0.00010897937	0.00021074628	4.3309912e-05	9.680525e-06	7.3831557e-06	5.5957673e-07	1.093111e-06	3.077829e-07	2.7164479e-06	9.283179e-08	4.5749545e-08	5.0442975e-07
p	0.82457787	0.011056786	0.0053444975	0.039334536	0.011182646	0.016123977	0.037546027	0.022768367	0.0137051195	0.00904531	0.00038836425	0.00054315606	0.006333023	0.0020503178
e	0.9046627	0.03724678	0.0038145133	0.034331277	0.0029824714	0.001535785	0.008781211	0.0009660061	0.00060886034	0.00015414182	9.1159796e-05	5.1890787e-05	0.00011611978	0.0046570683
t	0.7664781	0.14809857	0.010083556	0.05859454	0.003906893	0.001614862	0.008612803	0.00063143024	0.0005330679	8.483556e-05	8.5684675e-05	2.7696584e-05	6.0524733e-05	0.0011873981
à	0.29838637	0.38522002	0.058621783	0.1730828	0.041640498	0.016451228	0.019533215	0.004406972	0.00061421137	0.00031765772	0.00019856343	7.812658e-05	3.504843e-05	0.0014134819
c	0.23401272	0.56414896	0.14598294	0.052178852	0.0022663611	0.001145455	0.00010274928	0.00011154543	1.5840751e-05	2.900855e-06	8.769017e-06	6.204215e-06	2.7617948e-06	1.3873536e-05
i	0.09933668	0.06431527	0.09609561	0.037650943	0.032434016	0.048477232	0.01927601	0.04563834	0.0036417125	0.003309508	0.0009957355	0.00235028	0.0441466	0.5023321
a	0.38127354	0.22036463	0.16464962	0.22803606	0.00443111	0.0008574323	0.00019366921	6.676578e-05	2.8912686e-05	4.5932306e-06	5.2616542e-05	1.0884029e-05	3.507159e-06	2.6686008e-05
e	0.007857688	0.057248306	0.30829984	0.5323881	0.036634285	0.02876655	0.016985461	0.00998461	0.00088614563	0.00027250327	2.5081741e-05	1.8562074e-05	7.42267e-05	0.00055861886
t	0.008522315	0.027362434	0.024348794	0.8663382	0.03233508	0.010741597	0.024441853	0.0046553235	0.0006723148	0.00017781393	1.9032337e-05	1.1049867e-05	3.8908478e-05	0.00033525887
o	0.011246939	0.046293765	0.086151406	0.53389674	0.13184017	0.060702115	0.083124556	0.0362822	0.0031255295	0.00047373894	0.00026097323	4.520862e-05	0.00030881967	0.006247858
s	0.017997805	0.026890239	0.01846417	0.6421086	0.20904705	0.03384817	0.031127831	0.017227478	0.0019614757	0.00051501027	7.609965e-05	3.906969e-05	6.46121e-05	0.00063235743
ò	0.004728572	0.033184294	0.04644992	0.3015142	0.26209027	0.13608797	0.11256452	0.07481324	0.0065587116	0.0011156802	0.0008190137	0.0002707931	0.001894263	0.017908534
z	0.0189137	0.01785839	0.031445593	0.23774335	0.46748126	0.087604724	0.09919033	0.03371622	0.003740943	0.0010566472	7.59001e-05	6.4567306e-05	0.00018736788	0.0009210068
u	0.004075392	0.05867132	0.0257945	0.100052774	0.36586615	0.16056123	0.07269941	0.11103555	0.0071329926	0.0019783913	0.0017268009	0.0022412925	0.026887178	0.06127698
m	0.002941959	0.0037879616	0.002489651	0.032549445	0.5331225	0.1488588	0.21398535	0.053300835	0.006818961	0.0017072393	0.000104736384	3.422066e-05	5.6956622e-05	0.00024144084
e	0.001996967	0.026303366	0.0114348885	0.06983521	0.39578378	0.094147295	0.26727995	0.0584981	0.017556293	0.0017962193	0.0068860026	0.0021599664	0.0062598917	0.040062066
e	0.0016192343	0.0035856958	0.001338496	0.006862108	0.12313647	0.12727298	0.46218362	0.23938586	0.026356751	0.007575276	0.00028412728	8.040249e-05	0.00012473638	0.0001941977
s	0.00068065047	0.004205511	0.0006223064	0.0027855085	0.027688956	0.014317765	0.8100531	0.1006536	0.034358162	0.0037207915	0.00048118483	5.783973e-05	0.0001512025	0.00022345623
ò	0.002295711	0.024214346	0.004610859	0.01215704	0.06314904	0.031767294	0.6079158	0.16926028	0.059222583	0.0032700435	0.0037081141	0.0007132923	0.0027959924	0.014919591
z	0.006382339	0.008192085	0.004728554	0.0061863526	0.04402462	0.06770095	0.36450195	0.36807126	0.095699355	0.022337586	0.0036301264	0.0016691512	0.0028612402	0.004014438
u	0.0023471958	0.042948432	0.0061409124	0.0034831036	0.023874102	0.024887009	0.32312304	0.38111016	0.06407181	0.010985978	0.0043061688	0.006326303	0.07554597	0.030849747
n	0.0003945074	0.0009044008	0.0003274787	0.0006605297	0.0021852327	0.002867628	0.052332122	0.47991318	0.39408612	0.058986746	0.0048220335	0.0006965376	0.00092327775	0.0009001466
f	0.0011113015	0.024419997	0.0049032033	0.0036680892	0.008974872	0.011764232	0.16487248	0.4502287	0.17459835	0.018283254	0.022816915	0.008047248	0.06139614	0.044915248
à	0.030824704	0.3569291	0.016174536	0.014567212	0.025997756	0.0062243566	0.023031661	0.057568967	0.17257428	0.009915211	0.21772887	0.013713561	0.010660706	0.044089068
i	0.000484234	0.00061676954	0.0006371176	0.00038517066	0.001051433	0.0023570948	0.0063652545	0.33218467	0.31520787	0.31752682	0.009702439	0.010416814	0.0018362203	0.0012280722
o	0.00018030492	0.0010162441	0.0001346968	0.00036655716	0.00053808035	0.00035582363	0.014522422	0.0954107	0.5175513	0.13418122	0.18990976	0.027802158	0.010461905	0.0075688455
g	0.0004861829	0.0025704617	0.00036393938	0.0008451964	0.0012257041	0.00051452004	0.010517457	0.03451733	0.50259477	0.18306202	0.22520363	0.022842187	0.008274565	0.006982084
e	0.00076780404	0.008540587	0.0017238315	0.0018029703	0.0026551038	0.0015778907	0.01370554	0.041231655	0.42946428	0.14962688	0.25929952	0.025596434	0.03291054	0.031096939
l	0.00094711245	0.0035091792	0.0015038947	0.0009927325	0.0020798198	0.0016917646	0.00847309	0.06641678	0.34920713	0.433333	0.06701951	0.024489725	0.014413005	0.025923302
à	0.0020062677	0.046637554	0.0032077404	0.0031851446	0.0048591834	0.0022304598	0.018725615	0.033235867	0.2003374	0.061645176	0.2675988	0.03826866	0.119270936	0.19879124
o	0.0007379509	0.0010710787	0.0008015799	0.0006119841	0.00083752396	0.0008706579	0.0012848104	0.00993309	0.06496855	0.40345642	0.07523709	0.34325323	0.07575547	0.02118063
p	0.00046376183	0.0026604226	0.000276637	0.00089788623	0.00080362783	0.00030570794	0.00472844	0.0048056054	0.060667235	0.099452935	0.40116248	0.2679226	0.051894058	0.10395855
r	0.0009814296	0.014091007	0.0017198093	0.0016445355	0.002820823	0.0012804101	0.0073000807	0.010297077	0.104773775	0.08080754	0.2960672	0.10958908	0.13249585	0.23613138
ì	0.008689716	0.11206669	0.008075318	0.0053136167	0.0066092587	0.0014909315	0.0033602216	0.0046223192	0.03746454	0.019287603	0.39860815	0.0726587	0.05517855	0.26657435
m	0.0009172842	0.0013119619	0.0011684063	0.0006850472	0.0010663845	0.0011332264	0.0011764097	0.007052671	0.02569771	0.16388299	0.037004597	0.34075883	0.28815982	0.12998466
a	0.007081223	0.08086248	0.011062919	0.0072278637	0.0087354295	0.0015194457	0.007794488	0.006336983	0.05020444	0.04266492	0.16346574	0.14008047	0.27897462	0.19398898
n	0.0011136807	0.0016667282	0.0015375618	0.0008639264	0.0016163684	0.0017563485	0.0031472135	0.019580828	0.0444296	0.14458245	0.022748366	0.08773117	0.22148293	0.44774288
a	0.009305411	0.18453379	0.0126010375	0.010421457	0.012728557	0.0039635915	0.012810924	0.0072819195	0.030584028	0.021000948	0.07439198	0.050258424	0.2623567	0.30776125
f	0.0026124897	0.0062717064	0.0047891927	0.0019645295	0.0036331378	0.0040557645	0.004145499	0.028128808	0.04834266	0.20920938	0.010522623	0.049565118	0.30132267	0.3254364
à	0.0061261863	0.14074603	0.010116776	0.009048867	0.009630062	0.0040401355	0.016560188	0.008732026	0.03322672	0.02378132	0.050409798	0.058985908	0.3829053	0.24569073
n	0.004308708	0.0053464593	0.0043460727	0.0034936734	0.0041449405	0.0040123365	0.0034523022	0.005873774	0.010047228	0.024538118	0.0138909295	0.07174602	0.5571258	0.2876735
e	0.00890907	0.091448605	0.019750046	0.009269637	0.011199064	0.002350093	0.008241802	0.0049488153	0.016605537	0.014188733	0.03024203	0.0889675	0.5319654	0.16191368
</S>	0.00081624504	0.0015666406	0.0012105829	0.0006347085	0.0011833317	0.0011475623	0.001442452	0.007783987	0.01533854	0.05121206	0.0072000274	0.021184996	0.16532259	0.72395635
