 	dopo	Giovanni	ritornò	la	sera	a	casa	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
d	0.99868804	0.0011887541	1.7378028e-05	5.1537398e-05	2.2996868e-05	1.1948711e-05	9.457781e-06	4.1499798e-06	3.9630363e-06	3.8805086e-07	3.0885758e-07	1.4867645e-07	1.9001398e-07	1.1248382e-07	1.14436205e-07	2.7059318e-08	4.3676857e-07
ò	0.73145574	0.21360953	0.008103135	0.008190165	0.008532273	0.005628358	0.009410363	0.0042008394	0.0071715554	0.0012094927	0.000683823	0.00026476238	0.00045353296	0.00011357869	9.211858e-05	1.1876361e-05	0.00086878956
p	0.81006104	0.073102586	0.014890828	0.016906839	0.026372984	0.028775247	0.01778568	0.0075103454	0.00167642	0.0016532122	0.00012061703	0.00017892175	5.80757e-05	4.7359612e-05	5.2499257e-05	5.0664453e-06	0.0008022538
o	0.656401	0.28673384	0.00912775	0.0062820106	0.007986322	0.003820238	0.004540389	0.0026643984	0.0036089763	0.0009949125	0.0004872183	0.00030598138	0.0006496451	0.00017770093	0.00015726099	3.813469e-05	0.016024208
G	0.28323203	0.6549086	0.03961103	0.007801478	0.010123654	0.0021563026	0.0010323467	0.00039964003	0.000593635	7.522539e-05	2.1791251e-05	1.1847325e-05	7.4296854e-06	1.3955892e-06	1.2501548e-06	1.6487691e-07	2.2120697e-05
i	0.26674798	0.70317185	0.00385101	0.00798092	0.0073161405	0.002184345	0.0025362102	0.001646481	0.0026960638	0.00026153095	7.497713e-05	4.9981845e-05	0.0001357184	7.253531e-05	8.3582585e-05	2.557233e-05	0.0011650989
o	0.88623327	0.104258664	0.0042126835	0.0029418191	0.000910098	0.00082386704	0.00032327807	0.00018124592	8.971451e-05	9.193969e-06	3.2808066e-06	2.5109423e-06	6.438091e-06	2.2049728e-06	8.630187e-07	5.081567e-08	8.9903705e-07
v	0.03660789	0.9376112	0.019560914	0.002980164	0.001677229	0.0006125239	0.00034360195	0.00010910991	0.00041375615	4.588819e-05	1.0215593e-05	5.608599e-06	1.0660155e-05	1.5497252e-06	8.813393e-07	1.4476326e-07	8.530605e-06
à	0.040952425	0.8235683	0.08865498	0.020990377	0.013902646	0.005000358	0.0024862848	0.0006277485	0.003245242	0.00027834767	8.047934e-05	2.842264e-05	7.6399025e-05	8.194492e-06	4.0040186e-06	5.693124e-07	9.5131545e-05
n	0.09653025	0.13076745	0.5303001	0.07693406	0.10464818	0.038026582	0.01002635	0.0056679086	0.003198585	0.0013808344	0.00011001136	0.00012419156	5.254611e-05	3.4233843e-05	3.588162e-05	8.295928e-06	0.002154529
n	0.0170059	0.21464358	0.5187447	0.06028914	0.05416321	0.036767602	0.006199153	0.002761669	0.004513838	0.005474792	0.0016262257	0.0024428293	0.0014550058	0.00057746324	0.00033565334	0.00022650737	0.07277271
i	0.24656819	0.027040245	0.063795775	0.3106957	0.10388332	0.13726978	0.042398013	0.026858537	0.012001336	0.0059204954	0.0018218601	0.0023664043	0.001667302	0.0034560845	0.0032338006	0.000310828	0.010712375
j	0.04252833	0.014163658	0.8292109	0.08729389	0.012658264	0.010273964	0.002462478	0.000953783	0.00032519933	5.943115e-05	4.118747e-06	3.0657914e-06	9.089982e-06	5.7474763e-06	3.1509433e-06	2.0648383e-07	4.476235e-05
ù	0.01811569	0.3749794	0.37514895	0.09289122	0.04655299	0.03589668	0.01262269	0.007052306	0.013555008	0.0047195964	0.0017231188	0.0010031117	0.0028820531	0.0013993888	0.00059230375	0.00012935116	0.010736126
r	0.027517788	0.000992093	0.47191945	0.41635308	0.056805722	0.020048266	0.004150826	0.0017893277	0.00029392276	9.518553e-05	3.581441e-06	3.1501206e-06	4.528493e-06	2.534234e-06	1.5699592e-06	1.6591461e-07	1.877658e-05
i	0.00637649	0.069786966	0.64080197	0.12590583	0.055471122	0.037448794	0.015360228	0.0059236437	0.00846945	0.003253373	0.0007055886	0.0004675963	0.0015401813	0.00078839157	0.0003968995	7.630655e-05	0.0272272
s	0.00789632	0.0007352385	0.051506314	0.82407194	0.08514191	0.025651127	0.0033853417	0.0013742471	0.00016952807	4.3123644e-05	2.4790018e-06	1.8950117e-06	3.7355246e-06	2.9936768e-06	1.6261924e-06	1.14884514e-07	1.215725e-05
e	0.004524231	0.0586763	0.43403098	0.28742877	0.094108425	0.039655693	0.030256439	0.013859199	0.019949531	0.0041362336	0.0011775855	0.00058143545	0.0025453973	0.0006211685	0.00026795917	2.5514997e-05	0.008155212
o	0.0022179866	0.00090075005	0.018409979	0.72886556	0.20180157	0.039631493	0.005624936	0.001805492	0.00037232594	0.00029338774	1.2679525e-05	9.4190555e-06	1.5977766e-05	1.4759554e-05	7.316327e-06	2.3878428e-07	1.6210648e-05
v	0.0018279911	0.004537721	0.022200257	0.46029428	0.4270127	0.037436277	0.023516739	0.008591239	0.0068079974	0.005484823	0.0010590807	0.0007985361	0.00030714623	4.5590667e-05	1.8622839e-05	5.2282365e-07	6.0427607e-05
r	0.0031494405	0.0064447196	0.031525254	0.3594566	0.43529314	0.069975995	0.048932057	0.017307295	0.012782122	0.010617407	0.0016574652	0.0014086633	0.0007896157	0.00016302326	6.5678105e-05	1.7141124e-06	0.0004298332
à	0.014118737	0.03356452	0.07590115	0.15471464	0.30392674	0.14941655	0.094828226	0.041037153	0.05908919	0.014510931	0.00405425	0.0015925252	0.006263804	0.00363144	0.002874276	0.00022073394	0.040255092
i	0.004661986	0.0019804505	0.0073500955	0.17073496	0.5777768	0.10828713	0.05949176	0.04950645	0.011420228	0.0063585695	0.0004862513	0.00066774996	0.0002279278	0.00017020032	0.00010374967	1.0639539e-05	0.0007650514
è	0.0014607821	0.005070661	0.003034534	0.052655205	0.51284665	0.094718195	0.15014343	0.0848906	0.046100635	0.02911071	0.007911718	0.007978411	0.0024757532	0.00070879754	0.0002717763	2.1063024e-05	0.00060102885
s	0.0021553338	0.0019403842	0.0028938893	0.022478893	0.30747736	0.124188974	0.18075421	0.2174056	0.09186581	0.023915835	0.009396818	0.010167264	0.0026512144	0.00096174184	0.00043477712	5.3674834e-05	0.0012581683
