 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
m	0.99725026	0.002234966	0.00012954774	0.0002021768	5.4763015e-05	2.51482e-05	6.0026305e-06	3.3023741e-06	9.0644746e-05	7.690022e-07	3.065295e-07	2.6566352e-07	3.8810208e-07	4.8458844e-07	2.0662546e-07	2.063344e-07	5.4818554e-07
ò	0.15785703	0.04564214	0.08835526	0.3061617	0.14814001	0.12068172	0.01803316	0.015157308	0.047970243	0.016005896	0.0041456316	0.008509878	0.008494035	0.0059705307	0.0012470447	0.00063534465	0.0069930987
t	0.25947475	0.06608578	0.085490614	0.2611557	0.21710384	0.06993419	0.009728625	0.004188976	0.0017982256	0.008922453	0.0017145523	0.001491861	0.0012712111	0.0006857411	7.891492e-05	0.00061340135	0.010261167
t	0.7485779	0.07378904	0.021534076	0.026912732	0.007835152	0.0036935795	0.0028769549	0.0017669748	0.01659575	0.0011713575	0.0022206062	0.00049486797	0.00032295537	0.00026012844	0.00015565676	0.00056978053	0.0912225
e	0.9725293	0.008009361	0.0032418275	0.0046964125	0.0024164298	0.00079309614	0.00028608195	8.910363e-05	0.007830565	3.7828435e-05	2.4241665e-05	8.767867e-06	9.3838435e-06	4.242525e-06	3.0272056e-06	1.249063e-06	1.9145342e-05
j	0.24642666	0.677759	0.048078805	0.022578212	0.0040608435	0.0005053155	2.147261e-05	8.601196e-06	0.00053623633	8.815603e-06	2.7559245e-06	1.3515079e-06	1.4918738e-06	1.1304661e-06	3.8243996e-07	5.2127336e-07	8.385219e-06
è	0.30115968	0.40369627	0.17386265	0.060670264	0.0078012096	0.0028386356	0.003563589	0.0012988743	0.025934465	0.0009123157	0.0035318697	0.00043834082	0.00043707935	0.00032014895	0.00031267692	0.0003387513	0.012883314
n	0.07754017	0.7914212	0.109471336	0.019742263	0.0014233529	0.0001564447	0.00011650723	4.4654866e-05	5.5940083e-05	1.3343683e-05	5.151425e-06	2.727091e-06	1.990118e-06	3.3933873e-07	5.1938906e-07	2.918904e-07	3.7603147e-06
n	0.19957773	0.27938092	0.36782238	0.042128693	0.0054315743	0.0017196835	0.0024534026	0.0008487551	0.019613732	0.0006183302	0.0025723656	0.000290393	0.00026390114	0.00022095897	0.00021753903	0.0005698126	0.07626982
o	0.73948586	0.08000804	0.096663	0.045625295	0.018882576	0.007129157	0.002926418	0.0003721254	0.007197731	0.0006371426	0.00046861035	7.812337e-05	0.000121040815	6.655159e-05	1.47077835e-05	2.267807e-05	0.0003008346
m	0.34474343	0.237848	0.3327405	0.074612044	0.008105664	0.0009798723	0.0001016514	1.9469366e-05	0.0008146492	1.2137055e-05	2.7023952e-06	1.9281806e-06	2.9694527e-06	6.9185495e-07	9.849357e-07	3.350918e-07	1.2904203e-05
e	0.023727171	0.11794507	0.6638211	0.12468986	0.017211	0.0065715527	0.0019151457	0.00062346266	0.029835094	0.00065701985	0.001376049	0.00025259415	0.00023640189	0.00015813475	0.000109405926	0.00014040887	0.010730486
v	0.07437524	0.050991833	0.40304428	0.45716265	0.01306794	0.0008334097	9.261486e-05	1.7691977e-05	0.00037183985	1.37092675e-05	4.20676e-06	2.7026886e-06	4.0517293e-06	9.705685e-07	1.3263668e-06	7.797056e-07	1.4760196e-05
è	0.0015166088	0.011079854	0.80681413	0.15226543	0.01839721	0.0060835434	0.00040186435	0.000106412044	0.0023019123	0.00018578884	0.00012884173	4.8487225e-05	5.7284127e-05	3.9632927e-05	6.0313437e-06	8.162276e-06	0.0005588142
k	0.00274775	0.0041961824	0.77875865	0.20442118	0.008177034	0.0012269558	0.00014009113	4.8264374e-05	8.955902e-05	7.953559e-05	2.2258333e-05	1.3725155e-05	1.1750478e-05	3.4711961e-06	5.9999917e-07	2.8401087e-06	6.016959e-05
k	0.011100314	0.006869611	0.88733906	0.070358865	0.006096998	0.0017269524	0.0007684876	0.00013297296	0.0038283996	0.00018167189	0.00096349	4.719845e-05	5.837487e-05	5.702588e-05	2.3077944e-05	0.00015748187	0.010289927
i	0.30382144	0.007904392	0.41583562	0.113565624	0.032532375	0.017010866	0.021335784	0.0021885512	0.07725672	0.0016586408	0.0014675746	0.0002924003	0.00068600447	0.00053526444	0.00036674988	0.0005571103	0.0029849203
a	0.006948119	0.005425142	0.042079363	0.7953624	0.13915455	0.010338686	0.00026820117	2.446903e-05	0.0003195507	3.8476213e-05	7.0498836e-06	3.3990016e-06	7.6217752e-06	2.2104314e-06	6.48009e-07	4.8993513e-07	1.9558282e-05
p	0.00040641162	0.0018902302	0.022003492	0.78274566	0.16964135	0.021479378	0.001063294	9.418853e-05	0.00029023096	0.00010363209	9.573384e-05	2.0503632e-05	3.500575e-05	2.1906495e-05	1.6374045e-06	3.643479e-06	0.00010369199
u	0.0010617828	0.0031424249	0.030555094	0.69824976	0.2250158	0.038240336	0.0012029528	0.00013945796	0.0009586492	0.00037674484	0.00022577381	6.594385e-05	0.000121900186	9.082953e-05	5.1633187e-06	1.0841578e-05	0.00053653476
l	0.0027579314	0.0054307305	0.021942835	0.37352714	0.5206188	0.071810484	0.0014393216	9.220072e-05	0.00060088374	0.00045648022	0.000165487	5.1077302e-05	0.00013345516	9.1338414e-05	5.554823e-06	1.6277994e-05	0.00086003164
ò	0.009185114	0.015682394	0.15342762	0.3015215	0.2878763	0.110310234	0.015440131	0.0022415167	0.031958356	0.006056154	0.011115579	0.0011826741	0.0017355699	0.0024261216	0.0002564167	0.001061871	0.048522525
t	0.004263276	0.0028924588	0.006952903	0.050738897	0.661173	0.26450843	0.0053121774	0.0011076	0.0007768012	0.0009751985	0.0005965967	0.00015548246	0.00015568528	3.604051e-05	4.7416097e-06	1.8136347e-05	0.0003326391
o	0.0053342544	0.0051282365	0.02939217	0.16077198	0.5064039	0.22505659	0.023039442	0.0023442153	0.0073660463	0.0031510424	0.008325922	0.0005368744	0.00073068583	0.0007353492	7.229721e-05	0.0013862445	0.020224808
s	0.00079100137	0.0008575886	0.0031549314	0.016923705	0.38804656	0.5801274	0.007751414	0.00052156573	0.00067032955	0.00054581434	0.00018091254	5.2631123e-05	9.810477e-05	3.9764825e-05	2.5813588e-06	1.3063644e-05	0.00022257608
p	0.004393778	0.0041673603	0.021118892	0.11004056	0.35753557	0.40296835	0.030461524	0.003679021	0.017842993	0.0041373596	0.006975618	0.00095786236	0.0011359253	0.0008553645	0.00014002067	0.00061675254	0.03297306
ì	0.067465596	0.0048409593	0.008591504	0.019082928	0.2848646	0.40847236	0.11937545	0.024019262	0.035200767	0.009271968	0.0019549471	0.0035333144	0.006243705	0.0016605494	0.0024376928	0.00024334724	0.00274102
t	0.0016197454	0.00081748975	0.0038909274	0.011486987	0.30906665	0.63922644	0.01423534	0.0011298489	0.013531842	0.0018938784	0.00052905356	0.00027441952	0.0004851113	0.00031400827	4.327227e-05	3.914218e-05	0.001415835
i	0.019870052	0.017381426	0.068656	0.03658072	0.14687456	0.42446825	0.049809497	0.019609652	0.04657741	0.008562053	0.008450427	0.003784339	0.003491527	0.002302502	0.0013346368	0.013467385	0.1287796
a	0.002439927	0.00058188656	0.0015019043	0.007940362	0.06543039	0.40759745	0.43371394	0.05721326	0.014299482	0.0067976224	0.0008606766	0.00087654113	0.0005141521	8.716192e-05	3.7543723e-05	7.0942433e-06	0.00010061374
p	0.00021775016	0.0008151871	0.0013212583	0.014690114	0.053893402	0.5594909	0.24203153	0.02664314	0.069786556	0.013547062	0.008672683	0.001982689	0.0020202424	0.0025181426	0.00020965957	0.0002503044	0.0019094127
u	0.00095860154	0.0035742624	0.0019648669	0.017167548	0.05448852	0.5746516	0.19767822	0.036098376	0.06926318	0.017402394	0.007300178	0.0026766898	0.0037391544	0.005370034	0.00029796115	0.00049020094	0.0068781935
T	0.0024273596	0.005111569	0.0022873578	0.012396575	0.0381651	0.28537616	0.45086303	0.07160448	0.043159295	0.048579384	0.011711316	0.0065551586	0.007861526	0.005911115	0.0004430534	0.0005605013	0.0069870264
r	0.014759387	0.0053310473	0.0053610923	0.013248954	0.019291863	0.16709965	0.21868104	0.06159482	0.374982	0.022381289	0.022298712	0.0061832126	0.005216476	0.003404742	0.0007114988	0.002286904	0.057167266
i	0.031897284	0.000986771	0.0033364575	0.0032511516	0.0068687503	0.036508862	0.33119804	0.10773299	0.4526427	0.009775334	0.0023642178	0.004118612	0.0027811637	0.00056764146	0.0017111088	0.00023063594	0.004028284
è	0.0016114429	0.00059057877	0.00074186164	0.0024183197	0.012866567	0.053600628	0.5841792	0.21251865	0.03772869	0.057258654	0.0104901055	0.013439024	0.0060080793	0.0018802718	0.0008089498	0.00015023015	0.0037086965
s	0.00028863986	0.00044305576	0.00052192435	0.0017300854	0.006754342	0.036733773	0.44450176	0.16554153	0.055430803	0.1520364	0.0575557	0.0338306	0.019205818	0.011035022	0.004057425	0.0013080497	0.009025103
t	0.0038255001	0.0037952699	0.003267415	0.008062523	0.011771077	0.075111106	0.30306488	0.25516218	0.18185948	0.060844056	0.03845945	0.015253388	0.0086271195	0.0069319857	0.0010028604	0.0035140705	0.019447653
