 	i	bambini	non	possono	mangiare	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a	0.9972365	0.0024953415	0.00011722648	0.00012836105	6.99411e-06	6.5035233e-06	5.5120413e-06	4.3530852e-07	1.0611406e-06	2.8889127e-07	1.301155e-06	4.4770328e-08	3.864467e-08	3.520435e-07
p	0.7747226	0.008789546	0.0057421806	0.084067695	0.02157394	0.02164876	0.031506166	0.023070157	0.012329889	0.012524004	0.0005128909	0.00083912676	0.001032955	0.0016400712
e	0.8514891	0.03394722	0.0046748924	0.08858858	0.0036772157	0.002155638	0.0077554737	0.0010875324	0.0007976349	0.00021058584	0.000106461615	5.4869568e-05	4.356598e-05	0.005411233
t	0.6855233	0.13951863	0.012252638	0.14497325	0.004771826	0.0023493709	0.0077937376	0.0006983716	0.0006937009	0.000114260896	9.61301e-05	3.06706e-05	1.9013813e-05	0.0011651322
ì	0.24873184	0.356746	0.057467964	0.25014964	0.046938743	0.014473174	0.017354555	0.004750572	0.000961117	0.00025920811	0.00025708388	0.000111805035	4.7584526e-05	0.001750799
a	0.24177675	0.576418	0.15066856	0.027797895	0.0018118501	0.0012463148	9.46262e-05	0.00013543335	2.1907796e-05	3.2530531e-06	8.54176e-06	2.757018e-06	2.2699774e-06	1.1832117e-05
e	0.015518421	0.16542165	0.25288364	0.40126202	0.11046319	0.02202742	0.015664412	0.012065542	0.0013875347	0.0005116034	5.55532e-05	0.00010457232	7.750447e-05	0.0025570292
s	0.0055716136	0.019143311	0.045083143	0.82665676	0.08357127	0.0073767873	0.008642946	0.0031692889	0.0003925599	0.00019848626	6.491408e-06	1.2195059e-05	1.0709772e-05	0.0001644941
ò	0.008175015	0.032996614	0.16416928	0.4943914	0.14688012	0.06975231	0.045893256	0.026461022	0.0022352245	0.00048301023	0.0001526587	0.00011525921	0.0001707263	0.0081240665
z	0.03334507	0.04957411	0.19719455	0.57872206	0.097680494	0.0134113	0.016786482	0.008053009	0.001998233	0.0009896674	6.521681e-05	0.000119094206	0.00013260641	0.0019280958
u	0.0055512628	0.06411283	0.08084156	0.3345695	0.30308565	0.08755636	0.025575971	0.054750737	0.0030102183	0.00083031756	0.0006092298	0.0007158874	0.001971802	0.03681864
n	0.003510657	0.005282086	0.0050473614	0.2642847	0.66228735	0.024412578	0.02506146	0.007854408	0.0017031216	0.00033458855	3.2618125e-05	2.5734447e-05	1.602205e-05	0.00014734881
e	0.0019132381	0.018557167	0.023204038	0.23128194	0.42455038	0.13217229	0.06748254	0.062318422	0.0072538382	0.0010398717	0.0012095738	0.0009873384	0.00095921254	0.027070157
f	0.0025405788	0.0051955087	0.0023094208	0.025911925	0.84623957	0.050376024	0.04351013	0.019350804	0.0032111055	0.000990165	0.000102387756	8.612331e-05	4.882204e-05	0.00012752501
à	0.0013209793	0.013848032	0.012690791	0.10866076	0.45439258	0.15338917	0.123344794	0.08732462	0.013731573	0.0020161422	0.0017092992	0.0016133399	0.0014853765	0.024472537
i	0.011198097	0.010815935	0.010737794	0.023282927	0.5102347	0.12827109	0.22430693	0.058173995	0.016363347	0.003068021	0.00053655496	0.0009790015	0.0004600059	0.0015715697
e	0.00029730212	0.0010505968	0.0003758661	0.0071535716	0.05888031	0.038516007	0.7170819	0.12161159	0.03799576	0.007420435	0.0026199778	0.004273349	0.0015590707	0.0011641874
s	0.00028528954	0.0015884882	0.00039338807	0.0036413115	0.01151684	0.019704841	0.73352534	0.14131285	0.07880614	0.0062907585	0.0014799236	0.0009022222	0.00028845872	0.00026416694
ò	0.001083526	0.013761779	0.0032533195	0.022192122	0.033185802	0.05097565	0.6163371	0.14722846	0.07975785	0.0041282265	0.006625745	0.0020462668	0.0012321676	0.01819204
z	0.0038097054	0.005630079	0.003226014	0.003914206	0.024970094	0.065489784	0.26501238	0.36762464	0.17226474	0.04484538	0.010984301	0.023084424	0.0043106964	0.004833537
u	0.002695545	0.04050398	0.007680439	0.009656888	0.016139373	0.039718933	0.36475977	0.3454784	0.0971072	0.014503919	0.007925531	0.008947774	0.015046068	0.02983621
n	0.00023358021	0.0005435799	0.00021947644	0.00053644116	0.0024779772	0.002656999	0.03814491	0.36394536	0.4708087	0.08952952	0.01938488	0.009246063	0.0014298442	0.0008426866
f	0.0010487253	0.024085054	0.003876748	0.009171626	0.006459248	0.0150047	0.16733639	0.39708123	0.25314146	0.024526374	0.038261384	0.014558688	0.006170744	0.039277617
à	0.025967538	0.3240156	0.013779856	0.0061385343	0.005647667	0.003938838	0.015396604	0.04768686	0.1831032	0.006366205	0.30281636	0.014872207	0.002257558	0.048013017
i	0.00032677595	0.00041954825	0.00043033308	0.00026361976	0.0010821214	0.0020492233	0.004176486	0.26632592	0.24365574	0.3745585	0.02507704	0.077425845	0.0026405305	0.0015683032
o	0.000119217	0.000671159	0.00010401505	0.00053355825	0.00047403478	0.00032769953	0.0107271215	0.059849173	0.3806083	0.14526889	0.30502748	0.08138555	0.010602521	0.0043012733
g	0.00034962938	0.0018433569	0.00032780413	0.001097866	0.0011164435	0.0004987381	0.008064061	0.022657756	0.29210472	0.1709848	0.36646387	0.117920846	0.011814817	0.004755193
e	0.0005952557	0.0067088935	0.0013963812	0.0032398698	0.0019709368	0.0018916861	0.012112173	0.033085804	0.24762464	0.14193779	0.38625726	0.11517153	0.022958009	0.025049781
l	0.00075303944	0.0027057244	0.0013640289	0.001139172	0.0041831275	0.0020295547	0.006826746	0.05433569	0.19531946	0.37496457	0.14156109	0.17340061	0.017458946	0.023958249
à	0.0020500482	0.047706842	0.0032621068	0.0060119038	0.0033519461	0.0029232777	0.01891697	0.032762676	0.16500942	0.06719125	0.3610942	0.09593885	0.0123015735	0.18147886
o	0.00035777123	0.00053448003	0.0004047867	0.00031768953	0.000751082	0.0004611704	0.00061458227	0.0053422954	0.017686099	0.16389893	0.071834	0.6239294	0.10093034	0.012937428
p	0.0003817862	0.0022762227	0.00026574658	0.0014417642	0.0008352762	0.0002890118	0.0041128723	0.0037281893	0.03522265	0.06684983	0.38548416	0.34734446	0.08490687	0.066861115
r	0.00094924995	0.01451683	0.0017072803	0.0027160828	0.0024127665	0.0016777948	0.006985607	0.009740675	0.06379291	0.06763613	0.359988	0.21503267	0.07270262	0.18014143
ò	0.010151945	0.12383452	0.009957802	0.00628993	0.0031453639	0.0013853863	0.0033726506	0.0045235264	0.029746342	0.015448875	0.3851014	0.09375214	0.02272806	0.29056203
p	0.00052828115	0.00096594245	0.0008291057	0.0004342409	0.0016278306	0.000867032	0.0007833041	0.007152059	0.01190596	0.09480909	0.03667595	0.37160385	0.37401974	0.09779768
p	0.0021059392	0.03524134	0.0019246632	0.002477186	0.0010533041	0.00078345754	0.0034757496	0.0037789547	0.023976624	0.028821353	0.24567097	0.15863375	0.12316247	0.3688943
