 	Marìa	però	sta	ora	sta	seduta	nel	giardino	e	non	può	rispondere	al	telefono	non	può	parlare	al	telefono	</S>
e	0.9999534	2.621087e-05	5.641038e-06	1.4349613e-05	5.071715e-08	2.4325445e-08	2.9985824e-08	1.1143529e-07	1.02752e-08	1.2796452e-08	2.2409992e-08	3.540837e-08	1.9340815e-08	1.02170015e-08	2.1143978e-09	1.0146855e-08	4.518935e-09	2.087446e-09	2.589488e-09	4.6772737e-09
M	0.892199	0.03593164	0.004253961	0.04764692	0.0047584274	0.0019887818	0.0016963147	0.0012775777	0.00114174	0.0018790356	0.0040406734	0.00043601956	0.0002736841	0.0005722087	0.00037137393	0.0006545544	0.00022912698	5.5527576e-05	7.593413e-05	0.00051748194
a	0.9910419	0.0055414033	0.0009145064	0.0019839958	5.4419495e-05	2.5152056e-05	6.505376e-05	0.00017877157	2.0904808e-05	3.8016353e-06	2.8240056e-05	5.477998e-05	4.874212e-05	8.334175e-06	6.432935e-07	1.0186956e-05	4.0196182e-06	3.348251e-06	5.931273e-07	1.1214193e-05
r	0.902563	0.090160824	0.0027055037	0.0041852756	2.856828e-05	1.925626e-05	1.3687302e-05	0.00024901103	7.727311e-06	3.1146599e-06	4.873563e-06	3.8510083e-05	1.0088015e-05	3.6024442e-06	8.94374e-07	3.0851943e-06	1.0078202e-06	1.15855e-06	3.5502126e-07	4.9516154e-07
ì	0.7364078	0.20512883	0.011605314	0.045640323	0.00017053046	9.237987e-05	3.0028647e-05	0.0007580248	3.523924e-05	1.2776337e-05	8.522701e-06	6.882212e-05	1.5804952e-05	6.438072e-06	2.9654175e-06	5.3870444e-06	1.1110351e-06	1.3107333e-06	7.2205063e-07	7.6917e-06
a	0.3219074	0.520636	0.15134908	0.0052961484	0.00026900895	0.00015104635	6.5859254e-05	0.00013338134	2.7885022e-05	4.100557e-05	1.0543804e-05	3.4716777e-05	2.8604887e-05	4.881833e-06	1.1386249e-05	4.6967475e-06	2.2667778e-06	5.5774617e-06	1.116199e-06	1.9351288e-05
p	0.028618975	0.8607714	0.007447757	0.10085982	0.00069085316	0.00020413032	3.893663e-05	0.0005583234	0.00014963305	0.0001148783	8.308437e-05	7.620776e-05	1.9568244e-05	2.7386408e-05	1.2962913e-05	3.020145e-05	6.819604e-06	1.9642557e-06	3.6666727e-06	0.00028337497
e	0.013507069	0.77997625	0.020251099	0.18116295	0.0015676701	0.00048718724	5.3170275e-05	0.001770102	0.00026277342	0.00021952298	9.836343e-05	0.00017484263	3.1269e-05	5.129121e-05	2.8592023e-05	5.0385563e-05	9.5260175e-06	3.1834056e-06	4.6078603e-06	0.00029014776
r	0.0078729065	0.69869524	0.11916889	0.17199756	0.0011049246	0.0001737977	2.411471e-05	0.0004794438	0.00010275288	6.865685e-05	6.417093e-05	7.724143e-05	6.7968535e-06	1.7542001e-05	8.554573e-06	1.6649792e-05	3.3505783e-06	6.5482027e-07	3.092537e-06	0.0001136875
ò	0.025569156	0.14373203	0.14855893	0.6431749	0.0122253625	0.0064086537	0.00015777355	0.005415949	0.0013202768	0.005232312	0.00021724714	0.0011079735	0.00014635401	0.0003834508	0.001677182	0.00031612272	0.00011801422	5.690062e-05	0.00011138444	0.004069973
s	0.0048770043	0.14521773	0.63333356	0.20270105	0.009029901	0.0025338545	0.00061094144	0.00046199127	0.00026321923	0.0005549291	0.000113564245	6.345462e-05	4.3192475e-05	1.0897255e-05	5.5500022e-05	1.9382083e-05	7.346415e-06	1.7219613e-06	3.5832807e-06	9.719697e-05
t	0.0038944618	0.07887023	0.40636745	0.46759716	0.018479738	0.005575169	7.9070436e-05	0.0018788733	0.0010970926	0.004770471	0.00012729192	0.0003837418	5.592979e-05	0.00014070567	0.0009897648	0.00014272574	5.453834e-05	3.241123e-05	0.0002463307	0.009216851
è	0.06347259	0.013203594	0.75609	0.13304189	0.012374422	0.0047953418	0.0010582838	0.003093008	0.0034815562	0.0020206997	0.00053431146	0.0017597305	0.0011576982	0.00041196315	0.0009947096	0.0004584887	0.00020993667	0.00022650693	0.0002101019	0.0014052311
i	0.0021422734	0.013277383	0.8859878	0.04468125	0.051092744	0.001916209	0.00015005817	0.0003037761	0.00013234936	0.000121415396	2.6882019e-05	8.7933855e-05	2.7829032e-05	7.1137597e-06	5.933065e-06	9.549651e-06	2.8306729e-06	1.3483942e-06	7.285038e-07	2.4518667e-05
