 	oggi	abbiamo	deciso	di	andare	al	mare	alla	spiaggia	sono	andati	tutti	solamente	mio	fratello	non	</S>
s	0.99965024	0.0001381094	0.00016493566	2.892251e-05	5.831116e-06	9.103927e-06	9.986486e-07	2.3072232e-07	6.203483e-07	3.2074288e-07	1.7402171e-07	2.4653215e-07	1.18413496e-07	4.508632e-08	4.2123918e-09	2.8939393e-09	1.14244045e-07
ì	0.9463946	0.007568449	0.0022164534	0.0095609315	0.0064121108	0.002125774	0.0087249335	0.0013053875	0.006177789	0.0027422504	0.0017238108	0.0019600429	0.0014149112	0.00033439594	6.9802256e-05	2.5399671e-05	0.0012429276
m	0.95286274	0.0050078384	0.0016808828	0.013887353	0.014227159	0.0023599674	0.002870649	0.0012027508	0.0005030558	0.0021317895	0.0016228685	0.0009592976	4.3780354e-05	6.984595e-05	5.80066e-06	1.1303719e-05	0.0005529552
b	0.9576538	0.015207947	0.0027258287	0.0039372277	0.0017560469	0.00053411163	0.0006870387	0.000362831	0.0004972852	0.00049293885	0.00028020033	0.00015012939	0.00011390057	7.201447e-05	8.6379696e-05	6.697012e-05	0.015375383
e	0.94893914	0.013057062	0.021342177	0.010016674	0.0020196394	0.0038570259	0.00012700945	0.00012306409	0.00023354532	0.000145649	3.8052283e-05	2.0325639e-05	2.4283168e-05	1.0853136e-05	3.0937572e-06	4.114472e-07	4.194471e-05
r	0.6685172	0.30891895	0.007818246	0.012346927	0.0015776982	0.000121783225	0.00028074125	3.1499316e-05	0.00020304939	0.00010446526	3.2543376e-05	2.1181084e-05	9.493912e-06	2.3060945e-06	4.6749258e-07	1.2206688e-07	1.3425206e-05
i	0.668393	0.22710131	0.02669607	0.038707882	0.007235562	0.0037179736	0.0024020409	0.0013558943	0.003556087	0.0020245207	0.0006962696	0.00036531966	0.0004995976	0.00029591456	0.00040562009	0.00014614325	0.016400883
d	0.098998174	0.878482	0.014970226	0.0066242525	0.0007547165	6.76358e-05	2.6071499e-05	1.9548172e-05	9.570154e-06	2.2932201e-05	1.1897728e-05	4.75672e-06	8.646948e-07	1.2438289e-06	4.2102414e-07	2.0397955e-07	5.4376937e-06
e	0.33742207	0.44487393	0.055857863	0.057610724	0.010809184	0.0035880937	0.005159496	0.0017356903	0.0059033534	0.00457365	0.0015784218	0.00067861046	0.0007931162	0.00046897953	0.00066686136	0.00035315813	0.0679268
c	0.05784142	0.7969371	0.122364245	0.021508029	0.0011737951	8.458872e-05	2.5063015e-05	1.5795922e-05	9.677334e-06	2.1362182e-05	8.159086e-06	2.8714326e-06	7.4790086e-07	9.359359e-07	3.9296762e-07	2.0160697e-07	5.630937e-06
i	0.16817619	0.2289389	0.036086358	0.050740693	0.020292178	0.0073823454	0.011669839	0.0055196197	0.008239804	0.010896782	0.005993879	0.0026364394	0.0017187931	0.0014643351	0.0018125547	0.0028218303	0.4356095
d	0.26715836	0.28337687	0.34565112	0.09963424	0.0034924126	0.00042236943	7.410428e-05	4.025761e-05	5.4487355e-05	5.160826e-05	1.6027489e-05	8.053734e-06	5.3720087e-06	3.9005604e-06	1.6585208e-06	3.261868e-07	8.78926e-06
è	0.04936109	0.22082597	0.5364938	0.13195561	0.025557319	0.0057762703	0.008739743	0.0015611295	0.008853009	0.0056628026	0.0013642155	0.0005863122	0.00096312683	0.00023955232	0.00027367598	2.5224886e-05	0.0017611346
s	0.019143201	0.029972762	0.4096621	0.519154	0.019722018	0.0020409087	8.575841e-05	8.3983476e-05	1.6638349e-05	7.439246e-05	2.3242015e-05	6.906089e-06	6.2525004e-07	1.3231204e-06	6.433178e-07	2.8155574e-07	1.12049e-05
s	0.008968348	0.105132915	0.66165286	0.17333388	0.024340617	0.0027860675	0.004374372	0.0008029577	0.0024084998	0.0030390031	0.0008858188	0.00034247618	0.00046606705	0.00018884719	0.0002618303	0.00027786192	0.010737535
a	0.0587956	0.010536675	0.5680461	0.09865067	0.04072753	0.18590927	0.0038852976	0.0065670027	0.005215968	0.007848662	0.004258164	0.0022287483	0.0011135747	0.0010961624	0.0003572391	0.00031546212	0.0044478867
m	0.010054318	0.011030463	0.18105856	0.64232284	0.1406761	0.014049911	0.00025656808	0.00017606938	6.851851e-05	0.00017999361	7.432863e-05	2.7313377e-05	6.0210123e-06	5.883151e-06	1.1003124e-06	5.677313e-07	1.14313125e-05
o	0.011579785	0.124312595	0.2382474	0.311962	0.13095956	0.02991414	0.042187046	0.0077431924	0.0364851	0.02336814	0.0074769417	0.003872455	0.007413469	0.0018920982	0.0032000858	0.0009509795	0.018435007
n	0.0045102923	0.005654472	0.012233651	0.40236065	0.5553673	0.01738454	0.0014328334	0.00028971204	0.00012348451	0.0003911331	0.00015835174	5.264192e-05	9.389876e-06	1.0552289e-05	3.0543943e-06	3.7928544e-06	1.4167611e-05
a	0.009403486	0.0717566	0.047792137	0.36202174	0.33965945	0.027975792	0.05669638	0.004334159	0.027981209	0.019743787	0.00584074	0.0025211696	0.0036079423	0.00067218073	0.000687979	0.00027463248	0.019030623
p	0.004663088	0.0057134735	0.005535104	0.112496555	0.8088443	0.046755586	0.010935702	0.0011366728	0.0006608867	0.0018948847	0.00086075696	0.0003100561	4.1258096e-05	3.979428e-05	8.889599e-06	1.8080227e-05	8.4873485e-05
à	0.0048256917	0.015530871	0.014291658	0.107401505	0.65154266	0.068551235	0.07731319	0.0048628766	0.017296733	0.019735036	0.008606664	0.0050029	0.0026093663	0.0006569092	7.5349744e-05	4.991331e-05	0.0016474064
m	0.01231505	0.011636649	0.012676355	0.0530232	0.5052183	0.2445925	0.08865204	0.019087406	0.012588458	0.02069217	0.00891081	0.0037451084	0.0011178972	0.0010519541	0.00035562736	0.00036153645	0.0039749104
e	0.013787143	0.0844718	0.077094786	0.07377591	0.4394453	0.13664849	0.0655126	0.012590828	0.013675774	0.020487648	0.010073695	0.004193108	0.0022925239	0.0014507615	0.0014672271	0.01001128	0.033021193
s	0.0012429322	0.0012589316	0.0015718444	0.0095190415	0.22421223	0.56837004	0.1352808	0.046071377	0.005264093	0.0040307194	0.0020248855	0.00070185633	0.00012304394	0.00012977775	1.785359e-05	2.308226e-05	0.00015751465
t	0.002667101	0.024444243	0.015905332	0.04726387	0.28422	0.34483698	0.15575577	0.024179975	0.034812987	0.017525265	0.009304723	0.005297097	0.005121122	0.0018401277	0.001948747	0.0020089278	0.022867685
