 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.99719054	0.0022540889	0.00032436135	0.00021763906	1.6983855e-06	2.0084601e-06	9.5988025e-06
n	0.63488555	0.1463552	0.022751117	0.022046119	0.024862682	0.006298901	0.14280042
a	0.1176137	0.7075121	0.012936723	0.006029432	0.0038152146	0.00062733196	0.15146554
v	0.0015484958	0.94790363	0.04950348	0.00073240383	4.0913754e-05	2.7413736e-05	0.0002435466
o	0.007425639	0.84347785	0.07264804	0.026237983	0.002925002	0.0013407934	0.045944564
r	0.0010809836	0.41019946	0.5706097	0.015545631	0.0007221286	0.00027405724	0.0015680232
à	0.009775966	0.28969914	0.42132267	0.11382153	0.0093226135	0.0020608401	0.15399723
s	0.0076546846	0.03988551	0.91301674	0.036735635	0.0020679191	0.00013389398	0.00050565525
o	0.0024265544	0.02658454	0.5574607	0.3402435	0.012474881	0.0032193842	0.057590395
o	0.00066882215	0.02058764	0.3217307	0.6294029	0.025897697	0.0009302166	0.00078210456
s	0.0006967619	0.050643057	0.12328954	0.76623905	0.05215575	0.0023875672	0.0045882533
s	0.0008327736	0.01952804	0.048946973	0.7685932	0.1313141	0.0018306437	0.02895433
o	0.0023853576	0.0027044404	0.03303927	0.8974186	0.01969564	0.0016446383	0.04311201
m	0.0006956074	0.02954501	0.08382809	0.13436224	0.7056035	0.020784339	0.025181187
ì	0.00041383976	0.0052467594	0.025414681	0.71071666	0.1592929	0.006293926	0.092621356
k	0.0018101905	0.0031934106	0.019756904	0.024372056	0.8761064	0.06511095	0.009650151
a	0.0010032435	0.003802396	0.01774594	0.31686106	0.4817374	0.047216956	0.131633
m	0.002916635	0.012086879	0.06183638	0.0222759	0.41640702	0.42386898	0.06060816
è	0.0009739022	0.006624401	0.015540525	0.09334694	0.32272163	0.17023793	0.39055467
r	0.0022485165	0.0034459436	0.0048989533	0.0019662492	0.11093973	0.82214737	0.05435324
i	0.0012353485	0.002148921	0.012077696	0.048651863	0.17340764	0.6159537	0.14652482
</S>	0.00082403055	0.0030389028	0.016365502	0.009906843	0.051516406	0.07759696	0.8407513
