 	se	avevi	visto	tempo	il	tempo	non	fossi	venuto	che	ti	bagna	tutto	</S>
a	0.8804678	0.11216634	0.0070610666	0.00017894039	5.1875806e-05	3.7465936e-05	8.332114e-06	1.8520754e-05	4.1193416e-06	6.584544e-07	1.0226654e-06	1.6349105e-07	1.208449e-06	2.6009216e-06
n	0.07366784	0.87986416	0.012868941	0.00784582	0.0054507595	0.0032838117	0.006432409	0.006086735	0.00016156283	0.0008306004	0.0010357662	0.0017376558	0.00023356102	0.00050037564
ì	0.0027118272	0.94693017	0.042659305	0.0025011713	0.0006279245	0.0005679695	0.0005165521	0.00036481512	0.00012749995	2.9898434e-05	2.3272938e-05	1.6992584e-05	2.7308984e-05	0.0028953312
c	0.0044381013	0.97159183	0.015199549	0.0020440056	0.0017674167	0.0014271111	0.0006077512	0.0016517838	0.00011824895	0.00013655343	0.00014907979	4.9980783e-05	7.578795e-05	0.0007427975
h	0.08968575	0.4328538	0.2375511	0.04438683	0.065316714	0.017759733	0.015198586	0.00095516746	0.0008085905	0.002083173	0.0007399417	0.00021940135	0.00022888008	0.09221228
e	0.079302974	0.56384873	0.3316063	0.011104341	0.0077685514	0.003402154	0.00041354622	0.0014529385	0.00024417	0.00014718364	0.00021618001	2.2594924e-05	7.9570935e-05	0.0003908119
t	0.0013073799	0.027417805	0.9551579	0.014309684	0.00097166694	0.00073636306	5.220463e-05	1.4522495e-05	1.2636726e-05	2.7468786e-06	2.734951e-06	1.0361289e-06	8.0756234e-07	1.2599194e-05
o	0.0014836134	0.09233325	0.656273	0.12718555	0.049063638	0.046394788	0.00836361	0.0007552953	0.010827296	0.00055262615	0.0001833849	8.099871e-05	3.6242003e-05	0.006466729
r	0.0017541113	0.0102039715	0.86929643	0.110642664	0.0062194546	0.00144742	0.00029138295	6.61059e-05	4.4404733e-05	9.779518e-06	4.978743e-06	1.2458556e-06	1.9692748e-06	1.6104168e-05
ì	0.0019789261	0.030516597	0.76690227	0.14161395	0.020226177	0.020255905	0.0072533824	0.0007330412	0.007074602	0.00022190924	9.8384044e-05	6.853565e-05	3.4949047e-05	0.003021322
s	0.022121662	0.0055603054	0.5493959	0.3823445	0.03144113	0.0037496681	0.0050669014	3.5203208e-05	3.3784156e-05	4.0734525e-05	1.2244238e-05	1.3201983e-05	3.718726e-06	0.00018093058
o	0.0047501437	0.012079435	0.674999	0.23184776	0.04057397	0.017612522	0.0066743754	0.0003678906	0.0044699926	0.00048474735	9.00533e-05	2.3761557e-05	2.6956308e-05	0.0059994636
n	0.00094370585	0.00077070826	0.055418406	0.7624884	0.16741647	0.010946271	0.0018919025	7.2582574e-05	2.4712623e-05	1.0400131e-05	3.4326163e-06	5.627252e-07	4.8934163e-07	1.18624375e-05
t	0.002245678	0.0068145306	0.16198176	0.71316105	0.06177818	0.039234124	0.004951619	0.00040224622	0.0072950935	0.00033529213	0.0001030746	3.8235605e-05	1.5085736e-05	0.0016440899
a	0.041094866	0.011882886	0.054005772	0.5134664	0.21760564	0.048356954	0.03447383	0.04363222	0.010949323	0.009769216	0.009631788	0.002398873	0.0006812592	0.0020508738
c	0.0035771772	0.0003018939	0.017769052	0.40331024	0.5473888	0.02477478	0.002566984	0.00013610616	6.192555e-05	4.3501765e-05	1.792228e-05	1.8524792e-06	1.0761884e-06	4.8637918e-05
e	0.0048955884	0.013655492	0.075230666	0.51758933	0.15425314	0.14194612	0.0073851	0.008809198	0.0377276	0.0024362323	0.0025004838	0.0007395675	0.0009048288	0.031926624
r	0.0020484782	0.004063072	0.041290913	0.19266215	0.623136	0.13053745	0.003911633	0.0008240148	0.00087381393	0.00023384306	0.00015244186	8.02569e-06	1.5606338e-05	0.00024268107
ò	0.0030484875	0.014229414	0.15215018	0.40184203	0.23029283	0.13046734	0.01915777	0.0014498561	0.02932756	0.005849898	0.0023264284	0.0014326969	0.0003207559	0.008104819
