 	lui	sapeva	che	oggi	stava	per	fare	freddo	o	freddo	e	non	poteva	fare	il	bagno	</S>
c	0.871263406	0.109898236817	0.0031041862099	0.00320620741083	0.00205732093826	0.00208189296323	0.00271899664689	0.00153473817938	0.00116136265996	0.000869181675424	0.000383713000848	9.14486454175e-05	8.00021610546e-05	0.000282097934254	0.000285401039181	0.000204068872248	0.000777729816545
ì	0.792402636	0.158375829339	0.00552578661863	0.00794091205468	0.00852445044929	0.00911924921551	0.00939952882882	0.00245701999824	0.00127785197219	0.000978607463147	0.000495375681648	0.000202999653718	0.000280672207239	0.000423457997354	0.000296143518549	0.000202624081834	0.00209684816024
n	0.701812925333	0.24296001218	0.00827645193821	0.010137937962	0.00972052859896	0.0102542359932	0.00997010392419	0.00185562114708	0.000912259724809	0.000517270587257	0.000321333874337	0.000198679932245	0.000305430894097	0.00030453352315	0.000119405777858	0.000122811808589	0.00221047302607
o	0.515716046078	0.423249501393	0.0329905982794	0.0102030949127	0.00668193660885	0.00370255622908	0.00365190142344	0.000870059614509	0.000697437303215	0.000321542015421	0.000174391809253	0.000160949510823	0.000118975956315	0.000313974931852	0.000101057050998	0.0001132424017	0.000932745856842
ì	0.277277627759	0.638818888464	0.0628623171665	0.0100794684142	0.00581989176095	0.00142479417983	0.00144522254507	0.000465133663442	0.000272235132426	0.000190490818295	9.38432406546e-05	0.000149996525639	5.31049244911e-05	0.000389818089201	0.000111044023953	0.000127869812429	0.000418266758947
t	0.112878809313	0.765834198155	0.0898149863955	0.0146454507347	0.00914540253178	0.00236245146194	0.00274716264787	0.000825677304837	0.000148369460662	0.000159334995174	6.10503198456e-05	9.58660046128e-05	4.17181850476e-05	0.000227063196511	6.49977753204e-05	0.000214603365805	0.000732866240156
s	0.081597619251	0.770131178718	0.101620431792	0.016873505859	0.0107107393186	0.00417950066979	0.00549417236023	0.00155959218587	0.00365508158552	0.000564618243495	0.00024791321426	0.000165259321816	0.000138421850054	0.00103869894048	0.00021048882118	0.000969877189062	0.000842876712931
e	0.0706629127294	0.657222684239	0.219088088591	0.0286197823737	0.00609748785953	0.00317869582201	0.00434114613174	0.00130916994823	0.00482542824273	0.000632502260183	0.000307408001534	0.000189094139671	0.000156079152388	0.00150634904714	0.000302271639068	0.00118499733252	0.000375891729126
r	0.0382279821022	0.54057764808	0.341047666864	0.0528300360579	0.00982986820651	0.00270899664427	0.00249414100613	0.00092332490653	0.00348714521216	0.000327947269416	0.000353536960381	0.000286016872802	0.000106278801799	0.000752822740893	0.00016504679276	0.00547523860236	0.000406321515764
e	0.0251826582933	0.376403411893	0.472441140288	0.096112184686	0.0126128656355	0.00270936529456	0.00191816891906	0.000736493305443	0.00301736060677	0.000222672226472	0.000360765431176	0.000311173065751	8.91892368913e-05	0.000423715227015	0.000103972180144	0.00688130562039	0.000473578323536
k	0.015764828227	0.193650426498	0.572759484763	0.165329978895	0.0293081058385	0.00404540392932	0.00248182779655	0.00108504712108	0.00352467040787	0.000265752055611	0.000456201501815	0.000539034357094	0.000374670278312	0.000365641425861	9.97389525588e-05	0.00840442848117	0.00154476623736
a	0.0115827496348	0.117040367659	0.547652751588	0.258149968965	0.0401930657928	0.00478866053391	0.00265657030305	0.00122086093569	0.00370632577416	0.00028898618009	0.000488605262212	0.000610261876287	0.000470015260422	0.000249282321725	7.35301847604e-05	0.00888164250301	0.0019463626837
s	0.00854643088673	0.0558771743797	0.466766761863	0.386390196988	0.0579371269309	0.0067862537773	0.00335520197902	0.0017796643101	0.00276914317664	0.000322962919183	0.000398158962571	0.000468814384272	0.000480768222658	0.000176439926094	4.89376996436e-05	0.00651379050709	0.00138217765006
ì	0.00474834587684	0.0307316257932	0.296690423554	0.565041283663	0.076357957177	0.00928090100243	0.00393466269501	0.00206231227157	0.0024737798944	0.000355821109288	0.000387889341925	0.000425362549963	0.00049541878483	0.000132787299804	3.56949685812e-05	0.00575515729234	0.00109057800157
m	0.00488769641841	0.0149979809671	0.212167595451	0.644995200554	0.0752152873257	0.0173401409948	0.0125596251343	0.00787677014472	0.00278622937982	0.00133723634666	0.00051493481879	0.000494226777056	0.000420116607587	0.000126284184651	9.27139960811e-05	0.00212247647999	0.0020654872149
m	0.026436986815	0.0125936484429	0.17289296925	0.535741106851	0.155990477109	0.0257635289316	0.0232339184448	0.0159021252082	0.0157822422051	0.00573428256869	0.00273822300243	0.00106947840104	0.000941906928262	0.00055547061268	0.00034143275619	0.000995347095566	0.0032868427371
e	0.0338164397777	0.00976242898217	0.108073717583	0.50152469295	0.24878652797	0.0302453327039	0.0193991694283	0.0142066489027	0.0187100291895	0.00634720782736	0.00328440308091	0.000969243315343	0.000910339864181	0.000798775671003	0.000383182971469	0.000695207226727	0.0020866458026
r	0.0145339363332	0.0117715836462	0.0632228161277	0.55945164965	0.24269336219	0.0398378038346	0.0194949814561	0.0116574745502	0.0120665327656	0.00355376787405	0.00224520190417	0.00104935747515	0.000813399425154	0.000695237444548	0.000235417456633	0.0152572814196	0.00142020623378
i	0.0071131198262	0.0113565324002	0.0502114239786	0.45164520255	0.33095570893	0.0707141854115	0.024616440352	0.0127913844327	0.0104454416599	0.00294780908208	0.00218159930999	0.00126193912733	0.000820589436068	0.000587721670716	0.000199588139252	0.0199078080673	0.00224350348555
ì	0.0046781028432	0.00493630965407	0.0358773360202	0.277045783517	0.52466689431	0.0878885935705	0.0267030525307	0.0164562807176	0.0061248613171	0.00272244852783	0.0016650302391	0.000937442136403	0.000989639937336	0.000423848949892	0.000153838082847	0.00671127011277	0.0020192550811
c	0.0163557325909	0.00456026643228	0.0219462158887	0.205906615906	0.565325647437	0.0858831819568	0.0390181278102	0.0308504318905	0.0113991510041	0.00527491249661	0.00168718884627	0.000863526629561	0.00150600153828	0.000529797388284	0.000230067350367	0.00278912881394	0.00587399692927
h	0.0281160700196	0.00469218179688	0.0172545645102	0.160949217135	0.516454713812	0.0881135391856	0.0568947428901	0.0478548376948	0.046398951558	0.0132313317275	0.00409795167366	0.00202852478264	0.0022524056414	0.00118548581515	0.000842495579265	0.00196248348086	0.00767049758656
e	0.0194221123433	0.00284257076749	0.00901491232827	0.101963960894	0.483289128937	0.167295589795	0.06695367043	0.0577753798983	0.0571691182367	0.0157457229778	0.00637474637526	0.00254185867203	0.00231584864437	0.00138935828045	0.000981280834235	0.00148707818315	0.00343765746785
n	0.00875703486215	0.00326778150372	0.00766848448242	0.066274917394	0.410046106646	0.271936055532	0.0834936600767	0.0654674357728	0.0442726743096	0.0135870458543	0.00580889925002	0.00217665596361	0.00250925774186	0.00128757926748	0.000598970319118	0.00931634117544	0.00353108623594
a	0.0045205062391	0.00340221416126	0.00738884720721	0.0426276552787	0.294219229549	0.372905340511	0.107173851492	0.0779627239976	0.0450654416339	0.0146046305158	0.00668703997787	0.00255347556714	0.00285861710042	0.00128698626869	0.000607255485579	0.011787550815	0.0043486256087
k	0.00262205044703	0.00280029406549	0.00572864883334	0.0252110228336	0.21621659465	0.428581754837	0.126486837697	0.0981749630992	0.0483074912313	0.0182686547659	0.00742898625556	0.00274713765405	0.00327451535727	0.00141528565776	0.00084692076982	0.00720789161298	0.004680952507
à	0.00221488737301	0.00268801496583	0.00415661741951	0.0188567483152	0.194278447017	0.419632443612	0.134932983339	0.115550968066	0.0582493963171	0.021194055558	0.00840050229319	0.00349275430002	0.00416850185349	0.00158672597559	0.000968107487873	0.00568264021298	0.00394622327584
m	0.00328591870182	0.00183513905088	0.0040136752525	0.0126262262757	0.191627043939	0.387539089204	0.128622541686	0.139136679655	0.067747747159	0.031720841342	0.0112454786384	0.00375515139067	0.0053088690969	0.00158723854886	0.000998808417224	0.00335586156951	0.00559370200778
i	0.00312207759809	0.00130762827083	0.00360611690843	0.00957050747457	0.14342995338	0.327617635068	0.121548946075	0.170308219385	0.115468113853	0.0513424026433	0.0262956768541	0.00578072528889	0.00756906718097	0.00209218581962	0.00130802268454	0.00286439338844	0.00676831839833
f	0.00202617141661	0.00145874601941	0.00249627043548	0.00711102198886	0.0908807565067	0.290881545289	0.105395002205	0.195330464062	0.165525671951	0.0696869103944	0.032712646518	0.0071460113743	0.00862322072432	0.00265156992787	0.00169607865551	0.00767609844421	0.00870180546495
r	0.00219232388633	0.0014820045862	0.00233054118723	0.00671250333829	0.0883007147389	0.21153227743	0.0739932127217	0.236518421354	0.20808884525	0.0865277711781	0.0303043077527	0.00800243884077	0.0106170597748	0.00756614881709	0.00364537573417	0.0111068326743	0.0110792199735
ì	0.00180721348099	0.00077987555866	0.00160053683781	0.00395168490276	0.0703486797096	0.155981240477	0.0793575770539	0.248907973785	0.232290437283	0.098574038726	0.0478780874976	0.0142003402783	0.0153402635683	0.0103453161855	0.00495050285346	0.00683036222717	0.00685586038379
s	0.00203368356806	0.0010354806154	0.00284353717644	0.00296232316583	0.0611829461365	0.134913668159	0.093959568378	0.239233945062	0.240872428094	0.106139258909	0.0513302953659	0.0150799857661	0.0184338509528	0.00752415032183	0.00453238431089	0.00710592884512	0.0108165503915
k	0.00395685636689	0.00214322952895	0.00429326259914	0.00257330917292	0.0481804196328	0.088885893343	0.0647242544927	0.275365838554	0.291241275698	0.105735101036	0.0363158192353	0.0173343509087	0.0175398899729	0.00707222500394	0.0075252947841	0.0100579168056	0.0170550614182
o	0.0036788916701	0.00206005464629	0.0028930889182	0.00174326100451	0.0249030832816	0.0495345095777	0.0473292331376	0.254822323918	0.325920753633	0.130000991345	0.0719902049251	0.0257459308296	0.021092269053	0.00866171544465	0.0086807119085	0.00796675131287	0.0129762297958
o	0.00302115468737	0.00132516579876	0.0018788286834	0.00319063827897	0.0194943607792	0.0291680958152	0.0490357543152	0.183131128906	0.300329520944	0.185460132448	0.110437706708	0.0414575760765	0.0337863348443	0.0160704318015	0.0085193515195	0.00545100319909	0.00824281161727
t	0.00280453739607	0.00171166314383	0.00215383014741	0.00394115482304	0.0259831462571	0.0380674991811	0.0387898577011	0.151980460902	0.270976282981	0.210993880483	0.106131519036	0.0432456626122	0.0472577776548	0.0216606496625	0.0118368957232	0.0109140004415	0.0115511627345
s	0.00235981237808	0.00168952593723	0.00265225983871	0.00320740350024	0.0298172133092	0.041085171814	0.021747272357	0.138608575301	0.253242014727	0.225323708228	0.114678552279	0.0304071440474	0.0529242324183	0.0252223601542	0.0160845680891	0.0199673224465	0.0209828343338
ì	0.00205316614754	0.000918679963986	0.0021860853268	0.00242658280846	0.0219577455632	0.0205127810317	0.011369589433	0.114159356567	0.218829885176	0.247960517143	0.16391273516	0.0457379432725	0.0578354272061	0.0290832809561	0.018259599191	0.0224342933988	0.0203622987732
c	0.00686577993561	0.0011232901434	0.00621768575633	0.00176107218095	0.0170946692024	0.0187331979506	0.0113583939683	0.112548385542	0.222947194259	0.228811576681	0.171832266987	0.0487081538908	0.059782669222	0.0223665797987	0.0173869613903	0.0313155344216	0.0211465711435
h	0.0102876118879	0.00406118699029	0.00989702147884	0.00183785555405	0.0168657584441	0.0207335200877	0.011815982088	0.147471977801	0.236082298886	0.20935668986	0.119475955129	0.0501441389369	0.0497122730873	0.0168264933656	0.0221605416634	0.0462886772525	0.0269820336683
r	0.00692696513389	0.00502126874806	0.00689850687141	0.00131843118562	0.0102654977716	0.0148437707556	0.0103368779779	0.1560109922	0.227274944029	0.208342889287	0.107235029176	0.0800033641923	0.0429478996891	0.0205631299412	0.0278492537445	0.0479134416275	0.0262477540727
a	0.00406051696453	0.00249193547836	0.0036468185944	0.00131208267977	0.00671263578407	0.0104477260561	0.00983677278463	0.10709133476	0.17531615137	0.204984082029	0.189316462992	0.0985871130374	0.0608084166297	0.0310342972137	0.0325099952315	0.0366460437888	0.0251976167577
c	0.00578057113321	0.00239264341859	0.00397146601933	0.00170326720042	0.00562688969636	0.0116604016334	0.00955511809154	0.04982679344	0.137769963983	0.18115729441	0.242825875931	0.0765777345458	0.0942127586766	0.0345798767779	0.0333970084105	0.0678982190245	0.0410641180326
e	0.00700368327277	0.0027165401494	0.005767859962	0.00262082211452	0.00599351337445	0.0144140471925	0.0112694877185	0.03041192882	0.126351613541	0.153330882937	0.242595626244	0.0732044735486	0.101064900559	0.048006828266	0.0387327920368	0.0879592511548	0.0485557493375
e	0.00383343612292	0.00240757795733	0.00472442546189	0.00500764105131	0.00759689735662	0.0096666102995	0.00994981125283	0.0242156064733	0.0783131911337	0.159878011446	0.231020488748	0.113165650816	0.105179308053	0.071773915022	0.0520893548456	0.0776250819876	0.0435529831858
n	0.00235279353351	0.0034833684274	0.00334800508552	0.00527003476465	0.00827962593006	0.0077524048624	0.00673966623808	0.0164657354644	0.0464058050179	0.149132112282	0.189776793783	0.106193378245	0.170700288684	0.0708800602073	0.0620577865485	0.105648346719	0.0455137844553
ì	0.00158860267864	0.00306380202663	0.00240103358999	0.00319707649594	0.00612086367061	0.00678022063823	0.00501364789776	0.0101680418881	0.0295385951126	0.115692617694	0.188741928128	0.0727365157883	0.227860743161	0.0639295011358	0.0934394176495	0.131276431393	0.0384509677184
