 	noo	abbiamo	deciso	che	oggi	avevamo	andare	alla	spiaggia	con	mio	fratello	però	lui	sapeva	che	faceva	freddo	e	non	è	venuto	ma	ma	lì	che	il	mare	non	mi	piace	quando	fa	freddo	</S>
e	0.891642672	0.093282515803	0.003817579416	0.00144967231832	0.00147009076997	0.00205343501684	0.00076489677679	0.000179883769147	9.65789254243e-05	7.31545309245e-05	0.000366596115366	0.000143639126649	0.000421498432023	0.000236181148731	0.000247570783953	0.000253752735184	0.0001603057301	0.000131450126916	0.000196441825179	0.000238400837783	0.000447813111776	8.3464547105e-05	0.000332999524593	0.000488862753967	0.00029884271049	0.000165555428917	0.000105811868533	6.48820190738e-05	0.000112672387085	0.0001037740357	8.01922082674e-05	2.30983175061e-05	6.35397773781e-05	0.000176029325454	0.000226141476244
m	0.7453683398	0.220037962801	0.0174545916787	0.0028095882325	0.00377915167188	0.00241236437319	0.000881670634133	0.000213945945388	0.000172819892802	0.000101677994281	0.000396351693155	0.000173762011334	0.000529573516977	0.000277336743747	0.000300239460611	0.000269502758467	0.000175343299328	0.000151616945468	0.000217269839633	0.000266884011628	0.000463683767839	0.00019986048687	0.000360650221432	0.000526839292674	0.000366559260449	0.000221448678952	0.00012777156983	8.01857978506e-05	0.000126468949999	0.000126453613624	0.000109900242357	7.33714087255e-05	0.000119423842825	0.000246536149598	0.00086083613319
ì	0.5638620342	0.3912544726	0.0274675907129	0.00415793886079	0.00537713596338	0.00182221439222	0.000729902669602	0.000166971805513	0.00016291614105	9.10394867891e-05	0.000225057403063	0.000140115416342	0.000349081218569	0.000177836119017	0.000187901643745	0.000171718302636	9.05196126621e-05	9.92326260835e-05	0.000140227744427	0.00017927512239	0.000238932684793	0.000201160806973	0.000232570564319	0.000341553120619	0.000224955884235	0.000170971688808	9.0427492764e-05	5.34910375643e-05	7.97027863371e-05	8.40691489037e-05	7.94308868635e-05	7.94222359943e-05	0.000106483601081	0.00016575191221	0.000997887600604
d	0.435320559733	0.450946624867	0.0735327530576	0.00803422310526	0.00997195739019	0.00268642101389	0.00227947376093	0.000873508984852	0.00176620557343	0.000211438185436	0.000264364857314	0.000267185569945	0.000251022603067	0.000195803786135	0.00019918933685	0.000225652586884	0.000143459902878	0.000178813518626	0.000163437984963	0.000359076607946	0.000285895208189	0.000376867827925	0.000416975903385	0.000449192582946	0.000257522359073	0.000170753583851	0.000100115520557	0.000195435550829	0.000169704768871	9.28222025632e-05	6.43421577164e-05	9.77803427342e-05	8.49079007208e-05	0.000694645010623	0.00867188326931
e	0.266013687898	0.581075855622	0.107059526553	0.00974787245842	0.0104119769905	0.00257731816356	0.0025641933743	0.00108243760474	0.00230093304239	0.000232837064888	0.000227509296669	0.00028590541586	0.000196039254273	0.000177179707861	0.000182826736302	0.000198105891875	0.000153932391153	0.000185171887223	0.000135571195943	0.000371154487537	0.000242871912182	0.000424276155846	0.000414971373911	0.000382815281883	0.000240676699815	0.000142015834442	0.000101753354824	0.000245776486366	0.0001843060108	8.47246050698e-05	5.34665606481e-05	0.000104897936554	8.10828699052e-05	0.000872225585149	0.0112440896742
c	0.150991927894	0.642396230541	0.141943545051	0.0180252158995	0.0135972214575	0.00325453366052	0.00226391405399	0.00124257368469	0.00150559935562	0.000454858855176	0.000340490284947	0.000406015048972	0.000365181970504	0.000308377430186	0.000416721013746	0.000276012307371	0.000403346376654	0.000224581200075	0.000294645706326	0.000549076059159	0.000345014296639	0.000788713081847	0.000725682990943	0.000598691034439	0.000219451555278	0.000268033369355	0.000233625993953	0.000190027596087	0.000276729890614	0.000200384999772	0.000146521443363	8.40146192967e-05	0.000218136627753	0.00145920053071	0.0149856864645
i	0.112060393302	0.654612199514	0.16130763595	0.0219770390465	0.0148161305574	0.00338412098657	0.0021491589109	0.0012841027061	0.00123085339971	0.000527645378563	0.000373968032576	0.000427620080631	0.000392505602839	0.000342987055228	0.000486421827866	0.000290860554965	0.000484148217817	0.000235485028636	0.000344301585118	0.000599697426374	0.000375886059588	0.00090968851976	0.000814483108153	0.000654601725334	0.000211406909764	0.00030564136369	0.000273121675214	0.000165207073146	0.000302809396878	0.000235000480609	0.000176698547102	7.55788976665e-05	0.000262003293778	0.00165537078326	0.0162552125916
d	0.0574421686967	0.600376916971	0.262131149717	0.0450860725288	0.0128770743101	0.00368851991526	0.00313557215707	0.00154883053029	0.00137725032696	0.000437960103692	0.000273862401992	0.000441563838356	0.000314092943372	0.000306400591359	0.000215538249206	0.000157548287187	0.000313524504318	0.000145445748429	0.0001768882242	0.000300941374814	0.000182058642814	0.000773782203461	0.000366788724595	0.000293802928145	0.000174364918806	0.00018984280499	0.000154410084382	0.000104882533191	0.00016172894843	0.000127980772908	0.000127453914991	8.26812223851e-05	0.000196837508235	0.000620750189258	0.00569528942996
è	0.0376206285582	0.450774046124	0.410496667906	0.0681890182163	0.0148808102767	0.00412435006015	0.00354619258991	0.00165018751572	0.00142969389943	0.00040977599807	0.000241290378247	0.000446851758172	0.000285139442828	0.000293697348375	0.000121758123647	0.000110933504549	0.000258436307168	0.000114678750354	0.000119779453968	0.000199014094762	0.000117293526306	0.000727795702418	0.000215306548033	0.000170473893679	0.000162450393326	0.000150193064242	9.74337155e-05	8.40356112045e-05	0.000112571864953	9.14794355275e-05	0.000111192417622	8.49508305732e-05	0.000171730985868	0.000271650387698	0.00211845916865
t	0.0169321726074	0.388154473575	0.509107407969	0.0639727950721	0.0115571584922	0.00299042202845	0.00196255494806	0.000737739265912	0.000848547002783	0.000177014009467	0.000111852579192	0.000192591196521	0.000124700347191	0.000115400597987	6.14234704871e-05	5.09330846235e-05	0.000102640811894	5.67525425227e-05	5.38454186523e-05	0.000136699780247	5.19016039715e-05	0.000357427640434	0.000127126960339	9.92643284953e-05	6.89150399931e-05	6.19183767529e-05	4.34779172891e-05	4.79027236657e-05	7.47800826229e-05	3.89941989273e-05	4.5918315966e-05	3.58761911243e-05	7.0636305746e-05	0.000191111573451	0.00123758083754
