 	ancora	sto	cucinando	e	non	sono	pronto	</S>
a8	0.09594758	0.10152657	0.07561309	0.33715558	0.2862969	0.03134851	0.009598121	0.06251364
a31	0.008116884	0.5346484	0.3944659	0.0036893287	0.0003330789	1.4380825e-05	1.0082505e-05	0.058721907
a37	0.8773423	0.051474255	0.022118751	0.03902727	0.0037837566	0.00015942648	5.110639e-07	0.0060937526
a20	0.0803398	0.24661703	0.5433194	0.12252295	0.0021433814	2.04095e-05	1.0727044e-05	0.005026347
a29	0.009403459	0.4027175	0.56556296	0.017063413	0.0003156265	7.5081234e-06	3.3049214e-06	0.004926158
a14	0.22982791	0.5625644	0.11513874	0.014160017	0.005559371	0.0012443224	3.825855e-05	0.071467
a21	0.31171677	0.2562076	0.27388617	0.0825875	0.06554471	0.0061781574	6.455084e-05	0.0038145415
a31	0.14172667	0.24271525	0.13525407	0.08022921	0.36357257	0.031967193	0.0009356096	0.0035994144
a20	0.016746754	0.20774214	0.35257137	0.40600806	0.015616795	0.001094653	4.624229e-05	0.00017395096
a6	0.0392207	0.4397307	0.11828015	0.21922666	0.15114316	0.028409172	0.0028039592	0.0011854541
a31	0.054081284	0.18556248	0.086154364	0.17426945	0.4380916	0.05485049	0.0040778974	0.002912397
a8	0.04993933	0.10496167	0.2523631	0.23661466	0.32000285	0.02590507	0.008615187	0.0015981238
a20	0.2594879	0.09726418	0.061931916	0.21722087	0.2002671	0.119193055	0.030461332	0.014173646
a31	0.10369427	0.08589165	0.078755945	0.17264397	0.38087103	0.109746516	0.049056966	0.019339623
a37	0.65321875	0.038827308	0.032105148	0.04890831	0.15282805	0.044821247	0.019397616	0.009893624
a31	0.06274233	0.11047679	0.08798861	0.26839885	0.3058425	0.08982008	0.046139564	0.028591335
a24	0.6681723	0.089907564	0.056839127	0.041972782	0.056160003	0.034754675	0.02761182	0.0245818
a31	0.089374274	0.1099788	0.10344073	0.2134544	0.24754626	0.10406111	0.07372861	0.058415763
a20	0.49229175	0.0845347	0.07828328	0.0708966	0.08563335	0.069343634	0.06151185	0.05750478
a31	0.123869956	0.12082731	0.120495446	0.13822778	0.14433001	0.12752515	0.11362979	0.111094564
a7	0.49962187	0.073699705	0.07216004	0.072249144	0.075261466	0.07180828	0.068308674	0.06689081
a35	0.124633156	0.12359369	0.1252358	0.12852813	0.13328104	0.12447588	0.120741926	0.119510405
</S>	0.1392193	0.12287654	0.122850984	0.12357977	0.12395133	0.12413114	0.12190635	0.12148459
