 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
a23	0.059561227	0.041000184	0.0014951787	0.00019844418	0.00058935565	0.0021054496	0.026721189	0.002449502	0.002040586	0.006881942	0.015210471	0.013649878	0.027156487	0.101196356	0.112842105	0.037422057	0.45977074	0.08970889
a31	7.384261e-05	0.0026524237	7.435674e-08	4.2356447e-08	8.643497e-09	1.1424463e-08	1.1289782e-06	5.496093e-08	9.728535e-08	5.2444534e-06	0.00043843404	0.025853936	0.0012253651	0.0016084327	0.9596833	0.004880545	3.745205e-06	0.00357332
a5	0.0021640318	0.04698875	9.614182e-05	2.2936617e-06	2.860705e-06	1.8488245e-05	0.00076641113	5.6460463e-05	0.00013261675	0.00097398943	0.03471618	0.116422795	0.06428655	0.11173305	0.43745133	0.10231507	0.073337354	0.00853564
a7	0.0005696134	0.009857289	2.6208154e-05	3.005645e-07	4.1062628e-07	5.474456e-07	3.170969e-05	2.5296168e-07	1.6180433e-06	7.704444e-05	0.003794404	0.04095948	0.011280622	0.015511236	0.8256902	0.08966779	0.00021306802	0.0023181236
a37	0.0010449819	0.024674684	5.23449e-05	7.997424e-07	7.3780205e-07	8.543787e-07	5.9361122e-05	9.49388e-07	1.3368307e-06	0.00011837724	0.0040754084	0.03725325	0.0037477456	0.0024903303	0.88702583	0.03611486	0.00017391486	0.003164322
a7	0.0036662917	0.07741795	4.2265914e-05	1.6256685e-05	6.0588504e-06	4.4947383e-06	0.00025683254	4.27592e-05	4.760063e-05	0.00052484206	0.008717857	0.09687726	0.010473663	0.009094059	0.6325998	0.07245536	0.00054057257	0.08721613
a20	0.03994509	0.0770188	0.00026110452	0.00016724337	6.0574188e-05	2.8888451e-05	0.0033102394	0.00013535013	9.057933e-05	0.0043147937	0.031118048	0.069048546	0.025372151	0.027713785	0.44551578	0.15353389	0.001884257	0.12048094
a31	0.04583062	0.018198807	0.00037078536	0.0001593255	4.0041723e-05	2.0923168e-05	0.0026406292	5.668695e-05	3.5583224e-05	0.006839747	0.026017597	0.065829515	0.024560882	0.027196012	0.47071207	0.109349996	0.0010412479	0.20109951
a17	0.0019462203	0.0032681576	7.907757e-06	2.7557217e-06	1.2144391e-06	4.72382e-06	0.00017147306	5.3802523e-06	1.2766168e-05	0.00065458094	0.0016703007	0.05264202	0.0050343904	0.00633213	0.63834745	0.24763612	0.0022131098	0.040049274
a29	0.0024020113	0.0051070056	0.00061573315	3.8148173e-05	3.4037286e-05	2.6724529e-05	0.0003184411	2.5814215e-05	7.8821504e-05	0.0024997888	0.012796813	0.06584406	0.006814788	0.021065343	0.39676076	0.38882557	0.0015284984	0.095217675
