 	non	vieni	alle	sette	perchè	io	non	sono	pronta	</S>
a8	0.16927733	0.13945557	0.004731612	0.19940872	0.32798463	0.014952861	0.07194046	0.04923668	0.012967084	0.010045062
a31	0.0010307556	0.00030290356	1.35351665e-05	0.11019204	0.8794145	0.0054503907	0.002986747	1.03139155e-05	2.210119e-05	0.00057679974
a7	0.20784393	0.100527175	0.0020484456	0.028002122	0.51800555	0.049787037	0.06550717	0.0008559726	0.00031597543	0.0271066
a24	0.0711343	0.0049595186	0.00221525	0.06791557	0.76630807	0.017024277	0.041074958	3.3735643e-05	0.00019644722	0.029137889
a38	0.0011474678	0.00021969946	0.00060724805	0.011385023	0.90896183	0.016228972	0.038400862	5.803369e-05	0.0004432011	0.022547582
a31	0.0034250373	0.0001837783	3.959065e-05	0.20997411	0.7704101	0.004664859	0.0023746043	0.00027393975	0.0024044844	0.0062495377
a10	0.00030515957	0.007831624	9.715719e-05	0.053142466	0.91203403	0.018563412	0.007823816	1.7324131e-05	3.3119604e-06	0.00018157378
a11	0.004060796	0.0018203902	9.769057e-05	0.05835466	0.91040707	0.014912551	0.0033672536	0.00023497612	0.00021671575	0.0065278965
a31	0.031221066	0.015275137	0.0014430637	0.512406	0.2986803	0.058310945	0.017939439	0.00093955337	0.0015446537	0.062239904
a20	0.016483821	0.001669607	0.0001312107	0.5472186	0.4164235	0.015325626	0.0018172911	8.421898e-05	0.00016582762	0.0006802738
a10	0.009105286	0.012344242	0.0017992678	0.0019598485	0.85725135	0.043290667	0.024707858	0.0034957407	0.004107684	0.04193803
a31	0.082919806	0.105633706	0.011136131	0.012433968	0.32375342	0.07066918	0.07367434	0.01600187	0.046056323	0.25772125
a21	0.06443286	0.004698979	0.001393984	0.01358067	0.8198714	0.06260599	0.026511775	0.0017971493	0.0018915903	0.0032156175
a31	0.023666576	0.042820968	0.011751657	0.004809936	0.5790255	0.19066174	0.078783855	0.037540372	0.014343719	0.016595649
a20	0.11482006	0.004873074	0.002245477	0.0053984686	0.74031144	0.06905567	0.04689933	0.0044244262	0.0063858223	0.0055861548
a13	0.020849572	0.03338438	0.01731873	0.0053524994	0.3973784	0.29216632	0.12527461	0.076609075	0.020920837	0.01074561
a31	0.09326768	0.16381106	0.10154163	0.026990099	0.20180373	0.11526031	0.08446082	0.055695117	0.10199876	0.055170808
a41	0.1313786	0.023188816	0.021565227	0.015480588	0.5390618	0.13144678	0.06599129	0.023362398	0.034134373	0.014390136
a35	0.053068846	0.075302705	0.040819887	0.017650595	0.20291749	0.30061248	0.16045453	0.091095075	0.047255177	0.010823169
a31	0.14605673	0.2275087	0.054253172	0.064802885	0.17843914	0.11475455	0.075263046	0.061127644	0.049853545	0.027940514
a24	0.32164973	0.03778554	0.026817836	0.032787785	0.3965735	0.053541865	0.039009158	0.034165446	0.030468741	0.027200388
a37	0.052557603	0.068799265	0.04379015	0.018316356	0.18459775	0.27652693	0.18169633	0.10515877	0.054989617	0.013567236
a27	0.108848125	0.13619168	0.04558614	0.050093323	0.14887427	0.19281974	0.13714235	0.101849265	0.05587973	0.022715416
a20	0.12996183	0.15589799	0.046364427	0.06994619	0.12782939	0.15107788	0.12621151	0.11156816	0.050372668	0.030769944
a31	0.14347255	0.1723836	0.039692227	0.0712879	0.13406134	0.13033012	0.12175847	0.11879464	0.037366208	0.03085296
a37	0.22104184	0.0799593	0.062575504	0.065646395	0.18558393	0.10228121	0.08085464	0.07863906	0.06251836	0.060899716
a31	0.08315187	0.11738242	0.044529043	0.044156402	0.18049973	0.1885652	0.13265067	0.12099472	0.04807543	0.039994452
</S>	0.14078872	0.086531684	0.08499198	0.09096264	0.16725326	0.08882347	0.08606078	0.08523288	0.08527679	0.08407777
